,doi,tweets,archive,subject-area,covid,title,authors,abstract,posted
0,10.1101/2021.11.08.467712,254,bioRxiv,Evolutionary Biology,False,The molecular evolution of spermatogenesis across mammals,"[{'name': 'Florent Murat'}, {'name': 'Noe Mbengue'}, {'name': 'Sofia Boeg Winge'}, {'name': 'Timo Trefzer'}, {'name': 'Evgeny Leushkin'}, {'name': 'Mari Sepp'}, {'name': 'Margarida Cardoso-Moreira'}, {'name': 'Julia Schmidt'}, {'name': 'Celine Schneider'}, {'name': 'Katharina Mößinger'}, {'name': 'Thoomke Brüning'}, {'name': 'Francesco Lamanna'}, {'name': 'Meritxell Riera Belles'}, {'name': 'Christian Conrad'}, {'name': 'Ivanela Kondova'}, {'name': 'Ronald Bontrop'}, {'name': 'Rüdiger Behr'}, {'name': 'Philipp Khaitovich'}, {'name': 'Svante Pääbo'}, {'name': 'Tomas Marques-Bonet'}, {'name': 'Frank Grützner'}, {'name': 'Kristian Almstrup'}, {'name': 'Mikkel Heide Schierup'}, {'name': 'Henrik Kaessmann'}]","<p>The testis is a key male reproductive organ that produces gametes through the process of spermatogenesis. Testis morphologies and spermatogenesis evolve rapidly in mammals, presumably due to the evolutionary pressure on males to be reproductively successful<sup>1,2</sup>. The rapid evolution of the testis was shown to be reflected at the molecular level based on bulk-tissue work<sup>3-8</sup>, but the molecular evolution of individual spermatogenic cell types across mammalian lineages remains largely uncharacterized. Here we report evolutionary analyses of single-nucleus transcriptome data for testes from eleven species that cover the three major mammalian lineages (eutherians, marsupials, egg-laying monotremes) and birds (the evolutionary outgroup), and include seven key primates. Our analyses reveal that the rapid evolution of the testis is driven by accelerated fixation rates of gene expression changes, amino acid altering substitutions, and newly emerged genes in late spermatogenic stages – likely facilitated by reduced pleiotropic constraints, haploid selection, and a transcriptionally permissive chromatin environment. We identify temporal expression changes of individual genes across species, which may have contributed to the emergence of species-specific phenotypes, but also conserved expression programs underlying ancestral spermatogenic processes. Sex chromosome analyses show that genes predominantly expressed in spermatogonia (i.e., germ cells fueling spermatogenesis) and Sertoli cells (i.e., somatic supporting cells) independently accumulated on X chromosomes across mammals during evolution, presumably due to male-beneficial selective forces. Further work uncovered that the process of meiotic sex chromosome inactivation (MSCI) also occurs in monotremes and hence is common to the different mammalian sex chromosome systems, contrary to previous inferences<sup>9</sup>. Thus, the general mechanism of meiotic silencing of unsynapsed chromatin (MSUC), which underlies MSCI, represents an ancestral mammalian feature. Together, our study illuminates the cellular and molecular evolution of mammalian spermatogenesis and associated selective forces, and provides a resource for investigating the biology of the testis across mammals.</p>",2021-11-08
1,10.1101/2021.11.08.467793,171,bioRxiv,Neuroscience,False,Fast and sensitive GCaMP calcium indicators for imaging neural populations,"[{'name': 'Yan Zhang'}, {'name': 'Márton Rózsa'}, {'name': 'Yajie Liang'}, {'name': 'Daniel Bushey'}, {'name': 'Ziqiang Wei'}, {'name': 'Jihong Zheng'}, {'name': 'Daniel Reep'}, {'name': 'Gerard Joey Broussard'}, {'name': 'Arthur Tsang'}, {'name': 'Getahun Tsegaye'}, {'name': 'Sujatha Narayan'}, {'name': 'Christopher J. Obara'}, {'name': 'Jing-Xuan Lim'}, {'name': 'Ronak Patel'}, {'name': 'Rongwei Zhang'}, {'name': 'Misha B. Ahrens'}, {'name': 'Glenn C. Turner'}, {'name': 'Samuel S.-H. Wang'}, {'name': 'Wyatt L. Korff'}, {'name': 'Eric R. Schreiter'}, {'name': 'Karel Svoboda'}, {'name': 'Jeremy P. Hasseman'}, {'name': 'Ilya Kolb'}, {'name': 'Loren L. Looger'}]","<p>Calcium imaging with protein-based indicators is widely used to follow neural activity in intact nervous systems. The popular GCaMP indicators are based on the calcium-binding protein calmodulin and the RS20 peptide. These sensors report neural activity at timescales much slower than electrical signaling, limited by their biophysical properties and trade-offs between sensitivity and speed. We used large-scale screening and structure-guided mutagenesis to develop and optimize several fast and sensitive GCaMP-type indicators. The resulting ‘jGCaMP8’ sensors, based on calmodulin and a fragment of endothelial nitric oxide synthase, have ultra-fast kinetics (rise times, 2 ms) and still feature the highest sensitivity for neural activity reported for any protein-based sensor. jGCaMP8 sensors will allow tracking of larger populations of neurons on timescales relevant to neural computation.</p>",2021-11-08
2,10.1101/2021.11.13.468476,153,bioRxiv,Plant Biology,False,Uncovering natural variation in root system architecture and growth dynamics using a robotics-assisted phenomics platform,"[{'name': 'Therese LaRue'}, {'name': 'Heike Lindner'}, {'name': 'Ankit Srinivas'}, {'name': 'Moises Exposito-Alonso'}, {'name': 'Guillaume Ramon Lobet'}, {'name': 'Jose Ramon Dinneny'}]","<p>The plant kingdom contains a stunning array of complex morphologies easily observed above ground, but largely unexplored below-ground. Understanding the magnitude of diversity in root distribution within the soil, termed root system architecture (RSA), is fundamental to determining how this trait contributes to species adaptation in local environments. Roots are the interface between the soil environment and the shoot system and therefore play a key role in anchorage, resource uptake, and stress resilience. Previously, we presented the GLO-Roots (Growth and Luminescence Observatory for Roots) system to study the RSA of soil-grown Arabidopsis thaliana plants from germination to maturity. In this study, we present the automation of GLO-Roots using robotics and the development of image analysis pipelines in order to examine the natural variation of RSA in Arabidopsis over time. This dataset describes the developmental dynamics of 93 accessions and reveals highly complex and polygenic RSA traits that show significant correlation with climate variables.</p>",2021-11-13
3,10.1101/2021.11.09.467796,130,bioRxiv,Scientific Communication and Education,False,Gender Imbalance in the Editorial Activities of a Researcher-led Journal,"[{'name': 'Tal Seidel Malkinson'}, {'name': 'Devin B. Terhune'}, {'name': 'Mathew Kollamkulam'}, {'name': 'Maria J. Guerreiro'}, {'name': 'Dani S. Bassett'}, {'name': 'Tamar R. Makin'}]","<p>Editorial decision-making is a fundamental element of the scientific enterprise. We examined whether contributions to editorial decisions at various stages of the publication process is subject to gender disparity, based on analytics collected by the biomedical researcher-led journal eLife. Despite efforts to increase women representation, the board of reviewing editors (BRE) was men-dominant (69%). Moreover, authors suggested more men from the BRE pool, even after correcting for men’s numerical over-representation. Although women editors were proportionally involved in the initial editorial process, they were under-engaged in editorial activities involving reviewers and authors. Additionally, converging evidence showed gender homophily in manuscripts assignment, such that men Senior Editors over-engaged men Reviewing Editors. This tendency was stronger in more gender-balanced scientific disciplines. Together, our findings confirm that gender disparities exist along the editorial process and suggest that merely increasing the proportion of women might not be sufficient to eliminate this bias.</p>",2021-11-10
4,10.1101/2021.11.10.468024,115,bioRxiv,Molecular Biology,False,Predicting efficiency of writing short sequences into the genome using prime editing,"[{'name': 'Jonas Koeppel'}, {'name': 'Elin Madli Peets'}, {'name': 'Juliane Weller'}, {'name': 'Ananth Pallaseni'}, {'name': 'Fabio Liberante'}, {'name': 'Leopold Parts'}]","<p>Short sequences can be precisely written into a selected genomic target using prime editing. This ability facilitates protein tagging, correction of pathogenic deletions, and many other exciting applications. However, it remains unclear what types of sequences prime editors can easily insert, and how to choose optimal reagents for a desired outcome. To characterize features that influence insertion efficiency, we designed a library of 2,666 sequences up to 69 nt in length and measured the frequency of their insertion into four genomic sites in three human cell lines, using different prime editor systems. We discover that insertion sequence length, nucleotide composition and secondary structure all affect insertion rates, and that mismatch repair proficiency is a strong determinant for the shortest insertions. Combining the sequence and repair features into a machine learning model, we can predict insertion frequency for new sequences with R = 0.69. The tools we provide allow users to choose optimal constructs for DNA insertion using prime editing.</p>",2021-11-10
5,10.1101/2021.11.08.467651,87,bioRxiv,Bioinformatics,False,Block aligner: fast and flexible pairwise sequence alignment with SIMD-accelerated adaptive blocks,"[{'name': 'Daniel Liu'}, {'name': 'Martin Steinegger'}]","<sec><title>Background</title><p>The Smith-Waterman-Gotoh alignment algorithm is the most popular method for comparing biological sequences. Recently, Single Instruction Multiple Data methods have been used to speed up alignment. However, these algorithms have limitations like being optimized for specific scoring schemes, cannot handle large gaps, or require quadratic time computation.</p></sec><sec><title>Results</title><p>We propose a new algorithm called block aligner for aligning nucleotide and protein sequences. It greedily shifts and grows a block of computed scores to span large gaps within the aligned sequences. This greedy approach is able to only compute a fraction of the DP matrix. In exchange for these features, there is no guarantee that the computed scores are accurate compared to full DP. However, in our experiments, we show that block aligner performs accurately on various realistic datasets, and it is up to 9 times faster than the popular Farrar’s algorithm for protein global alignments.</p></sec><sec><title>Conclusions</title><p>Our algorithm has applications in computing global alignments and <italic>X</italic>-drop alignments on proteins and long reads. It is available as a Rust library at <ext-link xmlns:xlink=""http://www.w3.org/1999/xlink"" ext-link-type=""uri"" xlink:href=""https://github.com/Daniel-Liu-c0deb0t/block-aligner"">https://github.com/Daniel-Liu-c0deb0t/block-aligner</ext-link>.</p></sec>",2021-11-08
6,10.1101/2021.11.08.467743,86,bioRxiv,Genomics,False,Large-scale identification of RBP-RNA interactions by RAPseq refines essentials of post-transcriptional gene regulation,"[{'name': 'Ionut Atanasoai'}, {'name': 'Sofia Papavasileiou'}, {'name': 'Natalie Preiß'}, {'name': 'Claudia Kutter'}]","<p>Over the past decade, thousands of putative human RNA binding proteins (RBPs) have been identified and increased the demand for specifying RNA binding capacities. Here, we developed RNA affinity purification followed by sequencing (RAPseq) that enables <italic>in vitro</italic> large-scale profiling of RBP binding to native RNAs. First, by employing RAPseq, we found that vertebrate HURs recognize a conserved RNA binding motif and bind predominantly to introns in zebrafish compared to 3’UTRs in human RNAs. Second, our dual RBP assays (co-RAPseq) uncovered cooperative RNA binding of HUR and PTBP1 within an optimal distance of 27 nucleotides. Third, we developed T7-RAPseq to discern m<sup>6</sup>A-dependent and - independent RNA binding sites of YTHDF1. Fourth, RAPseq of 26 novel non-canonical RBPs revealed specialized moonlighting interactions. Last, five pathological IGF2BP family variants exhibited different RNA binding patterns. Overall, our simple, scalable and versatile method enables to fast-forward RBP-related questions.</p><sec><title>Graphical Abstract</title><fig id=""ufig1"" position=""float"" fig-type=""figure"" orientation=""portrait""><graphic xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""467743v1_ufig1"" position=""float"" orientation=""portrait"" /></fig></sec><sec><title>HIGHLIGHTS</title><list list-type=""bullet""><list-item><p>RAPseq reveals <italic>in vitro</italic>-derived RBP-RNA interactomes</p></list-item><list-item><p>the vertebrate-conserved HUR binding motif adapted to species-unique RNA features</p></list-item><list-item><p>co-RAPseq and T7-RAPseq uncover binding cooperativity and modification dependencies</p></list-item><list-item><p>non-canonical RBPs have specialized RNA interactomes</p></list-item></list></sec>",2021-11-09
7,10.1101/2021.11.08.467771,76,bioRxiv,Plant Biology,False,New insights into the evolution of glutamine synthetase isoenzymes in plants,"[{'name': 'José Miguel Valderrama-Martín'}, {'name': 'Francisco Ortigosa'}, {'name': 'Concepción Ávila'}, {'name': 'Francisco M. Cánovas'}, {'name': 'Bertrand Hirel'}, {'name': 'Francisco R. Cantón'}, {'name': 'Rafael A. Cañas'}]","<p>Glutamine synthetase (GS) is a key enzyme responsible for the incorporation of inorganic nitrogen in the form of ammonium into the amino acid glutamine. The genes encoding GS are among the oldest existing genes in living organisms. In plants, two groups of functional GS enzymes are found: eubacterial <italic>GSIIb</italic> (<italic>GLN2</italic>) and eukaryotic <italic>GSIIe</italic> (<italic>GLN1</italic>/<italic>GS</italic>). Phylogenetic analyses have shown that the <italic>GLN2</italic> group originated from bacteria following horizontal gene transfer. Only <italic>GLN1/GS</italic> genes are found in vascular plants, which suggests that they are involved in the final adaptation of plants to terrestrial life. The present phylogenetic study reclassifies the different GS of seed plants into three clusters: <italic>GS1a, GS1b</italic> and <italic>GS2</italic>. The presence of genes encoding GS2 has been expanded to Cycadopsida gymnosperms, which suggests the origin of this gene in a common ancestor of Cycadopsida, Ginkgoopsida and angiosperms. <italic>GS1a</italic> genes have been identified in all gymnosperms, basal angiosperms and some Magnoliidae species. Previous studies in conifers and the gene expression profiles obtained in ginkgo and magnolia in the present work could explain the absence of GS1a in more recent angiosperm species (e.g., monocots and eudicots) due to the redundant roles of GS1a and GS2 in photosynthetic cells. Altogether, the results provide a better understanding of the evolution of plant GS isoenzymes and their physiological roles, which is valuable for improving crop nitrogen use efficiency and productivity.</p>",2021-11-08
8,10.1101/2021.11.08.467705,70,bioRxiv,Molecular Biology,True,Molecular signature of postmortem lung tissue from COVID-19 patients suggests distinct trajectories driving mortality,"[{'name': 'Anshul Budhraja'}, {'name': 'Anubhav Basu'}, {'name': 'Atish Gheware'}, {'name': 'Dasari Abhilash'}, {'name': 'Seesandra Rajagopala'}, {'name': 'Suman Pakala'}, {'name': 'Madhuresh Sumit'}, {'name': 'Animesh Ray'}, {'name': 'S Arulselvi'}, {'name': 'Purva Mathur'}, {'name': 'Aruna Nambirajan'}, {'name': 'Sachin Kumar'}, {'name': 'Ritu Gupta'}, {'name': 'Naveet Wig'}, {'name': 'Anjan Trikha'}, {'name': 'Randeep Guleria'}, {'name': 'Chitra Sarkar'}, {'name': 'Ishaan Gupta'}, {'name': 'Deepali Jain'}]","<p>The precise molecular mechanisms behind severe life-threatening lung abnormalities during severe SARS-CoV-2 infections are still unclear. To address this challenge, we performed whole transcriptome sequencing of lung autopsies from 31 patients suffering from severe COVID-19 related complications and 10 uninfected controls. Using a metatranscriptome analysis of lung tissue samples we identified the existence of two distinct molecular signatures of lethal COVID-19. The dominant “classical” signature (n=23) showed upregulation of unfolded protein response, steroid biosynthesis and complement activation supported by massive metabolic reprogramming leading to characteristic lung damage. The rarer signature (n=8) potentially representing “Cytokine Release Syndrome” (CRS) showed upregulation of IL1 cytokines such CCL19 but absence of complement activation and muted inflammation. Further, dissecting expression of individual genes within enriched pathways for patient signature suggests heterogeneity in host response to the primary infection. We found that the majority of patients cleared the SARS-CoV-2 infection, but all suffered from acute dysbiosis with characteristic enrichment of opportunistic pathogens such as <italic>Gordonia bronchialis</italic> in “classical” patients and <italic>Staphylococcus warneri</italic> in CRS patients. Our results suggest two distinct models of lung pathology in severe COVID-19 patients that can be identified through the status of the complement activation, presence of specific cytokines and characteristic microbiome. This information can be used to design personalized therapy to treat COVID-19 related complications corresponding to patient signature such as using the identified drug molecules or mitigating specific secondary infections.</p>",2021-11-08
9,10.1101/2021.11.11.468258,63,bioRxiv,Cell Biology,False,Multi-omic rejuvenation and lifespan extension upon exposure to youthful circulation,"[{'name': 'Bohan Zhang'}, {'name': 'David E Lee'}, {'name': 'Alexandre Trapp'}, {'name': 'Alexander Tyshkovskiy'}, {'name': 'Ake T Lu'}, {'name': 'Akshay Bareja'}, {'name': 'Csaba Kerepesi'}, {'name': 'Lauren H McKay'}, {'name': 'Anastasia V Shindyapina'}, {'name': 'Sergey E Dmitriev'}, {'name': 'Gurpreet S Baht'}, {'name': 'Steve Horvath'}, {'name': 'Vadim N Gladyshev'}, {'name': 'James P White'}]","<p>Heterochronic parabiosis (HPB) is known for its functional rejuvenation effects across several mouse tissues. However, its impact on the biological age of organisms and their long-term health remains unknown. Here, we performed extended (3-month) HPB, followed by a 2-month detachment period of anastomosed pairs. Old detached mice exhibited improved physiological parameters and lived longer than control isochronic mice. HPB drastically reduced the biological age of blood and liver based on epigenetic analyses across several clock models on two independent platforms; remarkably, this rejuvenation effect persisted even after 2 months of detachment. Transcriptomic and epigenomic profiles of anastomosed mice showed an intermediate phenotype between old and young, suggesting a comprehensive multi-omic rejuvenation effect. In addition, old HPB mice showed transcriptome changes opposite to aging, but akin to several lifespan-extending interventions. Altogether, we reveal that long-term HPB can decrease the biological age of mice, in part through long-lasting epigenetic and transcriptome remodeling, culminating in the extension of lifespan and healthspan.</p>",2021-11-12
