,doi,tweets,archive,subject-area,covid,title,authors,abstract,posted
0,10.1101/2021.07.19.21260767,542,medRxiv,Pediatrics,True,Children with SARS-CoV-2 in the National COVID Cohort Collaborative (N3C),"[{'name': 'Blake Martin'}, {'name': 'Peter E. DeWitt'}, {'name': 'Seth Russell'}, {'name': 'Adit Anand'}, {'name': 'Katie R. Bradwell'}, {'name': 'Carolyn Bremer'}, {'name': 'Davera Gabriel'}, {'name': 'Andrew T. Girvin'}, {'name': 'Janos G. Hajagos'}, {'name': 'Julie A. McMurry'}, {'name': 'Andrew J. Neumann'}, {'name': 'Emily R. Pfaff'}, {'name': 'Anita Walden'}, {'name': 'Jacob T. Wooldridge'}, {'name': 'Yun Jae Yoo'}, {'name': 'Joel Saltz'}, {'name': 'Ken R. Gersing'}, {'name': 'Christopher G. Chute'}, {'name': 'Melissa A. Haendel'}, {'name': 'Richard Moffitt'}, {'name': 'Tellen D. Bennett'}]","<sec><title>Importance</title><p>SARS-CoV-2</p></sec><sec><title>Objective</title><p>To determine the characteristics, changes over time, outcomes, and severity risk factors of SARS-CoV-2 affected children within the National COVID Cohort Collaborative (N3C)</p></sec><sec><title>Design</title><p>Prospective cohort study of patient encounters with end dates before May 27th, 2021.</p></sec><sec><title>Setting</title><p>45 N3C institutions</p></sec><sec><title>Participants</title><p>Children &lt;19-years-old at initial SARS-CoV-2 testing</p></sec><sec><title>Main Outcomes and Measures</title><p>Case incidence and severity over time, demographic and comorbidity severity risk factors, vital sign and laboratory trajectories, clinical outcomes, and acute COVID-19 vs MIS-C contrasts for children infected with SARS-CoV-2.</p></sec><sec><title>Results</title><p>728,047 children in the N3C were tested for SARS-CoV-2; of these, 91,865 (12.6%) were positive. Among the 5,213 (6%) hospitalized children, 685 (13%) met criteria for severe disease: mechanical ventilation (7%), vasopressor/inotropic support (7%), ECMO (0.6%), or death/discharge to hospice (1.1%). Male gender, African American race, older age, and several pediatric complex chronic condition (PCCC) subcategories were associated with higher clinical severity (p<italic>≤</italic>0.05). Vital signs (all p≤0.002) and many laboratory tests from the first day of hospitalization were predictive of peak disease severity. Children with severe (vs moderate) disease were more likely to receive antimicrobials (71% vs 32%, p&lt;0.001) and immunomodulatory medications (53% vs 16%, p&lt;0.001).</p><p>Compared to those with acute COVID-19, children with MIS-C were more likely to be male, Black/African American, 1-to-12-years-old, and less likely to have asthma, diabetes, or a PCCC (p<italic>&lt;</italic>0.04). MIS-C cases demonstrated a more inflammatory laboratory profile and more severe clinical phenotype with higher rates of invasive ventilation (12% vs 6%) and need for vasoactive-inotropic support (31% vs 6%) compared to acute COVID-19 cases, respectively (p&lt;0.03).</p></sec><sec><title>Conclusions</title><p>In the largest U.S. SARS-CoV-2-positive pediatric cohort to date, we observed differences in demographics, pre-existing comorbidities, and initial vital sign and laboratory test values between severity subgroups. Taken together, these results suggest that early identification of children likely to progress to severe disease could be achieved using readily available data elements from the day of admission. Further work is needed to translate this knowledge into improved outcomes.</p></sec>",2021-07-22
1,10.1101/2021.07.15.21260561,405,medRxiv,Infectious Diseases (except HIV/AIDS),True,"Viral Load of SARS-CoV-2 in Respiratory Aerosols Emitted by COVID-19 Patients while Breathing, Talking, and Singing","[{'name': 'Kristen K. Coleman'}, {'name': 'Douglas Jie Wen Tay'}, {'name': 'Kai Sen Tan'}, {'name': 'Sean Wei Xiang Ong'}, {'name': 'Than The Son'}, {'name': 'Ming Hui Koh'}, {'name': 'Yi Qing Chin'}, {'name': 'Haziq Nasir'}, {'name': 'Tze Minn Mak'}, {'name': 'Justin Jang Hann Chu'}, {'name': 'Donald K. Milton'}, {'name': 'Vincent T. K. Chow'}, {'name': 'Paul Anantharajah Tambyah'}, {'name': 'Mark Chen'}, {'name': 'Tham Kwok Wai'}]","<sec><title>Background</title><p>Multiple SARS-CoV-2 superspreading events suggest that aerosols play an important role in driving the COVID-19 pandemic. However, the detailed roles of coarse (&gt;5μm) and fine (≤5μm) respiratory aerosols produced when breathing, talking, and singing are not well-understood.</p></sec><sec><title>Methods</title><p>Using a G-II exhaled breath collector, we measured viral RNA in coarse and fine respiratory aerosols emitted by COVID-19 patients during 30 minutes of breathing, 15 minutes of talking, and 15 minutes of singing.</p></sec><sec><title>Results</title><p>Among the 22 study participants, 13 (59%) emitted detectable levels of SARS-CoV-2 RNA in respiratory aerosols, including 3 asymptomatic patients and 1 presymptomatic patient. Viral loads ranged from 63–5,821 N gene copies per expiratory activity per patient. Patients earlier in illness were more likely to emit detectable RNA, and loads differed significantly between breathing, talking, and singing. The largest proportion of SARS-CoV-2 RNA copies was emitted by singing (53%), followed by talking (41%) and breathing (6%). Overall, fine aerosols constituted 85% of the viral load detected in our study. Virus cultures were negative.</p></sec><sec><title>Conclusions</title><p>Fine aerosols produced by talking and singing contain more SARS-CoV-2 copies than coarse aerosols and may play a significant role in the transmission of SARS-CoV-2. Exposure to fine aerosols should be mitigated, especially in indoor environments where airborne transmission of SARS-CoV-2 is likely to occur. Isolating viable SARS-CoV-2 from respiratory aerosol samples remains challenging, and whether this can be more easily accomplished for emerging SARS-CoV-2 variants is an important enquiry for future studies.</p></sec><sec><title>Key Points</title><p>We sampled respiratory aerosols emitted by COVID-19 patients and discovered that fine aerosols (≤5μm) generated during talking and singing contain more SARS-CoV-2 copies than coarse aerosols (&gt;5μm) and may play a significant role in the transmission of SARS-CoV-2.</p></sec>",2021-07-19
2,10.1101/2021.07.21.451321,219,bioRxiv,Microbiology,True,"Unlike Chloroquine, mefloquine inhibits SARS-CoV-2 infection in physiologically relevant cells and does not induce viral variants","[{'name': 'Carolina Q. Sacramento'}, {'name': 'Natalia Fintelman-Rodrigues'}, {'name': 'Suelen S. G. Dias'}, {'name': 'Jairo R. Temerozo'}, {'name': 'Aline de Paula D. Da Silva'}, {'name': 'Carine S. da Silva'}, {'name': 'André C. Ferreira'}, {'name': 'Mayara Mattos'}, {'name': 'Vinicius C. Soares'}, {'name': 'Filipe Pereira-Dutra'}, {'name': 'Milene D. Miranda'}, {'name': 'Debora F. Barreto-Vieira'}, {'name': 'Marcos Alexandre N. da Silva'}, {'name': 'Suzana S. Santos'}, {'name': 'Mateo Torres'}, {'name': 'Rajith K R Rajoli'}, {'name': 'Alberto Paccanaro'}, {'name': 'Andrew Owen'}, {'name': 'Dumith Chequer Bou-Habib'}, {'name': 'Patrícia T. Bozza'}, {'name': 'Thiago Moreno L. Souza'}]","<p>Repositioning of clinical approved drugs could represent the fastest way to identify therapeutic options during public health emergencies, the majority of drugs explored for repurposing as antivirals for 2019 coronavirus disease (COVID-19) have failed to demonstrate clinical benefit. Without specific antivirals, the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) pandemic continues to cause major global mortality. Antimalarial drugs, such as chloroquine (CQ)/hydroxychloroquine (HCQ) and mefloquine have emerged as potential anti-SARS-CoV-2 antivirals. CQ/HCQ entered the Solidarity and RECOVERY clinical trials against COVID-19 and showed lack of efficacy. Importantly, mefloquine is not a 4-aminoquinoline like CQ and HCQ and has been previously repurposed for other respiratory diseases. Unlike the 4-aminoquinolines that accumulate in the high pH of intracellular lysosomes of the lung, the high respiratory tract penetration of mefloquine is driven by its high lipophilicity. While CQ and HCQ exhibit activity in Vero E6 cells, their activity is obviated in TMPRSS2-expressing cells, such as Calu-3 cells, which more accurately recapitulate in vivo entry mechanisms for SARS-CoV-2. Accordingly, here we report the anti-SARS-CoV-2 activity of mefloquine in Calu-3 type II pneumocytes and primary human monocytes. Mefloquine inhibited SARS-CoV-2 replication in Calu-3 cells with low cytotoxicity and EC<sub>50</sub> and EC<sub>90</sub> values of 1.2 and 5.3 µM, respectively. In addition, mefloquine reduced up to 68% the SARS-CoV-2 RNA levels in infected monocytes, reducing viral-induced inflammation. Mefloquine blocked early steps of the SARS-CoV-2 replicative cycle and was less prone than CQ to induce drug-associated viral mutations and synergized with RNA polymerase inhibitor. The pharmacological parameters of mefloquine are consistent with its plasma exposure in humans and its tissue-to-plasma predicted coefficient points that this drug may accumulate in the lungs. These data indicate that mefloquine could represent an orally available clinically approved drug option against COVID-19 and should not be neglected on the basis of the failure of CQ and HCQ.</p>",2021-07-21
3,10.1101/2021.07.19.452771,50,bioRxiv,Immunology,True,Comparison of Neutralizing Antibody Titers Elicited by mRNA and Adenoviral Vector Vaccine against SARS-CoV-2 Variants,"[{'name': 'Takuya Tada'}, {'name': 'Hao Zhou'}, {'name': 'Marie I. Samanovic'}, {'name': 'Belinda M. Dcosta'}, {'name': 'Amber Cornelius'}, {'name': 'Mark J. Mulligan'}, {'name': 'Nathaniel R. Landau'}]","<p>The increasing prevalence of SARS-CoV-2 variants has raised concerns regarding possible decreases in vaccine efficacy. Here, neutralizing antibody titers elicited by mRNA-based and an adenoviral vector-based vaccine against variant pseudotyped viruses were compared. BNT162b2 and mRNA-1273-elicited antibodies showed modest neutralization resistance against Beta, Delta, Delta plus and Lambda variants whereas Ad26.COV2.S-elicited antibodies from a significant fraction of vaccinated individuals were of low neutralizing titer (IC<sub>50</sub> &lt;50). The data underscore the importance of surveillance for breakthrough infections that result in severe COVID-19 and suggest the benefit of a second immunization following Ad26.COV2.S to increase protection against the variants.</p>",2021-07-19
4,10.1101/2021.07.23.453070,49,bioRxiv,Evolutionary Biology,False,Regulation of sedimentation rate shapes the evolution of multicellularity in a unicellular relative of animals,"[{'name': 'Omaya Dudin'}, {'name': 'Sébastien Wielgoss'}, {'name': 'Aaron M. New'}, {'name': 'Iñaki Ruiz-Trillo'}]","<p>Significant increases in sedimentation rate accompany the evolution of multicellularity. These increases should lead to rapid changes in ecological distribution, thereby affecting the costs and benefits of multicellularity and its likelihood to evolve. However, how genetic and cellular traits which control this process, their likelihood of emergence over evolutionary timescales, and the variation in these traits as multicellularity evolves, are still poorly understood. Here, using isolates of the ichthyosporean <italic>Sphaeroforma</italic> genus - close unicellular relatives of animals with brief transient multicellular life stages - we demonstrate that sedimentation rate is a highly variable and evolvable trait affected by at least two distinct physical mechanisms. We first find a dramatic &gt;300x variation in sedimentation rate for different <italic>Sphaeroforma</italic> species, mainly driven by size and density during the unicellular-to-multicellular life cycle transition. Using experimental evolution with sedimentation rate as a focal trait, we readily obtained fast settling <italic>S. arctica</italic> isolates. Quantitative microscopy showed that increased sedimentation rates most often arose by incomplete cellular separation after cell division, leading to clonal “clumping” multicellular variants with increased size and density. Additionally, density increases arose by an acceleration of the nuclear doubling time relative to cell size. Similar size- and density-affecting phenotypes were observed in four additional species from the <italic>Sphaeroforma</italic> genus, suggesting variation in these traits might be widespread in the marine habitat. By sequencing evolved isolates, we identified mutations in regulators of cytokinesis, plasma membrane remodelling, and chromatin condensation that may contribute to both clump formation and the increase in the nuclear number-to-volume ratio. Taken together, this study illustrates how extensive cellular control of density and size drive sedimentation rate variation, likely shaping the evolution of multicellularity.</p>",2021-07-23
5,10.1101/2021.07.23.453521,35,bioRxiv,Immunology,True,Probiotic consortia improve anti-viral immunity to SARS-CoV-2 in Ferrets,"[{'name': 'J Lehtinen Markus'}, {'name': 'Kumar Ritesh'}, {'name': 'Zabel Bryan'}, {'name': 'M Mäkelä Sanna'}, {'name': 'Nedveck Derek'}, {'name': 'Tang Peipei'}, {'name': 'Latvala Sinikka'}, {'name': 'Guery Sebastien'}, {'name': 'R Budinoff Charles'}]","<p>Probiotics have been suggested as one solution to counter detrimental health effects by SARS-CoV-2, however, data so far is scarce. We tested the effect of two probiotic consortia, OL-1 and OL-2, against SARS-CoV-2 in ferrets and assessed their effect on cytokine production and transcriptome in a human monocyte-derived macrophage (Mf) and dendritic cell (DC) model.</p><p>The results showed that the consortia significantly reduced the viral load, modulated immune response, and regulated viral receptor expression in ferrets compared to placebo. In human Mf and DC model, OL-1 and OL-2 induced cytokine production and genes related to SARS-CoV-2 anti-viral immunity.</p><p>The study results indicate that probiotic stimulation of the ferret immune system leads to improved anti-viral immunity against SARS-COV-2 and that critical genes and cytokines for anti-SARS-CoV-2 immunity are stimulated in human immune cells <italic>in vitro</italic>. The effect of the consortia against SARS-CoV-2 warrants further investigations in human clinical trials.</p>",2021-07-23
6,10.1101/2021.07.23.453573,34,bioRxiv,Neuroscience,False,Strong and opponent contributions of dorsomedial striatal pathways to behavior depends on cognitive demands and task strategy,"[{'name': 'Scott Bolkan'}, {'name': 'Iris Stone'}, {'name': 'Lucas Pinto'}, {'name': 'Zoe Ashwood'}, {'name': 'Jorge Garcia'}, {'name': 'Alison Herman'}, {'name': 'Priyanka Singh'}, {'name': 'Akhil Bandi'}, {'name': 'Julia Cox'}, {'name': 'Christopher Zimmerman'}, {'name': 'Jounhong Cho'}, {'name': 'Ben Engelhard'}, {'name': 'Sue Koay'}, {'name': 'Jonathan Pillow'}, {'name': 'Ilana Witten'}]","<p>A classic view of the striatum holds that activity in direct and indirect pathways oppositely modulates motor output. Whether this involves direct control of movement, or reflects a cognitive process underlying movement, has remained unresolved. Here we find that strong, opponent control of behavior by the two pathways of the dorsomedial striatum (DMS) depends on a task's cognitive demands. Furthermore, a latent state model (a hidden markov model with generalized linear model observations) reveals that - even within a single task - the contribution of the two pathways to behavior is state-dependent. Specifically, the two pathways have large contributions in one of two states associated with a strategy of evidence accumulation, compared to a state associated with a strategy of repeating previous choices. Thus, both the cognitive demands imposed by a task, as well as the strategy that mice pursue within a task, determine whether DMS pathways provide strong and opponent control of behavior.</p>",2021-07-25
7,10.1101/2021.07.19.453013,27,bioRxiv,Evolutionary Biology,False,Phylogenomic analyses of echinoid diversification prompt a re-evaluation of their fossil record,"[{'name': 'Nicolas Mongiardino Koch'}, {'name': 'Jeffrey R Thompson'}, {'name': 'Avery S Hatch'}, {'name': 'Marina F McCowin'}, {'name': 'Frances Armstrong'}, {'name': 'Simon E Coppard'}, {'name': 'Felipe Aguilera'}, {'name': 'Omri Bronstein'}, {'name': 'Andreas Kroh'}, {'name': 'Rich Mooi'}, {'name': 'Greg W Rouse'}]","<p>Echinoids are key components of modern marine ecosystems. Despite a remarkable fossil record, the emergence of their crown group is documented by few specimens of unclear affinities, rendering much of their early history uncertain. The origin of sand dollars, one of its most distinctive clades, is also unclear due to an unstable phylogenetic context and discrepancies between molecular divergence times and fossil evidence. We employ seventeen novel genomes and transcriptomes to build a phylogenomic dataset with a near-complete sampling of major lineages. With it, we revise the phylogeny and divergence times of echinoids, and place their history within the broader context of echinoderm evolution. We also introduce the concept of a chronospace - a multidimensional representation of node ages - and use it to explore the effects of using alternative gene samples, models of molecular evolution, and clock priors. We find the choice of clock model to have the strongest impact on divergence times, while the use of site-heterogeneous models shows little effects. The choice of loci shows an intermediate impact, affecting mostly deep Paleozoic nodes, for which clock-like genes recover dates more congruent with fossil evidence. Our results reveal that crown group echinoids originated in the Permian and diversified rapidly in the Triassic, despite the relative lack of fossil evidence for this early diversification. We also clarify the relationships among sand dollars and their close relatives, showing that the genus Apatopygus represents a relict lineage with a deep Jurassic origin. Surprisingly, the origin of sand dollars is confidently dated to the Cretaceous, implying ghost ranges spanning approximately 50 million years, a remarkable discrepancy with their rich fossil record.</p>",2021-07-20
8,10.1101/2021.07.19.452969,20,bioRxiv,Genetics,False,A Bayesian model selection approach to mediation analysis,"[{'name': 'Wesley L Crouse'}, {'name': 'Gregory R Keele'}, {'name': 'Madeleine S Gastonguay'}, {'name': 'Gary A Churchill'}, {'name': 'William Valdar'}]","<p>Mediation analysis is a powerful tool for discovery of causal relationships. We describe a Bayesian model selection approach to mediation analysis that is implemented in our bmediatR software. Using simulations, we show that bmediatR performs as well or better than established methods including the Sobel test, while allowing greater flexibility in both model specification and in the types of inference that are possible. We applied bmediatR to genetic data from mice and human cell lines to demonstrate its ability to derive biologically meaningful findings. The Bayesian model selection framework is extensible to support a wide variety of mediation models.</p>",2021-07-20
9,10.1101/2021.07.22.21260852,19,medRxiv,Transplantation,True,Comparison of infected and vaccinated transplant recipients highlights the role of Tfh and neutralizing IgG in COVID-19 protection,"[{'name': 'Xavier Charmetant'}, {'name': 'Maxime ESPI'}, {'name': 'Ilies Benotmane'}, {'name': 'Francoise Heibel'}, {'name': 'Fanny Buron'}, {'name': 'Gabriela Gautier-Vargas'}, {'name': 'Marion Delafosse'}, {'name': 'Peggy Perrin'}, {'name': 'Alice Koenig'}, {'name': 'Noelle Cognard'}, {'name': 'Charlene Levi'}, {'name': 'Floriane Gallais'}, {'name': 'Louis Maniere'}, {'name': 'Paola Rossolillo'}, {'name': 'Eric Soulier'}, {'name': 'Florian Pierre'}, {'name': 'Anne Ovize'}, {'name': 'Emmanuel Morelon'}, {'name': 'Thierry Defrance'}, {'name': 'Samira Fafi-Kremer'}, {'name': 'Sophie Caillard'}, {'name': 'Olivier Thaunat'}]","<p>Transplant recipients, which receive therapeutic immunosuppression to prevent graft rejection, are characterized by high COVID-19-related mortality and defective response to vaccines. Having observed that previous infection by SARS-CoV-2 but not the standard 2 doses scheme of vaccination, provided complete protection against COVID-19 to transplant recipients, we undertook this translational study to compare the cellular and humoral immune responses of these 2 groups of patients. Neutralizing anti-Receptor Binding Domain (RBD) IgG were identified as the critical immune effectors associated with protection. Generation of anti-RBD IgG was dependent upon spike-specific T follicular helper (Tfh) CD4+ T cells, which acted as limiting checkpoint. Tfh generation was impeded by high dose mycophenolate mofetil in non-responders to vaccine but not in infected patients, suggesting that increasing immunogenicity of vaccine could improve response rate to mRNA vaccine. This theory was validated in two independent prospective cohorts, in which administration of a 3rd dose of vaccine resulted in the generation of anti-RBD IgG in half of non-responders to 2 doses.</p>",2021-07-24
