,doi,tweets,archive,subject-area,covid,title,authors,abstract,posted
0,10.1101/2021.12.02.470946,182,bioRxiv,Bioinformatics,True,Omicron and Delta Variant of SARS-CoV-2: A Comparative Computational Study of Spike protein,"[{'name': 'Suresh Kumar'}, {'name': 'Thiviya S Thambiraja'}, {'name': 'Kalimuthu Karuppanan'}, {'name': 'Gunasekaran Subramaniam'}]","<p>Emerging SARS-CoV-2 variants, especially those of concern, may have an impact on the virus's transmissibility and pathogenicity, as well as diagnostic equipment performance and vaccine effectiveness. Even though the SARS-CoV-2 Delta variant (B.1.617.2) emerged during India's second wave of infections, Delta variants have grown dominant internationally and are still evolving. On November 26, 2021, WHO identified the variant B.1.1.529 as a variant of concern, naming it Omicron, based on evidence that Omicron contains numerous mutations that may influence its behaviour. However, the mode of transmission and severity of the Omicron variant remains unknown. We used computational studies to examine the Delta and Omicron variants in this work and found that the Omicron variant had a higher affinity for human ACE2 than the Delta variant due to a significant number of mutations in the SARS-CoV-2 receptor binding domain, indicating a higher potential for transmission. Based on docking studies, the Q493R, N501Y, S371L, S373P, S375F, Q498R, and T478K mutations contribute significantly to high binding affinity with human ACE2. In comparison to the Delta variant, both the entire spike protein and the RBD in Omicron include a high proportion of hydrophobic amino acids such as leucine and phenylalanine. These amino acids are located within the protein's core and are required for structural stability. Omicron has a higher percentage of alpha-helix structure than the Delta variant in both whole spike protein and RBD, indicating that it has a more stable structure. We observed a disorder-order transition in the Omicron variant between spike protein RBD regions 468-473, and it may be significant in the influence of disordered residues/regions on spike protein stability and binding to ACE2. A future study might investigate the epidemiological and biological consequences of the Omicron variant.</p>",2021-12-03
1,10.1101/2021.11.30.470311,112,bioRxiv,Evolutionary Biology,False,Comparative proteogenomics deciphers the origin and evolution of eukaryotic chromatin,"[{'name': 'Xavier Grau-Bové'}, {'name': 'Cristina Navarrete'}, {'name': 'Cristina Chiva'}, {'name': 'Thomas Pribasnig'}, {'name': 'Meritxell Antó'}, {'name': 'Guifré Torruella'}, {'name': 'Luis Javier Galindo'}, {'name': 'Bernd Franz Lang'}, {'name': 'David Moreira'}, {'name': 'Purificación López-Garcia'}, {'name': 'Iñaki Ruiz-Trillo'}, {'name': 'Christa Schleper'}, {'name': 'Eduard Sabidó'}, {'name': 'Arnau Sebé-Pedrós'}]","<p>Histones and associated chromatin proteins have essential functions in eukaryotic genome organization and regulation. Despite this fundamental role in eukaryotic cell biology, we lack a phylogenetically-comprehensive understanding of chromatin evolution. Here, we combine comparative proteomics and genomics analysis of chromatin in eukaryotes and archaea. Proteomics uncovers the existence of histone post-translational modifications in Archaea. However, archaeal histone modifications are scarce, in contrast with the highly conserved and abundant marks we identify across eukaryotes. Phylogenetic analysis reveals that chromatin-associated catalytic functions (e.g., methyltransferases) have pre-eukaryotic origins, whereas histone mark readers and chaperones are eukaryotic innovations. We show that further chromatin evolution is characterized by expansion of readers, including capture by transposable elements and viruses. Overall, our study infers detailed evolutionary history of eukaryotic chromatin: from its archaeal roots, through the emergence of nucleosome-based regulation in the eukaryotic ancestor, to the diversification of chromatin regulators and their hijacking by genomic parasites.</p>",2021-12-01
2,10.1101/2021.11.30.470568,95,bioRxiv,Immunology,True,Broad human and animal coronavirus neutralisation by SARS-CoV-2 S2-targeted vaccination,"[{'name': 'Kevin W. Ng'}, {'name': 'Nikhil Faulkner'}, {'name': 'Katja Finsterbusch'}, {'name': 'Mary Wu'}, {'name': 'Ruth Harvey'}, {'name': 'Saira Hussain'}, {'name': 'Maria Greco'}, {'name': 'Yafei Liu'}, {'name': 'Svend Kjaer'}, {'name': 'Charles Swanton'}, {'name': 'Sonia Gandhi'}, {'name': 'Rupert Beale'}, {'name': 'Steve J. Gamblin'}, {'name': 'Peter Cherepanov'}, {'name': 'John McCauley'}, {'name': 'Rodney Daniels'}, {'name': 'Michael Howell'}, {'name': 'Hisashi Arase'}, {'name': 'Andeas Wack'}, {'name': 'David L.V. Bauer'}, {'name': 'George Kassiotis'}]","<p>Several common-cold coronaviruses (HCoVs) are endemic in humans and several variants of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) have emerged during the current Coronavirus disease 2019 (COVID-19) pandemic. Whilst antibody cross-reactivity with the Spike glycoproteins (S) of diverse coronaviruses has been documented, it remains unclear whether such antibody responses, typically targeting the conserved S2 subunit, contribute to or mediate protection, when induced naturally or through vaccination. Using a mouse model, we show that prior HCoV-OC43 S immunity primes neutralising antibody responses to otherwise subimmunogenic SARS-CoV-2 S exposure and promotes S2-targeting antibody responses. Moreover, mouse vaccination with SARS-CoV-2 S2 elicits antibodies that neutralise diverse animal and human alphacoronaviruses and betacoronaviruses <italic>in vitro</italic>, and protects against SARS-CoV-2 challenge <italic>in vivo</italic>. Lastly, in mice with a history of SARS-CoV-2 Wuhan-based S vaccination, further S2 vaccination induces stronger and broader neutralising antibody response than booster Wuhan S vaccination, suggesting it may prevent repertoire focusing caused by repeated homologous vaccination. The data presented here establish the protective value of an S2-targeting vaccine and support the notion that S2 vaccination may better prepare the immune system to respond to the changing nature of the S1 subunit in SARS-CoV-2 variants of concern (VOCs), as well as to unpredictable, yet inevitable future coronavirus zoonoses.</p>",2021-12-01
3,10.1101/2021.11.30.21266756,90,medRxiv,Infectious Diseases (except HIV/AIDS),True,Association of subcutaneous or intravenous route of administration of casirivimab and imdevimab monoclonal antibodies with clinical outcomes in COVID-19,"[{'name': 'Erin K. McCreary'}, {'name': 'J. Ryan Bariola'}, {'name': 'Richard J. Wadas'}, {'name': 'Judith A. Shovel'}, {'name': 'Mary Kay Wisniewski'}, {'name': 'Michelle Adam'}, {'name': 'Debbie Albin'}, {'name': 'Tami Minnier'}, {'name': 'Mark Schmidhofer'}, {'name': 'Russell Meyers'}, {'name': 'Oscar C. Marroquin'}, {'name': 'Kevin Collins'}, {'name': 'William Garrard'}, {'name': 'Lindsay R. Berry'}, {'name': 'Scott Berry'}, {'name': 'Amy M. Crawford'}, {'name': 'Anna McGlothlin'}, {'name': 'Kelsey Linstrum'}, {'name': 'Anna Nakayama'}, {'name': 'Stephanie K. Montgomery'}, {'name': 'Graham M. Snyder'}, {'name': 'Donald M. Yealy'}, {'name': 'Derek C. Angus'}, {'name': 'Paula L. Kip'}, {'name': 'Christopher W. Seymour'}, {'name': 'David T. Huang'}, {'name': 'Kevin E. Kip'}]","<sec><title>Importance</title><p>Monoclonal antibody (mAb) treatment decreases hospitalization and death in outpatients with mild to moderate COVID-19; however, only intravenous administration has been evaluated in randomized clinical trials of treatment. Subcutaneous administration may expand outpatient treatment capacity and qualified staff available to administer treatment, but association with patient outcomes is understudied.</p></sec><sec><title>Objective</title><p>To evaluate whether or not, i.) subcutaneous casirivimab and imdevimab treatment is associated with reduced 28-day hospitalization/death than non-treatment among mAb-eligible patients, and ii.) subcutaneous casirivimab and imdevimab treatment is clinically and statistically similar to intravenous casirivimab and imdevimab treatment.</p></sec><sec><title>Design, Setting, and Participants</title><p>Prospective cohort study of outpatients in a learning health system in the United States with mild to moderate COVID-19 symptoms from July 14 to October 26, 2021 who were eligible for mAb treatment under emergency use authorization. A nontreated control group of eligible patients was also selected.</p></sec><sec><title>Intervention</title><p>Subcutaneous injection or intravenous administration of the combined single dose of casirivimab 600mg and imdevimab 600mg.</p></sec><sec><title>Main Outcomes and Measures</title><p>The primary outcome was the 28-day adjusted risk ratio or adjusted risk difference for hospitalization or death. Secondary outcomes included 28-day adjusted risk ratios/differences of hospitalization, death, composite endpoint of ED admission and hospitalization, and rates of adverse events.</p></sec><sec><title>Results</title><p>Among 1,956 matched adults with mild to moderate COVID-19, patients who received casirivimab and imdevimab subcutaneously had a 28-day rate of hospitalization/death of 3.4% (n=652) compared to 7.8% (n=1,304) in nontreated controls [risk ratio 0.44 (95% confidence interval: 0.28 to 0.68, p &lt; .001)]. Among 2,185 patients treated with subcutaneous (n=969) or intravenous (n=1,216) casirivimab and imdevimab, the 28-day rate of hospitalization/death was 2.8% vs. 1.7%, respectively which resulted in an adjusted risk difference of 1.5% (95% confidence interval: -0.5% to 3.5%, p=.14). The 28-day adjusted risk differences (subcutaneous – intravenous) for death, ICU admission, and mechanical ventilation were 0.3% or less, although the 95% confidence intervals were wide.</p></sec><sec><title>Conclusions and Relevance</title><p>Subcutaneously administered casirivimab-imdevimab is associated with reduced risk-adjusted hospitalization or death amongst outpatients with mild to moderate COVID-19 compared to no treatment and indicates low adjusted risk difference compared to patients treated intravenously.</p></sec><sec><title>Key Points</title><sec><title>Question</title><p>Among outpatients with mild to moderate COVID-19, is subcutaneously administered casirivimab and imdevimab associated with improved risk-adjusted 28-day clinical outcomes compared to non-treatment with monoclonal antibodies, and clinically similar association compared to intravenously administered casirivimab and imdevimab?</p></sec><sec><title>Findings</title><p>Among 1,956 propensity-matched adults, outpatients who received casirivimab and imdevimab subcutaneously had a 28-day rate of hospitalization or death of 3.4% (n=652) compared to 7.8% (n=1,304) in non-treated controls [risk ratio 0.44 (95% confidence interval: 0.28 to 0.68, p &lt; .001)]. Among 2,185 outpatients who received subcutaneous (n=969) or intravenous (n=1,216) casirivimab and imdevimab, the 28-day rate of hospitalization/death was 2.8% vs. 1.7%, respectively, which resulted in an adjusted risk difference of 1.5% (95% confidence interval: -0.5% to 3.5%, p=.14). The 28-day adjusted risk differences comparing subcutaneous to intravenous route for death, ICU admission, and mechanical ventilation were 0.3% or less, although the 95% confidence intervals were wide.</p></sec><sec><title>Meaning</title><p>Subcutaneously administered casirivimab and imdevimab is associated with reduced hospitalization or death amongst outpatients with mild to moderate COVID-19 compared to no treatment, and has a small, adjusted risk difference compared to patients treated intravenously.</p></sec></sec>",2021-12-01
4,10.1101/2021.12.03.21267146,73,medRxiv,Infectious Diseases (except HIV/AIDS),True,Internal Tremors and Vibration Symptoms Among People with Post-Acute Sequelae of SARS-CoV-2: A narrative review of patient reports,"[{'name': 'Daisy Massey'}, {'name': 'Anna D Baker'}, {'name': 'Diana Zicklin Berrent'}, {'name': 'Nick Güthe'}, {'name': 'Suzanne Pincus Shidlovsky'}, {'name': 'Liza Fisher'}, {'name': 'Connor B Grady'}, {'name': 'César Caraballo'}, {'name': 'Richa Sharma'}, {'name': 'Harlan M Krumholz'}]","<p>To introduce the perspective of patients who have PASC with vibrations and tremors as a prominent component, we leveraged the efforts by <ext-link xmlns:xlink=""http://www.w3.org/1999/xlink"" ext-link-type=""uri"" xlink:href=""https://www.survivorcorps.com/"">Survivor Corps</ext-link>, a grassroots COVID-19 patient advocacy group, to gather information from people in their Facebook group suffering from vibrations and tremors. Survivor Corps collected 140 emails and 450 Facebook comments from members. From the emails, we identified 22 themes and 7 broader domains based on common coding techniques for qualitative data and the constant comparative method of qualitative data analysis. Facebook comments were analyzed using Word Clouds to visualize frequency of terms. The respondents’ emails reflected 7 domains that formed the basis of characterizing their experience with vibrations and tremors. These domains were: (1) symptom experience, description, and anatomic location; (2) initial symptom onset; (3) symptom timing; (4) symptom triggers or alleviators; (5) change from baseline health status; (6) experience with medical establishment; and (7) impact on people’s lives and livelihood. There were 22 themes total, each corresponding to one of the broader domains. The Facebook comments Word Cloud revealed that the 10 most common words used in comments were: tremors (64), covid (55), pain (51), vibrations (43), months (36), burning (29), feet (24), hands (22), legs (21), back (20). Overall, these patient narratives described intense suffering, and there is still no diagnosis or treatment available.</p>",2021-12-03
5,10.1101/2021.11.30.21266716,69,medRxiv,Infectious Diseases (except HIV/AIDS),True,Third COVID-19 Vaccine Dose Boosts Neutralising Antibodies in Poor Responders,"[{'name': 'Douglas F. Lake'}, {'name': 'Alexa J. Roeder'}, {'name': 'Maria J. Gonzalez-Moa'}, {'name': 'Megan Koehler'}, {'name': 'Erin Kaleta'}, {'name': 'Paniz Jasbi'}, {'name': 'John Vanderhoof'}, {'name': 'Davis McKechnie'}, {'name': 'Jack Forman'}, {'name': 'Baylee Edwards'}, {'name': 'Alim Seit-Nebi'}, {'name': 'Sergei Svarovsky'}]","<sec><title>Objective</title><p>To determine if poor responders to COVID-19 RNA vaccines (&lt;50% neutralisation) after two doses would remain poor responders, or if a third dose could elicit high levels of NAbs.</p></sec><sec><title>Design</title><p>Clinical follow-up study</p></sec><sec><title>Setting</title><p>Academic and medical institutions in USA</p></sec><sec><title>Participants</title><p>269 healthy individuals ranging in age from 19 to 80 (Average age = 51; 165 females and 104 males) who received either BNT162b2 (Pfizer) or mRNA1273 (Moderna) vaccines.</p></sec><sec><title>Main Outcome Measures</title><p>NAb levels were measured: i) 2-4 weeks after a second vaccine dose, ii) 2-4 months after the second dose, iii) within 1-2 weeks prior to a third dose and iv) 2-4 weeks after a third RNA vaccine dose.</p></sec><sec><title>Results</title><p>In 269 study participants, percent neutralisation ranged from 0% to 99% 2-4 weeks after a second vaccine dose. The majority of vaccine recipients (154/269, 57%) demonstrated NAb levels at ≥75% 2-4 weeks after their second dose. Our study also revealed that 25% of vaccine recipients did not neutralise above 50% (Median neutralisation = 21%, titers &lt;1:80) within a month after their second dose. We called these individuals “vaccine poor responders” (VPRs). Twenty-three VPRs ranging in age from 31 to 79 (10 males, 13 females, average age = 62.5) independently obtained a third dose of either BNT162b2 or mRNA-1273 vaccine 1-8 months (average = 5 months) after their second dose. Within a month after their third dose, poor responders showed an average 20-fold increase in NAb levels (range 46%-99%).</p></sec><sec><title>Conclusions</title><p>The results suggest that poor responders are not permanently poor responders; they can generate high NAb levels with an additional vaccine dose–independent of mRNA vaccine manufacturer. Previous reports indicate that NAb levels decline much more rapidly than clinical protection from hospitalisation and disease, but that does not account for vaccine recipients who never generated high levels of NAbs after two doses. It is possible that poor responders are a source of breakthrough infections. Although it is not known what levels of NAbs protect from infection or disease, many vaccine recipients in high-risk professions may wish to keep peripheral NAb levels high, limiting infection, asymptomatic viral replication, and potential transmission.</p></sec>",2021-12-02
6,10.1101/2021.12.01.470722,62,bioRxiv,Genomics,False,Barcode aware adaptive sampling for Oxford Nanopore sequencers.,"[{'name': 'Alexander Payne'}, {'name': 'Rory Munro'}, {'name': 'Nadine Holmes'}, {'name': 'Christopher Moore'}, {'name': 'Matthew Carlile'}, {'name': 'Matthew W Loose'}]","<p>Adaptive sampling enables selection of individual molecules from sequencing libraries, a unique property of nanopore sequencing. Here we develop our adaptive sampling tool readfish to become ""barcode-aware"" enabling selection of different targets within barcoded samples or filtering out individual barcodes. We show that multiple human genomes can be assessed for copy number and structural variation on a single sequencing flow cell using sample specific customised target panels.</p>",2021-12-01
7,10.1101/2021.11.29.470347,62,bioRxiv,Plant Biology,False,SCARECROW is deployed in distinct developmental contexts during rice and maize leaf development,"[{'name': 'Thomas. E. Hughes'}, {'name': 'Jane A. Langdale'}]","<p>The flexible deployment of developmental regulators is an increasingly appreciated aspect of plant development and evolution. The GRAS transcription factor SCARECROW (SCR) regulates the development of the endodermis in Arabidopsis and maize roots, but during leaf development it regulates the development of distinct cell-types; bundle-sheath in Arabidopsis and mesophyll in maize. In rice, SCR is implicated in stomatal patterning, but it is unknown whether this function is additional to a role in inner leaf patterning. Here, we demonstrate that two duplicated <italic>SCR</italic> genes function redundantly in rice. Contrary to previous reports, we show that these genes are necessary for stomatal development, with stomata virtually absent from leaves that are initiated after germination of mutants. The stomatal regulator OsMUTE is down-regulated in <italic>Osscr1;Osscr2</italic> mutants indicating that OsSCR acts early in stomatal development. Notably, <italic>Osscr1;Osscr2</italic> mutants do not exhibit the inner leaf patterning perturbations seen in <italic>Zmscr1;Zmscr1h</italic> mutants and <italic>Zmscr1;Zmscr1h</italic> mutants do not exhibit major perturbations in stomatal patterning. Taken together, these results indicate that SCR was deployed in different developmental contexts after the divergence of rice and maize around 50 million years ago.</p><sec><title>Summary statement</title><p>The transcription factor SCARECROW patterns stomata in rice leaves whereas in maize it predominantly patterns the inner leaf.</p></sec>",2021-11-29
8,10.1101/2021.11.30.470630,47,bioRxiv,Evolutionary Biology,False,Repeated genetic adaptation to high altitude in two tropical butterflies,"[{'name': 'Gabriela Montejo-Kovacevich'}, {'name': 'Joana I. Meier'}, {'name': 'Caroline N. Bacquet'}, {'name': 'Ian A. Warren'}, {'name': 'Yingguang Frank Chan'}, {'name': 'Marek Kucka'}, {'name': 'Camilo Salazar'}, {'name': 'Nicol Rueda'}, {'name': 'Stephen H. Montgomery'}, {'name': 'W. Owen McMillan'}, {'name': 'Krzysztof M. Kozak'}, {'name': 'Nicola J. Nadeau'}, {'name': 'Simon Martin'}, {'name': 'Chris D. Jiggins'}]","<p>Repeated evolution can provide insight into the mechanisms that facilitate adaptation to novel or changing environments. Here we study adaptation to high altitude in two divergent tropical butterflies, <italic>H. erato</italic> and <italic>H. melpomene</italic>, which have repeatedly and independently adapted to high elevations on either side of the Andean mountains. We sequenced 518 whole genomes from elevational transects and found many regions under selection at high altitude, with repeated genetic differentiation across multiple replicates, including allopatric comparisons. In contrast, there is little ‘molecular parallelism’ between <italic>H. erato</italic> and <italic>H. melpomene</italic>. With a further 85 whole genomes of five close relatives, we find that a large proportion divergent regions have arisen from standing variation and putative adaptive introgression from high-altitude specialist species. Taken together our study supports a key role of standing genetic variation and gene flow from pre-adapted species in promoting parallel genetic local adaptation to the environment.</p>",2021-12-01
9,10.1101/2021.12.01.470717,46,bioRxiv,Plant Biology,False,A new protocol for speed vernalisation of winter cereals,"[{'name': 'Jin-Kyung Cha'}, {'name': 'Kathryn O’Connor'}, {'name': 'Samir Alahmad'}, {'name': 'Jong-Hee Lee'}, {'name': 'Eric Dinglasan'}, {'name': 'Hyeonjin Park'}, {'name': 'So-Myeong Lee'}, {'name': 'Dominique Hirsz'}, {'name': 'Soon-Wook Kwon'}, {'name': 'Youngho Kwon'}, {'name': 'Kyeong-Min Kim'}, {'name': 'Jong-Min Ko'}, {'name': 'Lee T. Hickey'}, {'name': 'Dongjin Shin'}, {'name': 'Laura E. Dixon'}]","<p>There are many challenges facing the development of high-yielding, nutritious crops for future environments. One limiting factor is generation time, which prolongs research and plant breeding timelines. Recent advances in speed breeding protocols have dramatically reduced generation time for many short-day and long-day species by optimising light and temperature conditions during plant growth. However, winter crops with a vernalisation requirement still require up to 6–10 weeks in low-temperature conditions before transition to reproductive development. Here, we tested a suite of environmental conditions and protocols to investigate if vernalisation can be satisfied more efficiently. We identified a vernalisation method consisting of exposing seeds at the soil surface to an extended photoperiod of 22 h day:2 h night at 10°C with transfer to speed breeding conditions that dramatically reduces generation time in both winter wheat (<italic>Triticum aestivum</italic>) and winter barley (<italic>Hordeum vulgare</italic>). Implementation of this protocol achieved up to five generations per year for winter wheat or barley, instead of the two typically obtained under standard vernalisation and plant growth conditions. The protocol has great potential to enhance training and to accelerate research, pre-breeding, and breeding outcomes focussed on winter crop improvement.</p>",2021-12-02
