,doi,tweets,archive,subject-area,covid,title,authors,abstract,posted
0,10.1101/2021.07.19.21260767,625,medRxiv,Pediatrics,True,Children with SARS-CoV-2 in the National COVID Cohort Collaborative (N3C),"[{'name': 'Blake Martin'}, {'name': 'Peter E. DeWitt'}, {'name': 'Seth Russell'}, {'name': 'Adit Anand'}, {'name': 'Katie R. Bradwell'}, {'name': 'Carolyn Bremer'}, {'name': 'Davera Gabriel'}, {'name': 'Andrew T. Girvin'}, {'name': 'Janos G. Hajagos'}, {'name': 'Julie A. McMurry'}, {'name': 'Andrew J. Neumann'}, {'name': 'Emily R. Pfaff'}, {'name': 'Anita Walden'}, {'name': 'Jacob T. Wooldridge'}, {'name': 'Yun Jae Yoo'}, {'name': 'Joel Saltz'}, {'name': 'Ken R. Gersing'}, {'name': 'Christopher G. Chute'}, {'name': 'Melissa A. Haendel'}, {'name': 'Richard Moffitt'}, {'name': 'Tellen D. Bennett'}]","<sec><title>Importance</title><p>SARS-CoV-2</p></sec><sec><title>Objective</title><p>To determine the characteristics, changes over time, outcomes, and severity risk factors of SARS-CoV-2 affected children within the National COVID Cohort Collaborative (N3C)</p></sec><sec><title>Design</title><p>Prospective cohort study of patient encounters with end dates before May 27th, 2021.</p></sec><sec><title>Setting</title><p>45 N3C institutions</p></sec><sec><title>Participants</title><p>Children &lt;19-years-old at initial SARS-CoV-2 testing</p></sec><sec><title>Main Outcomes and Measures</title><p>Case incidence and severity over time, demographic and comorbidity severity risk factors, vital sign and laboratory trajectories, clinical outcomes, and acute COVID-19 vs MIS-C contrasts for children infected with SARS-CoV-2.</p></sec><sec><title>Results</title><p>728,047 children in the N3C were tested for SARS-CoV-2; of these, 91,865 (12.6%) were positive. Among the 5,213 (6%) hospitalized children, 685 (13%) met criteria for severe disease: mechanical ventilation (7%), vasopressor/inotropic support (7%), ECMO (0.6%), or death/discharge to hospice (1.1%). Male gender, African American race, older age, and several pediatric complex chronic condition (PCCC) subcategories were associated with higher clinical severity (p<italic>≤</italic>0.05). Vital signs (all p≤0.002) and many laboratory tests from the first day of hospitalization were predictive of peak disease severity. Children with severe (vs moderate) disease were more likely to receive antimicrobials (71% vs 32%, p&lt;0.001) and immunomodulatory medications (53% vs 16%, p&lt;0.001).</p><p>Compared to those with acute COVID-19, children with MIS-C were more likely to be male, Black/African American, 1-to-12-years-old, and less likely to have asthma, diabetes, or a PCCC (p<italic>&lt;</italic>0.04). MIS-C cases demonstrated a more inflammatory laboratory profile and more severe clinical phenotype with higher rates of invasive ventilation (12% vs 6%) and need for vasoactive-inotropic support (31% vs 6%) compared to acute COVID-19 cases, respectively (p&lt;0.03).</p></sec><sec><title>Conclusions</title><p>In the largest U.S. SARS-CoV-2-positive pediatric cohort to date, we observed differences in demographics, pre-existing comorbidities, and initial vital sign and laboratory test values between severity subgroups. Taken together, these results suggest that early identification of children likely to progress to severe disease could be achieved using readily available data elements from the day of admission. Further work is needed to translate this knowledge into improved outcomes.</p></sec>",2021-07-22
1,10.1101/2021.07.23.21261030,232,medRxiv,Epidemiology,True,Breakthrough Symptomatic COVID-19 Infections Leading to Long Covid: Report from Long Covid Facebook Group Poll,"[{'name': 'Daisy Massey'}, {'name': 'Diana Berrent'}, {'name': 'Harlan Krumholz'}]","<p>Vaccines have been shown to be extremely effective in preventing COVID-19 hospitalizations and deaths. However, a question remains whether vaccine breakthrough cases can still lead to Post-Acute Sequelae of SARS-CoV-2 (PASC), also known as Long Covid. To address this question, the Survivor Corps group, a grassroots COVID-19 organization focused on patient support and research, posted a poll to its 169,900 members that asked about breakthrough cases, Long Covid, and hospitalizations. 1,949 people who self-report being fully vaccinated have responded to date. While robust data are needed in a larger, unbiased sample to extrapolate rates to the population, we analyzed the results of this public poll to determine what people were reporting regarding Long Covid after breakthrough infection and to prompt discussion of how breakthrough cases are measured. The poll was posted in the Survivor Corps Facebook group (∼169,900 members). Of the 1,949 participants who responded to the poll, 44 reported a symptomatic breakthrough case and 24 of those reported that the case led to symptoms of Long Covid. 1 of these 24 cases was reported to have led to hospitalization in addition to Long Covid.</p>",2021-07-26
2,10.1101/2021.07.26.453748,74,bioRxiv,Microbiology,False,Identification of a new family of “megaphages” that are abundant in the marine environment,"[{'name': 'Slawomir Michniewski'}, {'name': 'Branko Rihtman'}, {'name': 'Ryan Cook'}, {'name': 'Michael A. Jones'}, {'name': 'William H Wilson'}, {'name': 'David J Scanlan'}, {'name': 'Andrew Millard'}]","<p>Megaphages – bacteriophages harbouring extremely large genomes – have recently been found to be ubiquitous, being described from a variety of microbiomes ranging from the animal gut to soil and freshwater systems. However, no complete marine megaphage has been identified to date. Here, using both short and long read sequencing, we assembled &gt;900 high-quality draft viral genomes from water in the English Channel. One of these genomes included a novel megaphage, Mar_Mega_1 at &gt;650 Kb, making it one of the largest phage genomes assembled to date. Utilising phylogenetic and network approaches, we found this phage represents a new family of bacteriophages. Genomic analysis showed Mar_Mega_1 shares relatively few homologues with its closest relatives, but, as with other mega-phages Mar_Mega_1 contained a variety of auxiliary metabolic genes responsible for carbon metabolism and nucleotide biosynthesis, including isocitrate dehydrogenase [NADP] and nicotinamide-nucleotide amidohydrolase [PncC] which have not previously been identified in megaphages. The results of this study indicate that phages containing extremely large genomes can be found in abundance in the marine environment and augment host metabolism by mechanisms not previously described.</p>",2021-07-26
3,10.1101/2021.07.23.453070,60,bioRxiv,Evolutionary Biology,False,Regulation of sedimentation rate shapes the evolution of multicellularity in a unicellular relative of animals,"[{'name': 'Omaya Dudin'}, {'name': 'Sébastien Wielgoss'}, {'name': 'Aaron M. New'}, {'name': 'Iñaki Ruiz-Trillo'}]","<p>Significant increases in sedimentation rate accompany the evolution of multicellularity. These increases should lead to rapid changes in ecological distribution, thereby affecting the costs and benefits of multicellularity and its likelihood to evolve. However, how genetic and cellular traits which control this process, their likelihood of emergence over evolutionary timescales, and the variation in these traits as multicellularity evolves, are still poorly understood. Here, using isolates of the ichthyosporean <italic>Sphaeroforma</italic> genus - close unicellular relatives of animals with brief transient multicellular life stages - we demonstrate that sedimentation rate is a highly variable and evolvable trait affected by at least two distinct physical mechanisms. We first find a dramatic &gt;300x variation in sedimentation rate for different <italic>Sphaeroforma</italic> species, mainly driven by size and density during the unicellular-to-multicellular life cycle transition. Using experimental evolution with sedimentation rate as a focal trait, we readily obtained fast settling <italic>S. arctica</italic> isolates. Quantitative microscopy showed that increased sedimentation rates most often arose by incomplete cellular separation after cell division, leading to clonal “clumping” multicellular variants with increased size and density. Additionally, density increases arose by an acceleration of the nuclear doubling time relative to cell size. Similar size- and density-affecting phenotypes were observed in four additional species from the <italic>Sphaeroforma</italic> genus, suggesting variation in these traits might be widespread in the marine habitat. By sequencing evolved isolates, we identified mutations in regulators of cytokinesis, plasma membrane remodelling, and chromatin condensation that may contribute to both clump formation and the increase in the nuclear number-to-volume ratio. Taken together, this study illustrates how extensive cellular control of density and size drive sedimentation rate variation, likely shaping the evolution of multicellularity.</p>",2021-07-23
4,10.1101/2021.07.23.453379,57,bioRxiv,Bioinformatics,False,"AlphaPept, a modern and open framework for MS-based proteomics","[{'name': 'Maximilian T. Strauss'}, {'name': 'Isabell Bludau'}, {'name': 'Wen-Feng Zeng'}, {'name': 'Eugenia Voytik'}, {'name': 'Constantin Ammar'}, {'name': 'Julia Schessner'}, {'name': 'Rajesh Ilango'}, {'name': 'Michelle Gill'}, {'name': 'Florian Meier'}, {'name': 'Sander Willems'}, {'name': 'Matthias Mann'}]","<p>In common with other omics technologies, mass spectrometry (MS)-based proteomics produces ever-increasing amounts of raw data, making their efficient analysis a principal challenge. There is a plethora of different computational tools that process the raw MS data and derive peptide and protein identification and quantification. During the last decade, there has been dramatic progress in computer science and software engineering, including collaboration tools that have transformed research and industry. To leverage these advances, we developed AlphaPept, a Python-based open-source framework for efficient processing of large high-resolution MS data sets. Using Numba for just-in-time machine code compilation on CPU and GPU, we achieve hundred-fold speed improvements while maintaining clear syntax and rapid development speed. AlphaPept uses the Python scientific stack of highly optimized packages, reducing the code base to domain-specific tasks while providing access to the latest advances in machine learning. We provide an easy on-ramp for community validation and contributions through the concept of literate programming, implemented in Jupyter Notebooks of the different modules. A framework for continuous integration, testing, and benchmarking enforces solid software engineering principles. Large datasets can rapidly be processed as shown by the analysis of hundreds of cellular proteomes in minutes per file, many-fold faster than the data acquisiton. The AlphaPept framework can be used to build automated processing pipelines using efficient HDF5 based file formats, web-serving functionality and compatibility with downstream analysis tools. Easy access for end-users is provided by one-click installation of the graphical user interface, for advanced users via a modular Python library, and for developers via a fully open GitHub repository.</p>",2021-07-26
5,10.1101/2021.07.23.453492,52,bioRxiv,Scientific Communication and Education,False,Delineating Medical Education: Bibliometric Research Approach(es),"[{'name': 'Lauren A. Maggio'}, {'name': 'Anton Ninkov'}, {'name': 'Jason R. Frank'}, {'name': 'Joseph A. Costello'}, {'name': 'Anthony R. Artino'}]","<sec><title>Background</title><p>The field of medical education remains poorly delineated such that there is no broad consensus of the articles and journals that comprise “the field.” This lack of consensus has implications for conducting bibliometric studies and other research designs (e.g., systematic reviews); it also challenges the field to compare citation scores in the field and across others and for an individual to identify themselves as “a medical education researcher.” Other fields have utilized bibliometric field delineation, which is the assigning of articles or journals to a certain field in an effort to define that field.</p></sec><sec><title>Process</title><p>In this <italic>Research Approach</italic>, three bibliometric field delineation approaches -- information retrieval, core journals, and journal co-citation -- are introduced. For each approach, the authors describe their attempt to apply it in the medical education context and identify related strengths and weaknesses. Based on co-citation, the authors propose the Medical Education Journal List 24 (MEJ-24), as a starting point for delineating medical education and invite the community to collaborate on improving and potentially expanding this list.</p></sec><sec><title>Pearls</title><p>As a research approach, field delineation is complicated, and there is no clear best way to delineate the field of medical education. However, recent advances in information and computer science provide potentially more fruitful approaches to deal with the complexity of the field. When considering these emerging approaches, researchers should consider collaborating with bibliometricians.</p><p>Bibliometric approaches rely on available metadata for articles and journals, which necessitates that researchers examine the metadata prior to analysis to understand its strengths and weaknesses, and to assess how this might affect their data interpretation. While using bibliometric approaches for field delineation is valuable, it is important to remember that these techniques are only as good as the research team’s interpretation of the data, which suggests that an expanded research approach is needed to better delineate medical education, an approach that includes active discussion within the medical education community.</p></sec>",2021-07-26
6,10.1101/2021.07.23.453605,51,bioRxiv,Genomics,False,Identifying cell-state associated alternative splicing events and their co-regulation,"[{'name': 'Carlos F. Buen Abad Najar'}, {'name': 'Prakruthi Burra'}, {'name': 'Nir Yosef'}, {'name': 'Liana F. Lareau'}]","<p>Alternative splicing shapes the transcriptome and contributes to each cell’s unique identity, but single-cell RNA sequencing has struggled to capture the impact of alternative splicing. We previously showed that low recovery of mRNAs from single cells led to erroneous conclusions about the cell-to-cell variability of alternative splicing (1). Here, we present a method, Psix, to confidently identify splicing that changes across a landscape of single cells, using a probabilistic model that is robust against the data limitations of scRNA-seq. Its autocorrelation-inspired approach finds patterns of alternative splicing that correspond to patterns of cell identity, such as cell type or developmental stage, without the need for explicit cell clustering, labeling, or trajectory inference. Applying Psix to data that follow the trajectory of mouse brain development, we identify exons whose alternative splicing patterns cluster into modules of co-regulation. We show that the exons in these modules are enriched for binding by distinct neuronal splicing factors, and that their changes in splicing correspond to changes in expression of these splicing factors. Thus, Psix reveals cell-type-dependent splicing patterns and the wiring of the splicing regulatory networks that control them. Our new method will enable scRNA-seq analysis to go beyond transcription to understand the roles of post-transcriptional regulation in determining cell identity.</p>",2021-07-24
7,10.1101/2021.07.24.21261040,47,medRxiv,Epidemiology,True,Novel risk factors for Coronavirus disease-associated mucormycosis (CAM): a case control study during the outbreak in India,"[{'name': 'Umang Arora'}, {'name': 'Megha Priyadarshi'}, {'name': 'Varidh Katiyar'}, {'name': 'Manish Soneja'}, {'name': 'Prerna Garg'}, {'name': 'Ishan Gupta'}, {'name': 'Vishwesh Bharadiya'}, {'name': 'Parul Berry'}, {'name': 'Tamoghna Ghosh'}, {'name': 'Lajjaben Patel'}, {'name': 'Radhika Sarda'}, {'name': 'Shreya Garg'}, {'name': 'Shubham Agarwal'}, {'name': 'Veronica Arora'}, {'name': 'Aishwarya Ramprasad'}, {'name': 'Amit Kumar'}, {'name': 'Rohit Kumar Garg'}, {'name': 'Parul Kodan'}, {'name': 'Neeraj Nischal'}, {'name': 'Gagandeep Singh'}, {'name': 'Pankaj Jorwal'}, {'name': 'Arvind Kumar'}, {'name': 'Upendra Baitha'}, {'name': 'Ved Prakash Meena'}, {'name': 'Animesh Ray'}, {'name': 'Prayas Sethi'}, {'name': 'Immaculata Xess'}, {'name': 'Naval Vikram'}, {'name': 'Sanjeev Sinha'}, {'name': 'Ashutosh Biswas'}, {'name': 'Alok Thakar'}, {'name': 'Sushma Bhatnagar'}, {'name': 'Anjan Trikha'}, {'name': 'Naveet Wig'}]","<sec><title>Background</title><p>The epidemiology of the Coronavirus-disease associated mucormycosis (CAM) syndemic is poorly elucidated. We aimed to identify risk factors that may explain the burden of cases and help develop preventive strategies.</p></sec><sec><title>Methods</title><p>We performed a case-control study comparing cases diagnosed with CAM and those who had recovered from COVID-19 without developing mucormycosis (controls). Information on comorbidities, glycemic control, and practices related to COVID-19 prevention and treatment was recorded.</p></sec><sec><title>Results</title><p>352 patients (152 cases and 200 controls) diagnosed with COVID-19 during April-May 2021 were included. In the CAM group, symptoms of mucormycosis began a mean 18.9 (SD 9.1) days after onset of COVID-19, and predominantly rhino-sinus and orbital involvement was present. All, but one, CAM cases carried conventional risk factors of diabetes and steroid use. On multivariable regression, increased odds of CAM were associated with the presence of diabetes (adjusted OR 3.5, 95%CI 1.1-11), use of systemic steroids (aOR 7.7,95% CI 2.4-24.7), prolonged use of cloth and surgical masks (vs no mask, aOR 6.9, 95%CI 1.5-33.1), and repeated nasopharyngeal swab testing during the COVID-19 illness (aOR 1.6,95% CI 1.2-2.2). Zinc therapy, probably due to its utility in immune function, was found to be protective (aOR 0.05, 95%CI 0.01-0.19). Notably, the requirement of oxygen supplementation or hospitalization did not affect the risk of CAM.</p></sec><sec><title>Conclusion</title><p>Judicious use of steroids and stringent glycemic control are vital to preventing mucormycosis. Use of clean masks, preference for N95 masks if available, and minimizing swab testing after the diagnosis of COVID-19 may further reduce the incidence of CAM.</p></sec>",2021-07-26
8,10.1101/2021.07.23.21261041,44,medRxiv,Public and Global Health,True,The impact of large mobile air purifiers on aerosol concentration in classrooms and the reduction of airborne transmission of SARS-CoV-2,"[{'name': 'F. F. Duill'}, {'name': 'F. Schulz'}, {'name': 'A. Jain'}, {'name': 'L. Krieger'}, {'name': 'B. van Wachem'}, {'name': 'F. Beyrau'}]","<p>In the wake of the SARS-CoV-2 pandemic, an increased risk of infection by virus-containing aerosols indoors is assumed. Especially in schools, the duration of stay is long and the number of people in the rooms is large, increasing the risk of infection. This problem particularly affects schools without pre-installed ventilation systems that are equipped with filters and/or operate with fresh air. Here, the aerosol concentration is reduced by natural ventilation. In this context, we are investigating the effect of large mobile air purifiers (AP) with HEPA filters on particle concentration and their suitability for classroom use in a primary school in Germany. The three tested APs differ significantly in their air outlet characteristics. Measurements of the number of particles, the particle size distribution, and the CO<sub>2</sub> concentration were carried out in the classroom with students (April/May 2021) and with an aerosol generator without students. In this regard, the use of APs leads to a substantial reduction in aerosol particles. At the same time, the three APs are found to have differences in their particle decay rate, noise level, and flow velocity. In addition to the measurements, the effect of various influencing parameters on the potential inhaled particle dose was investigated using a calculation model. The parameters considered include the duration of stay, particle concentration in exhaled air, respiratory flow rate, virus lifetime, ventilation interval, ventilation efficiency, AP volumetric flow, as well as room size. Based on the resulting effect diagrams, significant recommendations can be derived for reducing the risk of infection from virus-laden aerosols. Finally, the measurements were compared to computational fluid dynamics (CFD) modeling, as such tools can aid the optimal placement and configuration of APs and can be used to study the effect of the spread of aerosols from a source in the classroom.</p>",2021-07-26
9,10.1101/2021.07.23.453478,44,bioRxiv,Biophysics,False,Mechanosensitivity of nucleocytoplasmic transport,"[{'name': 'Ion Andreu'}, {'name': 'Ignasi Granero-Moya'}, {'name': 'Nimesh R. Chahare'}, {'name': 'Kessem Clein'}, {'name': 'Marc Molina Jordàn'}, {'name': 'Amy E. M. Beedle'}, {'name': 'Alberto Elosegui-Artola'}, {'name': 'Xavier Trepat'}, {'name': 'Barak Raveh'}, {'name': 'Pere Roca-Cusachs'}]","<p>Mechanical force controls fundamental cellular processes in health and disease, and increasing evidence shows that the nucleus both experiences and senses applied forces. Here we show that nuclear forces differentially control both passive and facilitated nucleocytoplasmic transport, setting the rules for the mechanosensitivity of shuttling proteins. We demonstrate that nuclear force increases permeability across nuclear pore complexes, with a dependence on molecular weight that is stronger for passive than facilitated diffusion. Due to this differential effect, force leads to the translocation into or out of the nucleus of cargoes within a given range of molecular weight and affinity for nuclear transport receptors. Further, we show that the mechanosensitivity of several transcriptional regulators can be both explained by this mechanism, and engineered exogenously by introducing appropriate nuclear localization signals. Our work sets a novel framework to understand mechanically induced signalling, with potential general applicability across signalling pathways and pathophysiological scenarios.</p><sec><title>One sentence summary</title><p>Force application to the nucleus leads to nuclear accumulation of proteins by differentially affecting passive versus facilitated nucleocytoplasmic transport.</p></sec>",2021-07-24
