,doi,tweets,archive,subject-area,covid,title,authors,abstract,posted
0,10.1101/2021.12.20.21267966,36827,medRxiv,Infectious Diseases (except HIV/AIDS),True,Vaccine effectiveness against SARS-CoV-2 infection with the Omicron or Delta variants following a two-dose or booster BNT162b2 or mRNA-1273 vaccination series: A Danish cohort study,"[{'name': 'Christian Holm Hansen'}, {'name': 'Astrid Blicher Schelde'}, {'name': 'Ida Rask Moustsen-Helm'}, {'name': 'Hanne-Dorthe Emborg'}, {'name': 'Tyra Grove Krause'}, {'name': 'Kåre Mølbak'}, {'name': 'Palle Valentiner-Branth'}]","<p>In this brief communication we are showing original research results with early estimates from Danish nationwide databases of vaccine effectiveness (VE) against the novel SARS-CoV-2 Omicron variant (B.1.1.529) up to five months after a primary vaccination series with the BNT162b2 or mRNA-1273 vaccines.</p><p>Our study provides evidence of protection against infection with the Omicron variant after completion of a primary vaccination series with the BNT162b2 or mRNA-1273 vaccines; in particular, we found a VE against the Omicron variant of 55.2% (95% confidence interval (CI): 23.5 to 73.7%) and 36.7% (95% CI: 69.9 to 76.4%) for the BNT162b2 and mRNA-1273 vaccines, respectively, in the first month after primary vaccination. However, the VE is significantly lower than that against Delta infection and declines rapidly over just a few months. The VE is re-established upon revaccination with the BNT162b2 vaccine (54.6%, 95% CI: 30.4 to 70.4%).</p>",2021-12-21
1,10.1101/2021.12.18.21268018,929,medRxiv,Infectious Diseases (except HIV/AIDS),True,Analytical sensitivity of seven SARS-CoV-2 antigen-detecting rapid tests for Omicron variant,"[{'name': 'Meriem Bekliz'}, {'name': 'Kenneth Adea'}, {'name': 'Catia Alvarez'}, {'name': 'Manel Essaidi-Laziosi'}, {'name': 'Camille Escadafal'}, {'name': 'Laurent Kaiser'}, {'name': 'Isabella Eckerle'}]","<p>The emergence of novel SARS-CoV-2 variants of concern (VOCs) requires investigation of a potential impact on diagnostic performance, such as Antigen-detecting rapid diagnostic tests (Ag-RDT). Although anecdotal reports have been circulating that Omicron is in principle detectable by Ag-RDTs, no published data are a yet available for the newly emerged Omicron variant. Here, we have performed an analytical sensitivity testing with cultured virus in seven Ag-RDTs for their sensitivity to Omicron compared to data earlier obtained on VOCs Alpha, Beta, Gamma and Delta and a pre-VOC isolate of SARS-CoV-2. Overall, we have found a tendency towards lower sensitivity for Omicron compared to pre-VOC SARS-CoV-2 and the other VOCs across tests. Importantly, while analytical testing with cultured virus may be a proxy for clinical sensitivity, is not a replacement for clinical evaluations which are urgently needed for Ag-RDT performance in Omicron-infected individuals.</p>",2021-12-22
2,10.1101/2021.12.17.473248,646,bioRxiv,Microbiology,True,"SARS-CoV-2 Omicron spike mediated immune escape, infectivity and cell-cell fusion","[{'name': 'Bo Meng'}, {'name': 'Isabella A.T.M Ferreira'}, {'name': 'Adam Abdullahi'}, {'name': 'Akatsuki Saito'}, {'name': 'Izumi Kimura'}, {'name': 'Daichi Yamasoba'}, {'name': 'Steven A. Kemp'}, {'name': 'Niluka Goonawardane'}, {'name': 'Guido Papa'}, {'name': 'Saman Fatihi'}, {'name': 'Surabhi Rathore'}, {'name': 'Terumasa Ikeda'}, {'name': 'Mako Toyoda'}, {'name': 'Toong Seng Tan'}, {'name': 'Jin Kuramochi'}, {'name': 'Shigeki Mitsunaga'}, {'name': 'Takamasa Ueno'}, {'name': 'Oscar J. Charles'}, {'name': 'Kenneth G.C. Smith'}, {'name': 'John Bradley'}, {'name': 'Jinwook Choi'}, {'name': 'Elo Madissoon'}, {'name': 'Kerstin Meyer'}, {'name': 'Petra Mlcochova'}, {'name': 'Rainer Doffinger'}, {'name': 'Sarah A. Teichmann'}, {'name': 'Leo James'}, {'name': 'Joo Hyeon Lee'}, {'name': 'Lipi Thukral'}, {'name': 'Kei Sato'}, {'name': 'Ravindra K. Gupta'}, {'name': ' '}, {'name': ' '}, {'name': ' '}]","<p>The SARS-CoV-2 Omicron BA.1 variant emerged in late 2021 and is characterised by multiple spike mutations across all spike domains. Here we show that compared to the Delta variant, Omicron BA.1 confers very significant evasion of therapeutic monoclonal and vaccine-elicited polyclonal neutralising antibodies after two doses. mRNA vaccination as a third vaccine dose rescues and broadens neutralisation in the short term. Importantly, antiviral drugs remdesevir and molnupiravir retain efficacy against Omicron BA.1. Despite three mutations predicted to favour spike S1/S2 cleavage, observed cleavage efficiency is substantially lower than for Delta. Omicron spike pseudotyped virus (PV) entry into lower airway organoids and Calu-3 lung cells was impaired. This defect for Omicron, but not Delta spike PV, correlated with higher cellular expression of TMPRSS2 transcripts, as determined by single cell RNA seq. Indeed we showed that in lung cells expressing TMPRSS2, live Omicron virus demonstrated significantly lower replication in comparison to Delta. This phenotype was reflected in cells where TMPRSS2 expression could be manipulated, with Omicron showing no change in entry in the presence of TMPRSS2. Cell-cell fusion mediated by spike glycoprotein is known require S1/S2 cleavage, but is also dependent on presence of TMPRSS2; fusogenicity of the Omicron BA.1 spike was severely impaired despite TMPRSS2 expression, leading to marked reduction in syncytium formation compared to Delta spike. These <italic>in vitro</italic> data indicate that suboptimal Omicron S1/S2 cleavage reduces efficient infection of lower airway cells expressing TMPRSS2, but not TMPRSS2 negative cells such as those found in the upper airway. Overall, Omicron appears to have gained significant immune evasion properties whilst modulating viruscell interactions that alter tropism with implications for <italic>in vivo</italic> disease progression and transmission.</p>",2021-12-21
3,10.1101/2021.12.20.21268134,577,medRxiv,Infectious Diseases (except HIV/AIDS),True,Activity of convalescent and vaccine serum against a B.1.1.529 variant SARS-CoV-2 isolate,"[{'name': 'Juan Manuel Carreño'}, {'name': 'Hala Alshammary'}, {'name': 'Johnstone Tcheou'}, {'name': 'Gagandeep Singh'}, {'name': 'Ariel Raskin'}, {'name': 'Hisaaki Kawabata'}, {'name': 'Levy Sominsky'}, {'name': 'Jordan Clark'}, {'name': 'Daniel C. Adelsberg'}, {'name': 'Dominika Bielak'}, {'name': 'Ana Silvia Gonzalez-Reiche'}, {'name': 'Komal Srivastava'}, {'name': 'Emilia Mia Sordillo'}, {'name': 'Goran Bajic'}, {'name': 'Harm van Bakel'}, {'name': 'Viviana Simon'}, {'name': 'Florian Krammer'}, {'name': ' '}]","<p>The B.1.1.529 (Omicron) variant of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) was identified in November of 2021 in South Africa and Botswana as well as in a sample of a traveler from South Africa in Hong Kong.<sup>1,2</sup> Since then, B.1.1.529 has been detected in many countries globally. This variant seems to be more infectious than B.1.617.2 (Delta), has already caused super spreader events<sup>3</sup> and has outcompeted Delta within weeks in several countries and metropolitan areas. B.1.1.529 hosts an unprecedented number of mutations in its spike gene and early reports have provided evidence for extensive immune escape and reduced vaccine effectiveness.<sup>2,4-6</sup> Here, we investigated the neutralizing and binding activity of sera from convalescent, mRNA double vaccinated, mRNA boosted as well as convalescent double vaccinated and convalescent boosted individuals against wild type, B.1.351 and B.1.1.529 SARS-CoV-2 isolates. Neutralizing activity of sera from convalescent and double vaccinated participants was undetectable to very low against B.1.1.529 while neutralizing activity of sera from individuals who had been exposed to spike three or four times was maintained, albeit at strongly reduced levels. Binding to the B.1.1.529 receptor binding domain (RBD) and N-terminal domain (NTD) was reduced in convalescent not vaccinated but was mostly retained in vaccinated individuals.</p>",2021-12-21
4,10.1101/2021.12.20.473584,504,bioRxiv,Microbiology,True,Neutralization against Omicron SARS-CoV-2 from previous non-Omicron infection,"[{'name': 'Jing Zou'}, {'name': 'Hongjie Xia'}, {'name': 'Xuping Xie'}, {'name': 'Chaitanya Kurhade'}, {'name': 'Rafael R. G. Machado'}, {'name': 'Scott C. Weaver'}, {'name': 'Ping Ren'}, {'name': 'Pei-Yong Shi'}]","<p>The explosive spread of the Omicron SARS-CoV-2 variant underscores the importance of analyzing the cross-protection from previous non-Omicron infection. We developed a high-throughput neutralization assay for Omicron SARS-CoV-2 by engineering the Omicron spike gene into an mNeonGreen USA-WA1/2020 SARS-CoV-2 (isolated in January 2020). Using this assay, we determined the neutralization titers of patient sera collected at 1- or 6-months after infection with non-Omicron SARS-CoV-2. From 1- to 6-month post-infection, the neutralization titers against USA-WA1/2020 decreased from 601 to 142 (a 4.2-fold reduction), while the neutralization titers against Omicron-spike SARS-CoV-2 remained low at 38 and 32, respectively. Thus, at 1- and 6-months after non-Omicron SARS-CoV-2 infection, the neutralization titers against Omicron were 15.8- and 4.4-fold lower than those against USA-WA1/2020, respectively. The low cross-neutralization against Omicron from previous non-Omicron infection supports vaccination of formerly infected individuals to mitigate the health impact of the ongoing Omicron surge.</p>",2021-12-22
5,10.1101/2021.12.17.21268008,475,medRxiv,Infectious Diseases (except HIV/AIDS),True,Fluvoxamine for Outpatient COVID-19 to Prevent Hospitalization: A Systematic Review and Meta-Analysis,"[{'name': 'Todd C. Lee'}, {'name': 'Simone Vigod'}, {'name': 'Émilie Bortolussi-Courval'}, {'name': 'Ryan Hanula'}, {'name': 'David R. Boulware'}, {'name': 'Eric J. Lenze'}, {'name': 'Angela M. Reiersen'}, {'name': 'Emily G. McDonald'}]","<sec><title>Importance</title><p>Widely available and affordable options for the outpatient management of COVID-19 are needed, particularly therapies that prevent hospitalization.</p></sec><sec><title>Objective</title><p>Perform a meta-analysis of the available randomized clinical trial evidence for fluvoxamine in the outpatient management of COVID-19.</p></sec><sec><title>Data Sources</title><p>World Health Organization International Clinical Trials Registry Platform and ClinicalTrials.gov.</p></sec><sec><title>Study Selection</title><p>Completed outpatient trials with available results which compared fluvoxamine to placebo.</p></sec><sec><title>Data Extraction and Synthesis</title><p>We followed the PRISMA 2020 guidelines. We extracted study details in terms of inclusion criteria, trial demographics and the pre-specified outcome of all-cause hospitalization. Risk of bias was assessed by the Cochrane Risk of Bias 2 tool. We conducted a frequentist random effects meta-analysis, as well as two sensitivity analyses using a Bayesian random effects meta-analysis with different estimates of prior probability: a weakly neutral prior (50% chance of efficacy with 95% confidence interval for Risk Ratio [RR] between 0.5 and 2) and a moderately optimistic prior (85% chance of efficacy). We contextualized the results by estimating the probability of any effect (RR ≤1) and moderate effect (RR ≤0.9) on reducing hospitalization.</p></sec><sec><title>Main Outcome(s) and Measure(s)</title><p>All cause hospitalization.</p></sec><sec><title>Results</title><p>2196 participants were included from 3 identified trials. The risk ratios for hospitalization were 0.75 (95%CI, 0.57-0.97) for the frequentist analysis, 0.78 (95%CI 0.58-1.08) for the Bayesian weakly neutral prior, and 0.73 (95%CI, 0.53-1.01) for the Bayesian moderately optimistic prior. Depending on the scenario, the probability of any effect on hospitalization ranged from 94.1% to 98.3% and a moderate effect from 81.6% to 91.1%.</p></sec><sec><title>Conclusions and Relevance</title><p>Under a variety of assumptions, fluvoxamine shows a high probability of preventing hospitalization in outpatients with COVID-19. While ongoing randomized trials are important to evaluate alternative doses, explore the effectiveness in vaccinated patients, and provide further refinement to these estimates, fluvoxamine could be recommended as a treatment option, particularly in resource-limited settings or persons without access to SARS-CoV-2 monoclonal antibody therapy or direct antivirals.</p></sec><sec><title>Key Points</title><sec><title>Question</title><p>Does early administration of fluvoxamine prevent hospitalization in symptomatic adult outpatients with confirmed COVID-19?</p></sec><sec><title>Findings</title><p>In this meta-analysis with Bayesian sensitivity analyses that accounted for varying prior probabilities, there was a high probability (94.1% to 98.3%) that fluvoxamine reduces hospitalization with frequentist risk ratio of 0.75 (95%CI 0.57-0.97).</p></sec><sec><title>Meaning</title><p>Fluvoxamine is a widely available and inexpensive option that prevents hospitalization in patients with early COVID-19 based on randomized controlled trial evidence to date.</p></sec></sec>",2021-12-21
6,10.1101/2021.12.20.473565,130,bioRxiv,Cancer Biology,False,Recurrence of cancer cell states across diverse tumors and their interactions with the microenvironment,"[{'name': 'Dalia Barkley'}, {'name': 'Reuben Moncada'}, {'name': 'Maayan Pour'}, {'name': 'Deborah A. Liberman'}, {'name': 'Ian Dryg'}, {'name': 'Gregor Werba'}, {'name': 'Wei Wang'}, {'name': 'Maayan Baron'}, {'name': 'Anjali Rao'}, {'name': 'Bo Xia'}, {'name': 'Gustavo S. França'}, {'name': 'Alejandro Weil'}, {'name': 'Deborah F. Delair'}, {'name': 'Cristina Hajdu'}, {'name': 'Amanda W. Lund'}, {'name': 'Iman Osman'}, {'name': 'Itai Yanai'}]","<p>While genetic tumor heterogeneity has long been recognized, recent work has revealed significant variation among cancer cells at the epigenetic and transcriptional levels. Profiling tumors at the single-cell level in individual cancer types has shown that transcriptional heterogeneity is organized into cancer cell states, implying that diverse cell states may represent stable and functional units with complementary roles in tumor maintenance and progression. However, it remains unclear to what extent these states span tumor types, constituting general features of cancer. Furthermore, the role of cancer cell states in tumor progression and their specific interactions with cells of the tumor microenvironment remain to be elucidated. Here, we perform a pan-cancer single-cell RNA-Seq analysis across 15 cancer types and identify a catalog of 16 gene modules whose expression defines recurrent cancer cell states, including ‘stress’, ‘interferon response’, ‘epithelial-mesenchymal transition’, ‘metal response’, ‘basal’ and ‘ciliated’. Using mouse models, we find that induction of the interferon response module varies by tumor location and is diminished upon elimination of lymphocytes. Moreover, spatial transcriptomic analysis further links the interferon response in cancer cells to T cells and macrophages in the tumor microenvironment. Our work provides a framework for studying how cancer cell states interact with the tumor microenvironment to form organized systems capable of immune evasion, drug resistance, and metastasis.</p>",2021-12-21
7,10.1101/2021.12.20.473557,125,bioRxiv,Immunology,True,mRNA-1273 and BNT162b2 mRNA vaccines have reduced neutralizing activity against the SARS-CoV-2 Omicron variant,"[{'name': 'Venkata-Viswanadh Edara'}, {'name': 'Kelly E. Manning'}, {'name': 'Madison Ellis'}, {'name': 'Lilin Lai'}, {'name': 'Kathryn M. Moore'}, {'name': 'Stephanie L. Foster'}, {'name': 'Katharine Floyd'}, {'name': 'Meredith E. Davis-Gardner'}, {'name': 'Grace Mantus'}, {'name': 'Lindsay E. Nyhoff'}, {'name': 'Sarah Bechnak'}, {'name': 'Ghina Alaaeddine'}, {'name': 'Amal Naji'}, {'name': 'Hady Samaha'}, {'name': 'Matthew Lee'}, {'name': 'Laurel Bristow'}, {'name': 'Laila Hussaini'}, {'name': 'Caroline Rose Ciric'}, {'name': 'Phuong-Vi Nguyen'}, {'name': 'Matthew Gagne'}, {'name': 'Jesmine Roberts-Torres'}, {'name': 'Amy R. Henry'}, {'name': 'Sucheta Godbole'}, {'name': 'Arash Grakoui'}, {'name': 'Marybeth Sexton'}, {'name': 'Anne Piantadosi'}, {'name': 'Jesse J. Waggoner'}, {'name': 'Daniel C. Douek'}, {'name': 'Evan J. Anderson'}, {'name': 'Nadine Rouphael'}, {'name': 'Jens Wrammert'}, {'name': 'Mehul S. Suthar'}]","<p>The BNT162b2 (Pfizer-BioNTech) and mRNA-1273 (Moderna) vaccines generate potent neutralizing antibodies against severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). However, the global emergence of SARS-CoV-2 variants with mutations in the spike protein, the principal antigenic target of these vaccines, has raised concerns over the neutralizing activity of vaccine-induced antibody responses. The Omicron variant, which emerged in November 2021, consists of over 30 mutations within the spike protein. Here, we used an authentic live virus neutralization assay to examine the neutralizing activity of the SARS-CoV-2 Omicron variant against mRNA vaccine-induced antibody responses. Following the 2nd dose, we observed a 30-fold reduction in neutralizing activity against the omicron variant. Through six months after the 2nd dose, none of the sera from naïve vaccinated subjects showed neutralizing activity against the Omicron variant. In contrast, recovered vaccinated individuals showed a 22-fold reduction with more than half of the subjects retaining neutralizing antibody responses. Following a booster shot (3rd dose), we observed a 14-fold reduction in neutralizing activity against the omicron variant and over 90% of boosted subjects showed neutralizing activity against the omicron variant. These findings show that a 3rd dose is required to provide robust neutralizing antibody responses against the Omicron variant.</p>",2021-12-22
8,10.1101/2021.12.20.21267194,116,medRxiv,Neurology,False,"Rare coding variation illuminates the allelic architecture, risk genes, cellular expression patterns, and phenotypic context of autism","[{'name': 'Jack M. Fu'}, {'name': 'F. Kyle Satterstrom'}, {'name': 'Minshi Peng'}, {'name': 'Harrison Brand'}, {'name': 'Ryan L. Collins'}, {'name': 'Shan Dong'}, {'name': 'Lambertus Klei'}, {'name': 'Christine R. Stevens'}, {'name': 'Caroline Cusick'}, {'name': 'Mehrtash Babadi'}, {'name': 'Eric Banks'}, {'name': 'Brett Collins'}, {'name': 'Sheila Dodge'}, {'name': 'Stacey B. Gabriel'}, {'name': 'Laura Gauthier'}, {'name': 'Samuel K. Lee'}, {'name': 'Lindsay Liang'}, {'name': 'Alicia Ljungdahl'}, {'name': 'Behrang Mahjani'}, {'name': 'Laura Sloofman'}, {'name': 'Andrey Smirnov'}, {'name': 'Mafalda Barbosa'}, {'name': 'Alfredo Brusco'}, {'name': 'Brian H.Y. Chung'}, {'name': 'Michael L. Cuccaro'}, {'name': 'Enrico Domenici'}, {'name': 'Giovanni Battista Ferrero'}, {'name': 'Jay J. Gargus'}, {'name': 'Gail E. Herman'}, {'name': 'Irva Hertz-Picciotto'}, {'name': 'Patricia Maciel'}, {'name': 'Dara S. Manoach'}, {'name': 'Maria Rita Passos-Bueno'}, {'name': 'Antonio M. Persico'}, {'name': 'Alessandra Renieri'}, {'name': 'Flora Tassone'}, {'name': 'Elisabetta Trabetti'}, {'name': 'Gabriele Campos'}, {'name': 'Marcus C.Y. Chan'}, {'name': 'Chiara Fallerini'}, {'name': 'Elisa Giorgio'}, {'name': 'Ana Cristina Girard'}, {'name': 'Emily Hansen-Kiss'}, {'name': 'So Lun Lee'}, {'name': 'Carla Lintas'}, {'name': 'Yunin Ludena'}, {'name': 'Rachel Nguyen'}, {'name': 'Lisa Pavinato'}, {'name': 'Margaret Pericak-Vance'}, {'name': 'Isaac Pessah'}, {'name': 'Evelise Riberi'}, {'name': 'Rebecca Schmidt'}, {'name': 'Moyra Smith'}, {'name': 'Claudia I.C. Souza'}, {'name': 'Slavica Trajkova'}, {'name': 'Jaqueline Y.T. Wang'}, {'name': 'Mullin H.C. Yu'}, {'name': 'David J. Cutler'}, {'name': 'Silvia De Rubeis'}, {'name': 'Joseph D. Buxbaum'}, {'name': 'Mark J. Daly'}, {'name': 'Bernie Devlin'}, {'name': 'Kathryn Roeder'}, {'name': 'Stephan J. Sanders'}, {'name': 'Michael E. Talkowski'}, {'name': ' '}, {'name': ' '}, {'name': ' '}]","<p>Individuals with autism spectrum disorder (ASD) or related neurodevelopmental disorders (NDDs) often carry disruptive mutations in genes that are depleted of functional variation in the broader population. We build upon this observation and exome sequencing from 154,842 individuals to explore the allelic diversity of rare protein-coding variation contributing risk for ASD and related NDDs. Using an integrative statistical model, we jointly analyzed rare protein-truncating variants (PTVs), damaging missense variants, and copy number variants (CNVs) derived from exome sequencing of 63,237 individuals from ASD cohorts. We discovered 71 genes associated with ASD at a false discovery rate (FDR) ≤ 0.001, a threshold approximately equivalent to exome-wide significance, and 183 genes at FDR ≤ 0.05. Associations were predominantly driven by <italic>de novo</italic> PTVs, damaging missense variants, and CNVs: 57.4%, 21.2%, and 8.32% of evidence, respectively. Though fewer in number, CNVs conferred greater relative risk than PTVs, and repeat-mediated <italic>de novo</italic> CNVs exhibited strong maternal bias in parent-of-origin (e.g., 92.3% of 16p11.2 CNVs), whereas all other CNVs showed a paternal bias. To explore how genes associated with ASD and NDD overlap or differ, we analyzed our ASD cohort alongside a developmental delay (DD) cohort from the deciphering developmental disorders study (DDD; n=91,605 samples). We first reanalyzed the DDD dataset using the same models as the ASD cohorts, then performed joint analyses of both cohorts and identified 373 genes contributing to NDD risk at FDR ≤ 0.001 and 662 NDD risk genes at FDR ≤ 0.05. Of these NDD risk genes, 54 genes (125 genes at FDR ≤ 0.05) were unique to the joint analyses and not significant in either cohort alone. Our results confirm overlap of most ASD and DD risk genes, although many differ significantly in frequency of mutation. Analyses of single-cell transcriptome datasets showed that genes associated predominantly with DD were strongly enriched for earlier neurodevelopmental cell types, whereas genes displaying stronger evidence for association in ASD cohorts were more enriched for maturing neurons. The ASD risk genes were also enriched for genes associated with schizophrenia from a separate rare coding variant analysis of 121,570 individuals, emphasizing that these neuropsychiatric disorders share common pathways to risk.</p>",2021-12-21
9,10.1101/2021.12.20.473443,114,bioRxiv,Evolutionary Biology,False,Cellular development and evolution of the mammalian cerebellum,"[{'name': 'Mari Sepp'}, {'name': 'Kevin Leiss'}, {'name': 'Ioannis Sarropoulos'}, {'name': 'Florent Murat'}, {'name': 'Konstantin Okonechnikov'}, {'name': 'Piyush Joshi'}, {'name': 'Evgeny Leushkin'}, {'name': 'Noe Mbengue'}, {'name': 'Céline Schneider'}, {'name': 'Julia Schmidt'}, {'name': 'Nils Trost'}, {'name': 'Lisa Spänig'}, {'name': 'Peter Giere'}, {'name': 'Philipp Khaitovich'}, {'name': 'Steven Lisgo'}, {'name': 'Miklós Palkovits'}, {'name': 'Lena M. Kutscher'}, {'name': 'Simon Anders'}, {'name': 'Margarida Cardoso-Moreira'}, {'name': 'Stefan M. Pfister'}, {'name': 'Henrik Kaessmann'}]","<p>The expansion of the neocortex, one of the hallmarks of mammalian evolution<sup>1,2</sup>, was accompanied by an increase in the number of cerebellar neurons<sup>3</sup>. However, little is known about the evolution of the cellular programs underlying cerebellum development in mammals. In this study, we generated single-nucleus RNA-sequencing data for ∼400,000 cells to trace the development of the cerebellum from early neurogenesis to adulthood in human, mouse, and the marsupial opossum. Our cross-species analyses revealed that the cellular composition and differentiation dynamics throughout cerebellum development are largely conserved, except for human Purkinje cells. Global transcriptome profiles, conserved cell state markers, and gene expression trajectories across neuronal differentiation show that the cerebellar cell type-defining programs have been overall preserved for at least 160 million years. However, we also discovered differences. We identified 3,586 genes that either gained or lost expression in cerebellar cells in one of the species, and 541 genes that evolved new expression trajectories during neuronal differentiation. The potential functional relevance of these cross-species differences is highlighted by the diverged expression patterns of several human disease-associated genes. Altogether, our study reveals shared and lineage-specific programs governing the cellular development of the mammalian cerebellum, and expands our understanding of the evolution of mammalian organ development.</p>",2021-12-21
