,doi,tweets,archive,subject-area,covid,title,authors,abstract,posted
0,10.1101/2021.09.28.21264262,3244,medRxiv,Infectious Diseases (except HIV/AIDS),True,"No Significant Difference in Viral Load Between Vaccinated and Unvaccinated, Asymptomatic and Symptomatic Groups Infected with SARS-CoV-2 Delta Variant","[{'name': 'Charlotte B. Acharya'}, {'name': 'John Schrom'}, {'name': 'Anthea M. Mitchell'}, {'name': 'David A. Coil'}, {'name': 'Carina Marquez'}, {'name': 'Susana Rojas'}, {'name': 'Chung Yu Wang'}, {'name': 'Jamin Liu'}, {'name': 'Genay Pilarowski'}, {'name': 'Leslie Solis'}, {'name': 'Elizabeth Georgian'}, {'name': 'Maya Petersen'}, {'name': 'Joseph DeRisi'}, {'name': 'Richard Michelmore'}, {'name': 'Diane Havlir'}]","<p>We found no significant difference in cycle threshold values between vaccinated and unvaccinated, asymptomatic and symptomatic groups infected with SARS-CoV-2 Delta. Given the substantial proportion of asymptomatic vaccine breakthrough cases with high viral levels, interventions, including masking and testing, should be considered for all in settings with elevated COVID-19 transmission.</p>",2021-09-29
1,10.1101/2021.09.22.21263977,2714,medRxiv,Infectious Diseases (except HIV/AIDS),True,"COVID-19 mortality risk correlates inversely with vitamin D3 status, and a mortality rate close to zero could theoretically be achieved at 50 ng/ml 25(OH)D3: Results of a systematic review and meta-analysis","[{'name': 'Lorenz Borsche'}, {'name': 'Bernd Glauner'}, {'name': 'Julian von Mendel'}]","<sec><title>Background</title><p>Much research shows that blood calcidiol (25(OH)D3) levels correlate strongly with SARS-CoV-2 infection severity. There is open discussion regarding whether low D3 is caused by the infection or if deficiency negatively affects immune defense. The aim of this study was to collect further evidence on this topic.</p></sec><sec><title>Methods</title><p>Systematic literature search was performed to identify retrospective cohort as well as clinical studies on COVID-19 mortality rates versus D3 blood levels. Mortality rates from clinical studies were corrected for age, sex and diabetes. Data were analyzed using correlation and linear regression.</p></sec><sec><title>Results</title><p>One population study and seven clinical studies were identified, which reported D3 blood levels pre-infection or on the day of hospital admission. They independently showed a negative Pearson correlation of D3 levels and mortality risk (r(17)=-.4154, p=.0770/r(13)=-.4886, p=.0646). For the combined data, median (IQR) D3 levels were 23.2 ng/ml (17.4 – 26.8), and a significant Pearson correlation was observed (r(32)=-.3989, p=.0194). Regression suggested a theoretical point of zero mortality at approximately 50 ng/ml D3.</p></sec><sec><title>Conclusions</title><p>The two datasets provide strong evidence that low D3 is a predictor rather than a side effect of the infection. Despite ongoing vaccinations, we recommend raising serum 25(OH)D levels to above 50 ng/ml to prevent or mitigate new outbreaks due to escape mutations or decreasing antibody activity.</p></sec><sec><title>Trial registration</title><p>Not applicable.</p></sec>",2021-09-25
2,10.1101/2021.09.28.21264260,2074,medRxiv,Infectious Diseases (except HIV/AIDS),True,The impact of SARS-CoV-2 vaccination on Alpha & Delta variant transmission,"[{'name': 'David W Eyre'}, {'name': 'Donald Taylor'}, {'name': 'Mark Purver'}, {'name': 'David Chapman'}, {'name': 'Tom Fowler'}, {'name': 'Koen B Pouwels'}, {'name': 'A Sarah Walker'}, {'name': 'Tim EA Peto'}]","<sec><title>Background</title><p>Pre-Delta, vaccination reduced transmission of SARS-CoV-2 from individuals infected despite vaccination, potentially via reducing viral loads. While vaccination still lowers the risk of infection, similar viral loads in vaccinated and unvaccinated individuals infected with Delta question how much vaccination prevents onward transmission.</p></sec><sec><title>Methods</title><p>We performed a retrospective observational cohort study of contacts of SARS-CoV-2-infected index cases using contact testing data from England. We used multivariable logistic regression to investigate the impact of index case and contact vaccination on transmission, and how this varies with Alpha and Delta variants (classified using S-gene detection/calendar trends) and time since second vaccination.</p></sec><sec><title>Results</title><p>51,798/139,164(37.2%) contacts tested were PCR-positive. Two doses of BNT162b2 or ChAdOx1 vaccines in Alpha variant index cases independently reduced PCR-positivity in contacts (aOR, adjusted odds ratio vs. unvaccinated=0.18[95%CI 0.12-0.29] and 0.37[0.22-0.63] respectively). The Delta variant attenuated vaccine-associated reductions in transmission: two BNT162b2 doses reduced Delta transmission (aOR=0.35[0.26-0.48]), more than ChAdOx1 (aOR=0.64[0.57-0.72]; heterogeneity p&lt;0.001). Variation in viral load (Ct values) explained only a modest proportion of vaccine-associated transmission reductions. Transmission reductions declined over time since second vaccination, for Delta reaching similar levels to unvaccinated individuals by 12 weeks for ChAdOx1 and attenuating substantially for BNT162b2. Protection from vaccination in contacts also declined in the 3 months after second vaccination.</p></sec><sec><title>Conclusions</title><p>Vaccination reduces transmission of Delta, but by less than the Alpha variant. The impact of vaccination decreased over time. Factors other than PCR-measured viral load are important in vaccine-associated transmission reductions. Booster vaccinations may help control transmission together with preventing infections.</p></sec>",2021-09-29
3,10.1101/2021.09.30.462488,489,bioRxiv,Immunology,True,Durability of immune responses to the BNT162b2 mRNA vaccine,"[{'name': 'Mehul S. Suthar'}, {'name': 'Prabhu S. Arunachalam'}, {'name': 'Mengyun Hu'}, {'name': 'Noah Reis'}, {'name': 'Meera Trisal'}, {'name': 'Olivia Raeber'}, {'name': 'Sharon Chinthrajah'}, {'name': 'Meredith E. Davis-Gardner'}, {'name': 'Kelly Manning'}, {'name': 'Prakriti Mudvari'}, {'name': 'Eli Boritz'}, {'name': 'Sucheta Godbole'}, {'name': 'Amy R. Henry'}, {'name': 'Daniel C. Douek'}, {'name': 'Peter Halfmann'}, {'name': 'Yoshihiro Kawaoka'}, {'name': 'Veronika I. Zarnitsyna'}, {'name': 'Kari Nadeau'}, {'name': 'Bali Pulendran'}]","<p>The development of the highly efficacious mRNA vaccines in less than a year since the emergence of SARS-CoV-2 represents a landmark in vaccinology. However, reports of waning vaccine efficacy, coupled with the emergence of variants of concern that are resistant to antibody neutralization, have raised concerns about the potential lack of durability of immunity to vaccination. We recently reported findings from a comprehensive analysis of innate and adaptive immune responses in 56 healthy volunteers who received two doses of the BNT162b2 vaccination. Here, we analyzed antibody responses to the homologous Wu strain as well as several variants of concern, including the emerging Mu (B.1.621) variant, and T cell responses in a subset of these volunteers at six months (day 210 post-primary vaccination) after the second dose. Our data demonstrate a substantial waning of antibody responses and T cell immunity to SARS-CoV-2 and its variants, at 6 months following the second immunization with the BNT162b2 vaccine. Notably, a significant proportion of vaccinees have neutralizing titers below the detection limit, and suggest a 3<sup>rd</sup> booster immunization might be warranted to enhance the antibody titers and T cell responses.</p>",2021-09-30
4,10.1101/2021.09.23.21263864,475,medRxiv,Infectious Diseases (except HIV/AIDS),True,COVID-19 Vaccine Breakthrough Infections in Veterans Health Administration,"[{'name': 'Aditya Sharma'}, {'name': 'Gina Oda'}, {'name': 'Mark Holodniy'}]","<sec><title>Background</title><p>Vaccination against severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) has been accompanied by rising concern of vaccine breakthrough due to SARS-CoV-2 variants, waning protection over time, differential vaccine effectiveness, and regional resurgence of Coronavirus 2019 (COVID-19). Characterizing the frequency and drivers of vaccine breakthrough is necessary to inform COVID-19 control efforts.</p></sec><sec><title>Methods</title><p>We performed a retrospective cohort study of vaccine breakthrough infections in fully vaccinated persons in Veterans Health Administration. We applied Cox proportional hazard models to estimate cumulative incidence, assess differences in outcomes by vaccine, and identify associations with individual characteristics as well as time-dependent geographic variation in COVID-19 incidence, proportion of delta variant, and vaccine coverage.</p></sec><sec><title>Results</title><p>Among 3,032,561 fully vaccinated persons, documented SARS-CoV-2 infection occurred in 11,197 (0.37%) and COVID-19 hospitalization occurred in 2,080 (0.07%). Compared to Ad26.COV2.S, BNT162b2 and mRNA-1273 had lower occurrence of documented SARS-CoV-2 infection (aHR 0.54, 95% confidence interval (CI) 0.51-0.58; aHR 0.36; 95% CI 0.33-0.38; respectively) and COVID-19 hospitalization (aHR 0.56, 95% CI 0.47-0.66; aHR 0.30; 0.25-0.35; respectively). Documented SARS-CoV-2 infection and COVID-19 hospitalization were associated with younger age, Hispanic or Latino ethnicity, number of comorbidities, and previous SARS-CoV-2 infection. Regional proportion of delta variant and county-level COVID-19 incidence were predictors of vaccine breakthrough events; county-level vaccine coverage was inversely associated.</p></sec><sec><title>Conclusions</title><p>Vaccine breakthrough was rare among fully vaccinated persons. mRNA-1273 and BNT162b2 were more protective against documented SARS-CoV-2 infection and COVID-19 hospitalization compared to Ad26.COV2.S. Efforts to limit COVID-19 transmission and bolster vaccine coverage would also curtail vaccine breakthrough.</p></sec>",2021-09-26
5,10.1101/2021.09.15.21263633,387,medRxiv,Infectious Diseases (except HIV/AIDS),True,Self-reported and physiological reactions to the third BNT162b2 mRNA COVID-19 (booster) vaccine dose,"[{'name': 'Merav Mofaz'}, {'name': 'Matan Yechezkel'}, {'name': 'Grace Guan'}, {'name': 'Margaret L. Brandeau'}, {'name': 'Tal Patalon'}, {'name': 'Sivan Gazit'}, {'name': 'Dan Yamin'}, {'name': 'Erez Shmueli'}]","<sec><title>Background</title><p>The rapid rise in hospitalizations associated with the Delta-driven COVID-19 resurgence, and the imminent risk of hospital overcrowding, led the Israeli government to initialize a national third (booster) COVID-19 vaccination campaign in early August 2021, offering the BNT162b2 mRNA vaccine to individuals who received their second dose over five months ago. However, the safety of the third (booster) dose has not been fully established yet.</p></sec><sec><title>Objective</title><p>Evaluate the short-term, self-reported and physiological reactions to the third BNT162b2 mRNA COVID-19 (booster) vaccine dose.</p></sec><sec><title>Design</title><p>A prospective observational study, in which participants are equipped with a smartwatch and fill in a daily questionnaire via a dedicated mobile application for a period of 21 days, starting seven days before the vaccination.</p></sec><sec><title>Setting</title><p>An Israel-wide third (booster) vaccination campaign.</p></sec><sec><title>Participants</title><p>A group of 1,609 (18+ years of age) recipients of at least one dose of the BNT162b2 vaccine between December 20, 2020, and September 15, 2021, out of a larger cohort of 2,912 prospective study participants. 1,344 of the participants were recipients of the third vaccine dose.</p></sec><sec><title>Measurements</title><p>Daily self-reported questionnaires regarding local and systemic reactions, mood level, stress level, sport duration, and sleep quality. Heart rate, heart rate variability and blood oxygen saturation level were continuously measured by Garmin Vivosmart 4 smartwatches.</p></sec><sec><title>Results</title><p>The extent of systemic reactions reported following the third (booster) dose administration is similar to that reported following the second dose (p-value=0.305) and considerably greater than that reported following the first dose (p-value&lt;0.001). Our analyses of self-reported well-being indicators as well as the objective heart rate and heart rate variability measures recorded by the smartwatches further support this finding. Focusing on the third dose, reactions were more apparent in younger participants (p-value&lt;0.01), in women (p-value&lt;0.001), and in participants with no underlying medical conditions (p-value&lt;0.001). Nevertheless, reported reactions and changes in physiological measures returned to their baseline levels within three days from inoculation with the third dose.</p></sec><sec><title>Limitations</title><p>Participants may not adequately represent the vaccinated population in Israel and elsewhere.</p></sec><sec><title>Conclusion</title><p>Our work further supports the safety of a third COVID-19 BNT162b2 mRNA (booster) vaccine dose from both a subjective and an objective perspective, particularly in individuals 65+ years of age and those with underlying medical conditions.</p></sec><sec><title>Primary funding source</title><p>European Research Council (ERC) project #949850</p></sec>",2021-09-20
6,10.1101/2021.09.29.21264325,264,medRxiv,Epidemiology,True,"Assessing the Burden of COVID-19 in Developing Countries: Systematic Review, Meta-Analysis, and Public Policy Implications","[{'name': 'Andrew Levin'}, {'name': 'Nana Owusu-Boaitey'}, {'name': 'Sierra Pugh'}, {'name': 'Bailey K. Fosdick'}, {'name': 'Anthony B. Zwi'}, {'name': 'Anup Malani'}, {'name': 'Satej Soman'}, {'name': 'Lonni Besançon'}, {'name': 'Ilya Kashnitsky'}, {'name': 'Sachin Ganesh'}, {'name': 'Aloysius McLaughlin'}, {'name': 'Gayeong Song'}, {'name': 'Rine Uhm'}, {'name': 'Gideon Meyerowitz-Katz'}]","<sec><title>Introduction</title><p>The infection-fatality rate (IFR) of COVID-19 has been carefully measured and analyzed in high-income countries, whereas there has been no systematic analysis of age-specific seroprevalence or IFR for developing countries. Indeed, it has been suggested that the death rate in developing countries may be far lower than in high-income countries—an outcome that would be starkly different from the typical pattern for many other infectious diseases.</p></sec><sec><title>Methods</title><p>We systematically reviewed the literature to identify all serology studies in developing countries that were conducted using representative samples of specimens collected by early 2021. For each of the antibody assays used in these serology studies, we identified data on assay characteristics, including the extent of seroreversion over time. We analyzed the serology data using a Bayesian model that incorporates conventional sampling uncertainty as well as uncertainties about assay sensitivity and specificity. We then calculated IFRs using individual case reports or aggregated public health updates, including age-specific estimates whenever feasible.</p></sec><sec><title>Results</title><p>Seroprevalence in many developing country locations was markedly higher than in high-income countries but still far short of herd immunity. In most locations, seroprevalence among older adults was similar to that of younger age-groups. Age-specific IFRs were 1.3-2.5x higher than in high-income countries. The median value of population IFR was 0.5% among developing countries with satisfactory death reporting as of 2016, compared to a median of 0.05% for other developing countries.</p></sec><sec><title>Conclusion</title><p>The burden of COVID-19 is far higher in developing countries than in high-income countries, reflecting a combination of elevated transmission to middle-aged and older adults as well as limited access to adequate healthcare. These results underscore the critical need to accelerate the provision of vaccine doses to vulnerable populations in developing countries.</p></sec><sec><title>Key Points</title><list list-type=""simple""><list-item><label>‐</label><p>Age-specific prevalence and infection fatality rate (IFR) of COVID-19 for developing countries has not been well assessed.</p></list-item><list-item><label>‐</label><p>Seroprevalence in developing countries (as measured by antibodies against SARS-CoV-2) is markedly higher than in high-income countries but still far short of herd immunity.</p></list-item><list-item><label>‐</label><p>Seroprevalence among older adults is broadly similar to that of younger age-groups.</p></list-item><list-item><label>‐</label><p>Age-specific IFRs in developing countries are roughly twice those of high-income countries.</p></list-item><list-item><label>‐</label><p>Population IFR in developing countries with satisfactory death reporting (based on UN/WHO data as of 2016) is ten times higher than in other developing countries.</p></list-item><list-item><label>‐</label><p>These results underscore the urgency of disseminating vaccines to vulnerable people in developing countries.</p></list-item></list></sec>",2021-10-01
7,10.1101/2021.09.30.21264363,230,medRxiv,Infectious Diseases (except HIV/AIDS),True,SARS-CoV-2 infections elicit higher levels of original antigenic sin antibodies compared to SARS-CoV-2 mRNA vaccinations,"[{'name': 'Elizabeth M. Anderson'}, {'name': 'Theresa Eilola'}, {'name': 'Eileen Goodwin'}, {'name': 'Marcus J. Bolton'}, {'name': 'Sigrid Gouma'}, {'name': 'Rishi R. Goel'}, {'name': 'Mark M. Painter'}, {'name': 'Sokratis A. Apostolidis'}, {'name': 'Divij Mathew'}, {'name': 'Debora Dunbar'}, {'name': 'Danielle Fiore'}, {'name': 'Amanda Brock'}, {'name': 'JoEllen Weaver'}, {'name': 'John S. Millar'}, {'name': 'Stephanie DerOhannessian'}, {'name': 'Allison R. Greenplate'}, {'name': 'Ian Frank'}, {'name': 'Daniel J. Rader'}, {'name': 'E. John Wherry'}, {'name': 'Scott E. Hensley'}, {'name': ' '}]","<p>Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) mRNA vaccines elicit higher levels of antibodies compared to natural SARS-CoV-2 infections in most individuals; however, the specificities of antibodies elicited by vaccination versus infection remain incompletely understood. Here, we characterized the magnitude and specificity of SARS-CoV-2 spike-reactive antibodies from 10 acutely infected health care workers and 23 participants who received mRNA-based SARS-CoV-2 vaccines. We found that infection and primary mRNA vaccination elicited S1 and S2-reactive antibodies, while secondary vaccination boosted mostly S1 antibodies. Using magnetic bead-based absorption assays, we found that SARS-CoV-2 infections elicited a large proportion of original antigenic sin-like antibodies that bound efficiently to common seasonal human coronaviruses but poorly to SARS-CoV-2. In converse, vaccination only modestly boosted antibodies reactive to common seasonal human coronaviruses and these antibodies bound efficiently to SARS-CoV-2. Our data indicate that SARS-CoV-2 mRNA vaccinations elicit fundamentally different antibody responses compared to SARS-CoV-2 infections.</p><sec><title>Abstract Figure</title><fig id=""ufig1"" position=""float"" fig-type=""figure"" orientation=""portrait""><graphic xmlns:xlink=""http://www.w3.org/1999/xlink"" xlink:href=""21264363v1_ufig1"" position=""float"" orientation=""portrait"" /></fig></sec><sec><title>HIGHLIGHTS</title><list list-type=""bullet""><list-item><p>SARS-CoV-2 mRNA vaccines elicit higher levels of antibodies compared to SARS-CoV-2 infections</p></list-item><list-item><p>The first dose of an mRNA vaccine generates both S1 and S2 responses while the second dose boosts primarily S1-specific antibodies</p></list-item><list-item><p>SARS-CoV-2 infections, but not mRNA vaccinations, elicit high levels of antibodies that bind strongly to seasonal coronaviruses but weakly to SARS-CoV-2</p></list-item></list></sec>",2021-10-01
8,10.1101/2021.09.26.461876,219,bioRxiv,Biophysics,False,A structural biology community assessment of AlphaFold 2 applications,"[{'name': 'Mehmet Akdel'}, {'name': 'Douglas E V Pires'}, {'name': 'Eduard Porta Pardo'}, {'name': 'Jürgen Jänes'}, {'name': 'Arthur O Zalevsky'}, {'name': 'Bálint Mészáros'}, {'name': 'Patrick Bryant'}, {'name': 'Lydia L. Good'}, {'name': 'Roman A Laskowski'}, {'name': 'Gabriele Pozzati'}, {'name': 'Aditi Shenoy'}, {'name': 'Wensi Zhu'}, {'name': 'Petras Kundrotas'}, {'name': 'Victoria Ruiz Serra'}, {'name': 'Carlos H M Rodrigues'}, {'name': 'Alistair S Dunham'}, {'name': 'David Burke'}, {'name': 'Neera Borkakoti'}, {'name': 'Sameer Velankar'}, {'name': 'Adam Frost'}, {'name': 'Kresten Lindorff-Larsen'}, {'name': 'Alfonso Valencia'}, {'name': 'Sergey Ovchinnikov'}, {'name': 'Janani Durairaj'}, {'name': 'David B Ascher'}, {'name': 'Janet M Thornton'}, {'name': 'Norman E Davey'}, {'name': 'Amelie Stein'}, {'name': 'Arne Elofsson'}, {'name': 'Tristan I Croll'}, {'name': 'Pedro Beltrao'}]","<p>Most proteins fold into 3D structures that determine how they function and orchestrate the biological processes of the cell. Recent developments in computational methods have led to protein structure predictions that have reached the accuracy of experimentally determined models. While this has been independently verified, the implementation of these methods across structural biology applications remains to be tested. Here, we evaluate the use of AlphaFold 2 (AF2) predictions in the study of characteristic structural elements; the impact of missense variants; function and ligand binding site predictions; modelling of interactions; and modelling of experimental structural data. For 11 proteomes, an average of 25% additional residues can be confidently modelled when compared to homology modelling, identifying structural features rarely seen in the PDB. AF2-based predictions of protein disorder and protein complexes surpass state-of-the-art tools and AF2 models can be used across diverse applications equally well compared to experimentally determined structures, when the confidence metrics are critically considered. In summary, we find that these advances are likely to have a transformative impact in structural biology and broader life science research.</p>",2021-09-26
9,10.1101/2021.09.27.461948,176,bioRxiv,Immunology,True,Viral replication in human macrophages enhances an inflammatory cascade and interferon driven chronic COVID-19 in humanized mice,"[{'name': 'Esen Sefik'}, {'name': 'Rihao Qu'}, {'name': 'Eleanna Kaffe'}, {'name': 'Jun Zhao'}, {'name': 'Caroline Junqueira'}, {'name': 'Haris Mirza'}, {'name': 'Ricky Brewer'}, {'name': 'Ailin Han'}, {'name': 'Holly Steach'}, {'name': 'Benjamin Israelow'}, {'name': 'Y. Grace Chen'}, {'name': 'Stephanie Halene'}, {'name': 'Akiko Iwasaki'}, {'name': 'Eric Meffre'}, {'name': 'Michel Nussenzweig'}, {'name': 'Judy Lieberman'}, {'name': 'Craig B. Wilen'}, {'name': 'Yuval Kluger'}, {'name': 'Richard A. Flavell'}]","<p>Chronic COVID-19 is characterized by persistent viral RNA and sustained interferon (IFN) response which is recapitulated and required for pathology in SARS-CoV-2 infected MISTRG6-hACE2 humanized mice. As in the human disease, monocytes, and macrophages in SARS-CoV-2 infected MISTRG6-hACE2 are central to disease pathology. Here, we describe SARS-CoV-2 uptake in tissue resident human macrophages that is enhanced by virus specific antibodies. SARS-CoV-2 replicates in these human macrophages as evidenced by detection of double-stranded RNA, subgenomic viral RNA and expression of a virally encoded fluorescent reporter gene; and it is inhibited by Remdesivir, an inhibitor of viral replication. Although early IFN deficiency leads to enhanced disease, blocking either viral replication with Remdesivir or the downstream IFN stimulated cascade by injecting anti-IFNAR2 <italic>in vivo</italic> in the chronic stages of disease attenuates many aspects of the overactive immune-inflammatory response, especially the inflammatory macrophage response, and most consequentially, the chronic disease itself.</p>",2021-09-27
