,doi,tweets,archive,subject-area,covid,title,authors,abstract,posted
0,10.1101/2021.09.03.21263103,170,medRxiv,Epidemiology,True,The prevalence of adaptive immunity to COVID-19 and reinfection after recovery – a comprehensive systematic review and meta-analysis of 12 011 447 individuals,"[{'name': 'Tawanda Chivese'}, {'name': 'Joshua T. Matizanadzo'}, {'name': 'Omran A. H. Musa'}, {'name': 'George Hindy'}, {'name': 'Luis Furuya-Kanamori'}, {'name': 'Nazmul Islam'}, {'name': 'Rafal Al-Shebly'}, {'name': 'Rana Shalaby'}, {'name': 'Mohammad Habibullah'}, {'name': 'Talal Al-Marwani'}, {'name': 'Rizeq F Hourani'}, {'name': 'Ahmed D Nawaz'}, {'name': 'Mohammad Z Haider'}, {'name': 'Mohamed M. Emara'}, {'name': 'Farhan Cyprian'}, {'name': 'Suhail A. R. Doi'}]","<sec><title>Objectives</title><p>This study aims to estimate the prevalence and longevity of detectable SARS-CoV-2 antibodies as well as memory cells T and B after recovery. In addition, the prevalence of COVID-19 reinfection, and the preventive efficacy of previous infection with SARS-CoV-2 were investigated.</p></sec><sec><title>Methods and analyses</title><p>A synthesis of existing research was conducted. The Cochrane Library for COVID-19 resources, the China Academic Journals Full Text Database, PubMed, and Scopus as well as preprint servers were searched for studies conducted between 1 January 2020 to 1 April 2021. We included studies with the relevant outcomes of interest. All included studies were assessed for methodological quality and pooled estimates of relevant outcomes were obtained in a meta-analysis using a bias adjusted synthesis method. Proportions were synthesized with the Freeman-Tukey double arcsine transformation and binary outcomes using the odds ratio (OR). Heterogeneity between included studies was assessed using the I2 and Cochran’s Q statistics and publication bias was assessed using Doi plots.</p></sec><sec><title>Results</title><p>Fifty-four studies, from 18 countries, with a total of 12 011 447 individuals, followed up to 8 months after recovery were included. At 6-8 months after recovery, the prevalence of SARS-CoV-2 specific immunological memory remained high; IgG – 90.4% (95%CI 72.2-99.9, I<sup>2</sup>=89.0%, 5 studies), CD4+ - 91.7% (95%CI 78.2 – 97.1, one study), and memory B cells 80.6% (95%CI 65.0-90.2, one study) and the pooled prevalence of reinfection was 0.2% (95%CI 0.0 – 0.7, I<sup>2</sup> = 98.8, 9 studies). Individuals previously infected with SARS-CoV-2 had an 81% reduction in odds of a reinfection (OR 0.19, 95% CI 0.1 - 0.3, I<sup>2</sup> = 90.5%, 5 studies).</p></sec><sec><title>Conclusion</title><p>Around 90% of people previously infected with SARS-CoV-2 had evidence of immunological memory to SARS-CoV-2, which was sustained for at least 6-8 months after recovery, and had a low risk of reinfection.</p></sec><sec><title>Registration</title><p>PROSPERO: CRD42020201234</p></sec><sec><title>What is already known on this topic</title><p>Individuals who recover from COVID-19 may have immunity against future infection but the proportion who develop immunity is uncertain. Further, there is uncertainty about the proportion of individuals who get reinfected with COVID-19.</p></sec><sec><title>What this study adds</title><p>Using data from 54 studies with follow up time up to 8 months after recovery, during the period February 2020-February 2021, we found that, post-COVID-19, up to 90% of individuals had antibodies and memory T and B cells against SARS-CoV-2. We also found a pooled prevalence of reinfection of 0.2%, and that infection conferred an 81% decrease in odds of reinfection with SARS-CoV-2, compared to unimmunized individuals without previous COVID-19.</p><p>This review of 12 million individuals presents evidence that most individuals who recover from COVID-19 develop immunological memory to SARS-CoV-2, which was still detectable for up to 8 months. Further, reinfection after recovery from COVID-19 was rare during the first 8 months after recovery, with a prevalence below 1%, while prior infection confers protection with an odds ratio of 0.19 and a preventive efficacy of 80% at a baseline prevalence of 5% for COVID-19 in a community.</p></sec><sec><title>Implications of all the available evidence</title><p>Individuals with a history of COVID-19 infection have immunity against the disease for up to 8 months, although this period could be longer. These individuals could be prioritized last for COVID-19 vaccinations or considered for single dose vaccinations.</p></sec><sec><title>Strengths</title><p>This comprehensive review addresses key questions on prevalent immunological memory and risk of reinfection in individuals with prior confirmed COVID-19 using robust systematic review methods.</p></sec><sec><title>Limitations</title><p>Some of the included studies which examined prevalent immunological memory were small studies which were affected by loss to follow up. The review did not examine evidence for immunity against the new divergent variants, which may be more likely to have immune evasion behaviour and may present a higher risk of reinfection. Lastly, the review did not examine the effect of the severity of COVID-19 on both immunological memory and the risk of reinfection.</p></sec>",2021-09-07
1,10.1101/2021.09.03.458870,106,bioRxiv,Neuroscience,False,Behavioral state tunes mouse vision to ethological features through pupil dilation,"[{'name': 'Katrin Franke'}, {'name': 'Konstantin F. Willeke'}, {'name': 'Kayla Ponder'}, {'name': 'Mario Galdamez'}, {'name': 'Taliah Muhammad'}, {'name': 'Saumil Patel'}, {'name': 'Emmanouil Froudarakis'}, {'name': 'Jacob Reimer'}, {'name': 'Fabian Sinz'}, {'name': 'Andreas S. Tolias'}]","<p>Across animal species, sensory processing dynamically adapts to behavioral context. In the mammalian visual system, sensory neural responses and behavioral performance increase during an active behavioral state characterized by locomotion activity and pupil dilation, whereas preferred stimuli of individual neurons typically remain unchanged. Here, we address how behavioral states modulate stimulus selectivity in the context of colored natural scenes using a combination of large-scale population imaging, behavior, pharmacology, and deep neural network modeling. In visual cortex of awake mice, we identified a consistent shift of individual neuron color preferences towards ultraviolet stimuli during active behavioral periods that was particularly pronounced in the upper visual field. We found that the spectral shift in neural tuning is mediated by pupil dilation, resulting in a dynamic switch from rod-to cone-driven visual responses for constant ambient light levels. We further showed that this shift selectively enhances the discriminability of ultraviolet objects and facilitates the detection of ethological stimuli, such as aerial predators against the ultraviolet background of the twilight sky. Our results suggest a novel functional role for pupil dilation during active behavioral states as a bottom-up mechanism that, together with top-down neuromodulatory mechanisms, dynamically tunes visual representations to different behavioral demands.</p>",2021-09-06
2,10.1101/2021.09.04.21263115,101,medRxiv,Epidemiology,True,Durability analysis of the highly effective BNT162b2 vaccine against COVID-19,"[{'name': 'Arjun Puranik'}, {'name': 'Patrick J. Lenehan'}, {'name': 'John C. O’Horo'}, {'name': 'Michiel J.M. Niesen'}, {'name': 'Abinash Virk'}, {'name': 'Melanie D. Swift'}, {'name': 'Walter Kremers'}, {'name': 'A.J. Venkatakrishnan'}, {'name': 'Joel E. Gordon'}, {'name': 'Holly L. Geyer'}, {'name': 'Leigh Lewis Speicher'}, {'name': 'Venky Soundararajan'}, {'name': 'Andrew D. Badley'}]","<p>SARS-CoV-2 breakthrough infections have been increasingly reported in fully vaccinated individuals. We conducted a test-negative case-control study to assess the durability of protection after full vaccination with BNT162b2, defined as 14 days after the second dose, against polymerase chain reaction (PCR)-confirmed symptomatic SARS-CoV-2 infection, in a national medical practice between February 1, 2021 and August 22, 2021. We fit conditional logistic regression (CLR) models stratified on residential county and calendar time of testing to assess the association between time elapsed since vaccination and the odds of symptomatic infection or non-COVID-19 hospitalization (negative control), adjusted for several covariates. The primary population included 652 individuals who had a positive symptomatic test after full vaccination with BNT162b2 (cases) and 5,946 individuals with at least one negative symptomatic test after full vaccination (controls). The adjusted odds of symptomatic infection were higher 120 days after full vaccination versus at the date of full vaccination (Odds Ratio [OR]: 3.21, 95% confidence interval [CI]: 1.33-7.74). Importantly, the odds of infection were still lower 150 days after the first BNT162b2 dose as compared to 4 days after the first dose (OR: 0.3, 95% CI: 0.19-0.45), when immune protection approximates the unvaccinated status. Low rates of COVID-19 associated hospitalization or death in this cohort precluded analyses of these severe outcomes. The odds of experiencing a non-COVID-19 hospitalization decreased with time since vaccination, suggesting a possible underestimation of waning protection by this approach due to confounding factors. Taken together, these data constitute an early signal for waning protection against symptomatic illness while also providing reassurance that BNT162b2 continues to protect against symptomatic SARS-CoV-2 infection several months after full vaccination. Continued surveillance of COVID-19 vaccine durability, particularly against severe disease, is critical to guide effective and equitable strategies to respond to the pandemic, including distribution of booster doses, development of new vaccines, and implementation of both pharmaceutical and nonpharmaceutical interventions.</p>",2021-09-07
3,10.1101/2021.09.10.455288,75,bioRxiv,Cell Biology,False,Generation and diversification of recombinant monoclonal antibodies for studying mitosis,"[{'name': 'Keith F DeLuca'}, {'name': 'Jeanne E Mick'}, {'name': 'Amy L Hodges'}, {'name': 'Wanessa C Lima'}, {'name': 'Lori Sherman'}, {'name': 'Kristin L Schaller'}, {'name': 'Steven M Anderson'}, {'name': 'Ning Zhao'}, {'name': 'Timothy J Stasevich'}, {'name': 'Dileep Varma'}, {'name': 'Gary J Gorbsky'}, {'name': 'Jakob Nilsson'}, {'name': 'Jennifer G. DeLuca'}]","<p>Antibodies are indispensable tools used for a large number of applications in both foundational and translational bioscience research; however, there are drawbacks to using traditional antibodies generated in animals. These include a lack of standardization leading to problems with reproducibility, high costs of antibodies purchased from commercial sources, and ethical concerns regarding the large number of animals used to generate antibodies. To address these issues, we have developed practical methodologies and tools for generating low-cost, high-yield preparations of recombinant monoclonal antibodies and antibody fragments directed to protein epitopes from primary sequences. We describe these methods here, as well as approaches to diversify monoclonal antibodies, including customization of antibody species specificity, generation of genetically encoded small antibody fragments, and conversion of single chain antibody fragments (e.g. scFv) into full-length, bivalent antibodies. This study focuses on antibodies directed to epitopes important for mitotic cell division; however, the methods and reagents described here are applicable to antibodies and antibody fragments for use in any field.</p>",2021-09-11
4,10.1101/2021.09.07.458941,69,bioRxiv,Neuroscience,False,Mapping electromagnetic networks to haemodynamic networks in the human brain,"[{'name': 'Golia Shafiei'}, {'name': 'Sylvain Baillet'}, {'name': 'Bratislav Misic'}]","<p>Whole-brain neural communication is typically estimated from statistical associations among electromagnetic or haemodynamic time-series. The relationship between functional network architectures recovered from these two types of neural activity remains unknown. Here we map electromagnetic networks (measured using magnetoencephalography; MEG) to haemodynamic networks (measured using functional magnetic resonance imaging; fMRI). We find that the relationship between the two modalities is regionally heterogeneous and systematically follows the cortical hierarchy, with close correspondence in unimodal cortex and poor correspondence in transmodal cortex, potentially reflecting patterns of laminar differentiation, recurrent subcortical input and neurovascular coupling. Correspondence between the two is largely driven by slower rhythms, particularly the delta (2-4 Hz) and beta (15-29 Hz) frequency band. Moreover, haemodynamic connectivity cannot be explained by electromagnetic activity in a single frequency band, but rather arises from the mixing of multiple neurophysiological rhythms. Collectively, these findings demonstrate highly organized but only partly overlapping patterns of connectivity in MEG and fMRI functional networks, opening fundamentally new avenues for studying the relationship between cortical micro-architecture and multi-modal connectivity patterns.</p>",2021-09-08
5,10.1101/2021.09.07.459342,59,bioRxiv,Bioinformatics,False,ELeFHAnt: A supervised machine learning approach for label harmonization and annotation of single cell RNA-seq data,"[{'name': 'Konrad Thorner'}, {'name': 'Aaron M. Zorn'}, {'name': 'Praneet Chaturvedi'}]","<p>Annotation of single cells has become an important step in the single cell analysis framework. With advances in sequencing technology thousands to millions of cells can be processed to understand the intricacies of the biological system in question. Annotation through manual curation of markers based on a priori knowledge is cumbersome given this exponential growth. There are currently ~200 computational tools available to help researchers automatically annotate single cells using supervised/unsupervised machine learning, cell type markers, or tissue-based markers from bulk RNA-seq. But with the expansion of publicly available data there is also a need for a tool which can help integrate multiple references into a unified atlas and understand how annotations between datasets compare. Here we present ELeFHAnt: <italic>Ensemble learning for harmonization and annotation of single cells</italic>. ELeFHAnt is an easy-to-use R package that employs support vector machine and random forest algorithms together to perform three main functions: 1) <italic>CelltypeAnnotation</italic> 2) <italic>LabelHarmonization</italic> 3) <italic>DeduceRelationship</italic>. <italic>CelltypeAnnotation</italic> is a function to annotate cells in a query Seurat object using a reference Seurat object with annotated cell types. <italic>LabelHarmonization</italic> can be utilized to integrate multiple cell atlases (references) into a unified cellular atlas with harmonized cell types. Finally, <italic>DeduceRelationship</italic> is a function that compares cell types between two scRNA-seq datasets. ELeFHAnt can be accessed from GitHub at <ext-link xmlns:xlink=""http://www.w3.org/1999/xlink"" ext-link-type=""uri"" xlink:href=""https://github.com/praneet1988/ELeFHAnt"">https://github.com/praneet1988/ELeFHAnt</ext-link>.</p>",2021-09-08
6,10.1101/2021.09.08.459546,56,bioRxiv,Neuroscience,False,Humans reconfigure target and distractor processing to address distinct task demands,"[{'name': 'Harrison Ritz'}, {'name': 'Amitai Shenhav'}]","<p>When faced with distraction, we can focus more on goal-relevant information (targets) or focus less goal-conflicting information (distractors). How people decide to distribute cognitive control across targets and distractors remains unclear. To help address this question, we developed a parametric attentional control task with a graded manipulation to both target discriminability and distractor interference. We find that participants exert independent control over target and distractor processing. We measured control adjustments through the influence of incentives and previous conflict on target and distractor sensitivity, finding that these have dissociable influences on control. Whereas incentives preferentially led to target enhancement, conflict on the previous trial preferentially led to distractor suppression. These distinct drivers of control altered sensitivity to targets and distractors early in the trial, and were promptly followed by reactive reconfiguration towards task-appropriate feature sensitivity. Finally, we provide a process-level account of these findings by show that these control adjustments are well-captured by an evidence accumulation model with attractor dynamics over feature weights. These results help establish a process-level account of control configuration that provides new insights into how multivariate attentional signals are optimized to achieve task goals.</p>",2021-09-10
7,10.1101/2021.09.08.459528,54,bioRxiv,Developmental Biology,False,Maternal SMCHD1 regulates Hox gene expression and patterning in the mouse embryo,"[{'name': 'Natalia Benetti'}, {'name': 'Quentin Gouil'}, {'name': 'Andres Tapia del Fierro'}, {'name': 'Tamara Beck'}, {'name': 'Kelsey Breslin'}, {'name': 'Andrew Keniry'}, {'name': 'Edwina McGlinn'}, {'name': 'Marnie E. Blewitt'}]","<p>Parents transmit genetic and epigenetic information to their offspring. Maternal effect genes regulate the offspring epigenome to ensure normal development. Here we report that the epigenetic regulator SMCHD1 has a maternal effect on <italic>Hox</italic> gene expression and skeletal patterning. Maternal SMCHD1, present in the oocyte and preimplantation embryo, prevents precocious activation of <italic>Hox</italic> genes postimplantation. Without maternal SMCHD1, highly penetrant posterior homeotic transformations occur in the embryo. <italic>Hox</italic> genes are decorated with Polycomb marks H2AK119ub and H3K27me3 from the oocyte throughout early embryonic development; however, loss of maternal SMCHD1 does not alter these marks. Therefore, we propose maternal SMCHD1 acts downstream of Polycomb marks to establish a chromatin state necessary for persistent epigenetic silencing and appropriate <italic>Hox</italic> gene expression later in the developing embryo. This is a striking role for maternal SMCHD1 in long-lived epigenetic effects impacting offspring phenotype.</p>",2021-09-08
8,10.1101/2021.09.10.459833,49,bioRxiv,Evolutionary Biology,False,Population differentiation of polygenic score predictions under stabilizing selection,"[{'name': 'Sivan Yair'}, {'name': 'Graham Coop'}]","<p>Given the many loci uncovered by genome-wide association studies (GWAS), polygenic scores have become central to the drive for genomic medicine and have spread into various areas including evolutionary studies of adaptation. While promising, these scores are fraught with issues of portability across populations, due to the misestimation of effect sizes and missing causal loci across populations not represented in large-scale GWAS. The poor portability of polygenic scores at first seems at odds with the view that much of common genetic variation is shared among populations (Lewontin 1972). Here we investigate one potential cause of this discrepancy: phenotypic stabilizing selection drives the turnover of genetic variation shared between populations at causal loci. Somewhat counter-intuitively, while stabilizing selection to the same optimum phenotype leads to lower phenotypic differentiation among populations, it increases genetic differentiation at GWAS loci and reduces the portability of polygenic scores constructed for unrepresented populations. We also find that stabilizing selection can lead to potentially misleading signals of the differentiation of average polygenic scores among populations. We extend our baseline model to investigate the impact of pleiotropy, gene-by-environment interactions, and directional selection on polygenic score predictions. Our work emphasizes stabilizing selection as a null evolutionary model to understand patterns of allele frequency differentiation and its impact on polygenic score portability and differentiation.</p>",2021-09-11
9,10.1101/2021.09.06.459138,45,bioRxiv,Biochemistry,False,"Mapping of a N-terminal α-helix domain required for human PINK1 stabilisation, Serine228 autophosphorylation and activation in cells","[{'name': 'Poonam Kakade'}, {'name': 'Hina Ojha'}, {'name': 'Olawale G. Raimi'}, {'name': 'Andrew Shaw'}, {'name': 'Andrew D. Waddell'}, {'name': 'James R. Ault'}, {'name': 'Sophie Burel'}, {'name': 'Kathrin Brockmann'}, {'name': 'Atul Kumar'}, {'name': 'Mohd Syed Ahangar'}, {'name': 'Ewelina M. Krysztofinska'}, {'name': 'Thomas Macartney'}, {'name': 'Richard Bayliss'}, {'name': 'Julia C. Fitzgerald'}, {'name': 'Miratul M. K. Muqit'}]","<p>Human autosomal recessive mutations in the <italic>PINK1</italic> gene are causal for Parkinson’s disease (PD). PINK1 encodes a mitochondrial localised protein kinase that is a master-regulator of mitochondrial quality control pathways. Structural studies to date have elaborated the mechanism of how mutations located within the kinase domain disrupt PINK1 function, however, the molecular mechanism of PINK1 mutations located upstream and downstream of the kinase domain are unknown. We have employed mutagenesis studies of human PINK1 in cells to define the minimal region of PINK1, required for optimal ubiquitin phosphorylation, beginning at residue Ile111. Bioinformatic analysis of the region spanning Ile111 to the kinase domain and inspection of the AlphaFold human PINK1 structure model predicts a conserved N-terminal α-helical domain extension (NTE domain) within this region corroborated by hydrogen/deuterium exchange mass spectrometry (HDX-MS) of recombinant insect PINK1 protein. The AlphaFold structure also predicts the NTE domain forms an intramolecular interaction with the C-terminal extension (CTE). Cell-based analysis of human PINK1 reveals that PD-associated mutations (e.g. Q126P), located within the NTE:CTE interface, markedly inhibit stabilization of PINK1; autophosphorylation at Serine228 (Ser228); and Ubiquitin Serine65 (Ser65) phosphorylation. Furthermore, we provide evidence that NTE domain mutants do not affect intrinsic catalytic kinase activity but do disrupt PINK1 stabilisation at the mitochondrial Translocase of outer membrane (TOM) complex. The clinical relevance of our findings is supported by the demonstration of defective stabilization and activation of endogenous PINK1 in human fibroblasts of a patient with early-onset PD due to homozygous PINK1 Q126P mutations. Overall, we define a functional role of the NTE:CTE interface towards PINK1 stabilisation and activation and show that loss of NTE:CTE interactions is a major mechanism of PINK1-associated mutations linked to PD.</p>",2021-09-06
