,doi,tweets,archive,subject-area,covid,title,authors,abstract,posted
0,10.1101/2021.10.11.21264863,226,medRxiv,Obstetrics and Gynecology,True,Characterizing menstrual bleeding changes occurring after SARS-CoV-2 vaccination,"[{'name': 'Katharine MN Lee'}, {'name': 'Eleanor J Junkins'}, {'name': 'Urooba A Fatima'}, {'name': 'Maria L Cox'}, {'name': 'Kathryn BH Clancy'}]","<p>Many people began sharing that they experienced unexpected menstrual bleeding after SARS-CoV-2 inoculation. This emerging phenomenon was undeniable yet understudied. We investigated menstrual bleeding patterns among currently and formerly menstruating people, with a research design based off our expectations that these bleeding changes related to changes in clotting or inflammation, affecting normal menstrual repair. In this sample, 42% of people with regular menstrual cycles bled more heavily than usual, while 44% reported no change, after being vaccinated. Among people who typically do not menstruate, 71% of people on long-acting reversible contraceptives, 39% of people on gender-affirming hormones, and 66% of post-menopausal people reported breakthrough bleeding. We found increased/breakthrough bleeding was significantly associated with age, other vaccine side effects (fever, fatigue), history of pregnancy or birth, and ethnicity. Changes to menstrual bleeding are not uncommon nor dangerous, yet attention to these experiences is necessary to build trust in medicine.</p><sec><title>Teaser</title><p>Increased bleeding can occur post SARS-CoV-2 vaccines; this study characterizes patterns to enable future hypothesis testing.</p></sec>",2021-10-12
1,10.1101/2021.10.10.463851,95,bioRxiv,Evolutionary Biology,False,The Japanese wolf is most closely related to modern dogs and its ancestral genome has been widely inherited by dogs throughout East Eurasia,"[{'name': 'Jun Gojobori'}, {'name': 'Nami Arakawa'}, {'name': 'Xiaokaiti Xiayire'}, {'name': 'Yuki Matsumoto'}, {'name': 'Shuichi Matsumura'}, {'name': 'Hitomi Hongo'}, {'name': 'Naotaka Ishiguro'}, {'name': 'Yohey Terai'}]","<p>The Japanese wolf (<italic>Canis lupus hodophilax</italic> Temminck, 1839) was a subspecies of the gray wolf that inhabited the Japanese Archipelago and became extinct 100-120 years ago. In this study, we determined the whole genomes of nine Japanese wolves from the 19<sup>th</sup>- early 20<sup>th</sup> centuries and 11 Japanese dogs and analyzed them along with both modern and ancient wolves and dogs. Genomic analyses indicate that the Japanese wolf was a unique subspecies of the gray wolf that was genetically distinct from both modern and ancient gray wolves, lacking gene flow with other gray wolves. A Phylogenetic tree that minimizes the effects of introgression shows that Japanese wolves are closest to the dog monophyletic group among the gray wolves. Moreover, Japanese wolves show significant genetic affinities with East Eurasian dogs. We estimated the level of introgression from the ancestor of the Japanese wolves to the ancestor of East Eurasian dogs that had occurred in the transitional period from the Pleistocene to the Holocene, at an early stage after divergence from West Eurasian dog lineages. Because of this introgression, Japanese wolf ancestry has been inherited by many dogs through admixture between East Eurasian dog lineages. As a result of this heredity, up to 5.5% of modern dog genomes throughout East Eurasia are derived from Japanese wolf ancestry.</p>",2021-10-11
2,10.1101/2021.10.16.464636,88,bioRxiv,Plant Biology,False,Automatic identification and annotation of MYB gene family members in plants,[{'name': 'Boas Pucker'}],"<p>Background: MYBs are among the largest transcription factor families in plants. Consequently, members of this family are involved in a plethora of processes including development and specialized metabolism. The MYB families of many plant species were investigated in the last two decades since the first investigation looked at Arabidopsis thaliana. This body of knowledge and characterized sequences provide the basis for the identification, classification, and functional annotation of candidate sequences in new genome and transcriptome assemblies.
Results: A pipeline for the automatic identification and functional annotation of MYBs in a given sequence data set was implemented in Python. MYB candidates are identified, screened for the presence of a MYB domain and other motifs, and finally placed in a phylogenetic context with well characterized sequences. In addition to technical benchmarking based on existing annotation, the transcriptome assembly of Croton tiglium and the annotated genome sequence of Castanea crenata were screened for MYBs. Results of both analyses are presented in this study to illustrate the potential of this application. The analysis of one species takes only a few minutes depending on the number of predicted sequences and the size of the MYB gene family. This pipeline, the required bait sequences, and reference sequences for a classification are freely available on github: https://github.com/bpucker/MYB_annotator.
Conclusions: This automatic annotation of the MYB gene family in novel assemblies makes genome-wide investigations consistent and paves the way for comparative studies in the future. Candidate genes for in-depth analyses are presented based on their orthology to previously characterized sequences which allows the functional annotation of the newly identified MYBs with high confidence. The identification of orthologs can also be harnessed to detect duplication and deletion events.</p>",2021-10-16
3,10.1101/2021.10.12.464039,72,bioRxiv,Molecular Biology,False,Histone H1 regulates non-coding RNA turnover on chromatin in a m6A-dependent manner,"[{'name': 'José Miguel Fernández-Justel'}, {'name': 'Cristina Santa-María'}, {'name': 'Alberto Ferrera-Lagoa'}, {'name': 'Mónica Salinas-Pena'}, {'name': 'Magdalena M. Maslon'}, {'name': 'Albert Jordan'}, {'name': 'Javier F. Cáceres'}, {'name': 'María Gómez'}]","<p>Linker histones are highly abundant chromatin-associated proteins with well-established structural roles in chromatin and as general transcriptional repressors. In addition, it has been long proposed that histone H1 exerts context-specific effects on gene expression. Here, we have identified a new function of histone H1 in chromatin structure and transcription using a range of genomic approaches. We show that histone H1-depleted cells accumulate nascent non-coding RNAs on chromatin, suggesting that histone H1 prevents non-coding RNA transcription and regulates non-coding transcript turnover on chromatin. Accumulated non-coding transcripts have reduced levels of m6A modification and cause replication-transcription conflicts. Accordingly, altering the m6A RNA methylation pathway rescues the replicative phenotype of H1 loss. This work unveils unexpected regulatory roles of histone H1 on non-coding RNA turnover and m6A deposition, highlighting the intimate relationship between chromatin conformation, RNA metabolism and DNA replication to maintain genome performance.</p>",2021-10-12
4,10.1101/2021.10.08.463334,44,bioRxiv,Genomics,True,Covid-19 genomic analysis reveals clusters of emerging sublineages within the delta variant,[{'name': 'Evans K. Rono'}],"<p>The emerging SARS-CoV-2 variants may potentially have enhanced transmissibility and virulence of the virus, and impacts on performance of diagnostic tools and efficacy of vaccines. Genomic surveillance provides an opportunity to detect and characterize new mutations early enough for effective deployment of control strategies. Here, genomic data from Germany and United Kingdom were examined for genetic diversity by assessing gene mutations and inferring phylogeny. Delta variant sublineages were grouped into seven distinct clusters of spike mutations located in N-terminal domain of S1 region (T95I, D138H, *D142G, Y145H and A222V) and S2 region (T719I and *N950D). The most predominant cluster was T95I mutation, with the highest frequencies (71.1% - 83.9%) in Wales, England and Scotland, and the least frequencies (8.9% - 12.1%) in Germany. Two mutations, *D142G and *N950D here described as *reverse mutations and T719I mutation, were largely unique to Germany. In a month, frequencies of D142G had increased from 55.6% to 67.8 % in Germany. Additionally, a cluster of D142G+T719I/T mutation went up from 27.7% to 34.1%, while a T95I+ D142G+N950D/N cluster rose from 19.2% to 26.2%. Although, two distinct clusters of T95I+D138H (2.6% - 3.8%) and T95I+Y145H+A222V (2.5% - 8.5%) mutations were present in all the countries, they were most predominant in Wales and Scotland respectively. Results suggest divergent evolutionary trajectories between the clusters of D142G mutation and those of T95I mutation. These findings provide insights into underlying dynamics of evolution of the delta variant. Future studies may evaluate the epidemiological and biological implications of these sublineages.</p>",2021-10-12
5,10.1101/2021.10.14.464465,42,bioRxiv,Bioinformatics,False,Polypolish: short-read polishing of long-read bacterial genome assemblies,"[{'name': 'Ryan R Wick'}, {'name': 'Kathryn E Holt'}]","<p>Long-read-only bacterial genome assemblies usually contain residual errors, most commonly homopolymer-length errors. Short-read polishing tools can use short reads to fix these errors, but most rely on short-read alignment which is unreliable in repeat regions. Errors in such regions are therefore challenging to fix and often remain after short-read polishing. Here we introduce Polypolish, a new short-read polisher which uses all-per-read alignments to repair errors in repeat sequences that other polishers cannot. In benchmarking tests using both simulated and real reads, we find that Polypolish performs well, and the best results are achieved by using Polypolish in combination with other short-read polishers.</p>",2021-10-16
6,10.1101/2021.10.12.464066,41,bioRxiv,Cell Biology,False,Tissue-wide coordination of calcium signaling regulates the epithelial stem cell pool during homeostasis,"[{'name': 'Jessica L Moore'}, {'name': 'Feng Gao'}, {'name': 'Catherine Matte-Martone'}, {'name': 'Shuangshuang Du'}, {'name': 'Elizabeth Lathrop'}, {'name': 'Smirthy Ganesan'}, {'name': 'Lin Shao'}, {'name': 'Dhananjay Bhaskar'}, {'name': 'Andy Cox'}, {'name': 'Caroline Hendry'}, {'name': 'Bastian Rieck'}, {'name': 'Smita Krishnaswamy'}, {'name': 'Valentina Greco'}]","<p>Regenerative processes in the mammalian skin require coordinated cell-cell communication. Ca<sup>2+</sup> signaling can coordinate tissue-level responses in developing and wounded epithelia in tissue explants and invertebrates[1, 2, 3, 4]. However, its role in the homeostatic, regenerative basal layer of the skin epithelium is unknown due to significant challenges in studying signaling dynamics in a spatially complex tissue context in live mice. Here we combine <italic>in vivo</italic> imaging of dynamic Ca<sup>2+</sup> signaling at the single cell level across thousands of cells with a novel computational approach, Geometric Scattering Trajectory Homology (GSTH). GSTH models Ca<sup>2+</sup> as signals over a cell adjacency graph and uses a multi-level wavelet-like transform (called a scattering transform) to extract signaling patterns from our high dimensional <italic>in vivo</italic> datasets. We discover local Ca<sup>2+</sup> signaling patterns are orchestrated so that signals flow in a coordinated and directed manner across the tissue, distinct from topographically uncoordinated Ca<sup>2+</sup> signaling in excitatory tissues. Directed Ca<sup>2+</sup> signaling is regulated by the major gap junction protein in the epidermal stem cell layer, Connexin 43 (Cx43). Cx43 gap junctions are dissociated as cells progress through the cell cycle out of G1 and play an essential role in the progression of stem cells from G2 towards mitosis. Finally, G2 cells display related signaling patterns and are essential for tissue-level signaling coordination. Together, our results provide insight into how such a ubiquitous signaling pathway regulates highly specific behaviors and outcomes at a tissue-wide level to maintain proper homeostasis.</p>",2021-10-13
7,10.1101/2021.10.12.463965,39,bioRxiv,Cell Biology,False,Ferroptosis Regulation by the NGLY1/NFE2L1 Pathway,"[{'name': 'Giovanni C. Forcina'}, {'name': 'Lauren Pope'}, {'name': 'Magdalena Murray'}, {'name': 'Wentao Dong'}, {'name': 'Monther Abu-Remaileh'}, {'name': 'Carolyn R. Bertozzi'}, {'name': 'Scott J. Dixon'}]","<p>Ferroptosis is an oxidative form of non-apoptotic cell death whose transcriptional regulation is poorly understood. Cap’n’collar (CNC) transcription factors including Nuclear Factor Erythroid-2 Related Factor 1 (NFE2L1/NRF1) and NFE2L2 (NRF2) are important regulators of oxidative stress responses. Here, we report that NFE2L1 expression inhibits ferroptosis, independent of NFE2L2. NFE2L1 inhibits ferroptosis by promoting expression of the key anti-ferroptotic lipid hydroperoxidase glutathione peroxidase 4 (GPX4). NFE2L1 abundance and function are regulated post-translationally by N-glycosylation. Functional maturation of NFE2L1 requires deglycosylation by cytosolic peptide:N-glycanase 1 (NGLY1). We find that loss of NGLY1 or NFE2L1 enhances ferroptosis sensitivity. Expression of wild-type NGLY1 but not a disease-associated NGLY1 mutant inhibits ferroptosis, and this effect is dependent on the presence of NFE2L1. Enhanced ferroptosis sensitivity in NFE2L1 and NFE2L2 knockout cells can be potently reverted by expression of an NFE2L1 mutant containing eight asparagine-to-aspartate protein sequence substitutions, which mimic NGLY1-catalyzed sequence editing. Enhanced ferroptosis sensitivity in NGLY1/NFE2L1 pathway mutants could also be reversed by overexpression of NFE2L2. These results suggest that ferroptosis sensitivity is regulated by NGLY1-catalyzed NFE2L1 deglycosylation, and highlight a broad role for CNC transcription factors in ferroptosis regulation.</p><sec><title>Significance Statement</title><p>Ferroptosis is an oxidative form of cell death whose biochemical regulation remains incompletely understood. NFE2L1/NRF1 is a cap’n’collar (CNC) transcription factor whose role in ferroptosis regulation is unclear. Unlike the CNC family member NFE2L2/NRF2, NFE2L1 is an N-glycoprotein whose abundance is regulated by post-translational deglycosylation catalyzed by the enzyme peptide:N-glycanase 1 (NGLY1). Our results indicate that NGLY1-mediated NFE2L1 deglycosylation, resulting in ‘editing’ of the NFE2L1 amino acid sequence, is necessary for NFE2L1 to inhibit ferroptosis. Mechanistically, NFE2L1 inhibits ferroptosis by via the anti-ferroptotic protein GPX4. This work demonstrates that CNC transcription factors beyond NFE2L2 can regulate ferroptosis. This work may suggest a role of misregulation of ferroptosis in NGLY1 deficiency, an ultrarare genetic disorder.</p></sec>",2021-10-12
8,10.1101/2021.10.13.21264960,36,medRxiv,Infectious Diseases (except HIV/AIDS),True,Evaluation of real-life use of Point-Of-Care Rapid Antigen TEsting for SARS-CoV-2 in schools for outbreak control (EPOCRATES),"[{'name': 'Ana C. Blanchard'}, {'name': 'Marc Desforges'}, {'name': 'Annie-Claude Labbé'}, {'name': 'Cat Tuong Nguyen'}, {'name': 'Yves Petit'}, {'name': 'Dominic Besner'}, {'name': 'Kate Zinszer'}, {'name': 'Olivier Séguin'}, {'name': 'Zineb Laghdir'}, {'name': 'Kelsey Adams'}, {'name': 'Marie-Ève Benoit'}, {'name': 'Geneviève Leduc'}, {'name': 'Jean Longtin'}, {'name': 'Ioannis Ragoussis'}, {'name': 'David L. Buckeridge'}, {'name': 'Caroline Quach'}]","<p>We evaluated the use of rapid antigen detection tests (RADT) for the diagnosis of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection in school settings to determine RADT’s performance characteristics compared to PCR.</p><sec><title>Methods</title><p>We did a real-world, prospective observational cohort study where recruited high-school students and staff from two high-schools in Montreal (Canada) were followed from January 25<sup>th</sup> to June 10<sup>th</sup>, 2021. Twenty-five percent of asymptomatic participants were tested weekly by RADT (nasal) and PCR (gargle). Class contacts of a case were tested. Symptomatic participants were tested by RADT (nasal) and PCR (nasal and gargle). The number of cases/outbreak and number of outbreaks were compared to other high schools in the same area.</p></sec><sec><title>Results</title><p>Overall, 2,099 students and 286 school staff members consented to participate. The overall RADT’s specificity varied from 99.8 to 100%, with a lower sensitivity, varying from 28.6% in asymptomatic to 83.3% in symptomatic participants. The number of outbreaks was not different in the 2 participating schools compared to other high schools in the same area, but included a greater proportion of asymptomatic cases. Returning students to school after a 7-day quarantine, with a negative PCR on D6-7 after exposure, did not lead to subsequent outbreaks, as shown by serial testing. Of cases for whom the source was known, 37 of 57 (72.5%) were secondary to household transmission, 13 (25%) to intra-school transmission and one to community contacts between students in the same school.</p></sec><sec><title>Conclusion</title><p>RADT did not perform well as a screening tool in asymptomatic individuals. Reinforcing policies for symptom screening when entering schools and testing symptomatic individuals with RADT on the spot may avoid subsequent significant exposures in class.</p></sec><sec><title>Research in context</title><sec><title>Evidence before this study</title><p>Rapid antigen detection tests (RADT) have been used for years to diagnose respiratory pathogens, such as influenza and respiratory syncytial virus. These tests detect the presence of a specific viral antigen and are usually performed on nasopharyngeal or nasal specimens. RADT are relatively inexpensive and can be used at the point-of-care. Their performance characteristics vary, but they usually have high specificity and moderate sensitivity compared with PCR. For SARS-CoV-2, RADT’s specificity has been quite high (99.5%), but with sensitivity ranging from 28.9% to 98.3%.</p></sec><sec><title>Added value of this study</title><p>This study determined the sensitivity and specificity of RADT against PCR for the diagnosis of SARS-CoV-2 in a real-life setting in high school students. The test performed well, in terms of specificity, but had a sensitivity that was as low as 28.6% in asymptomatic individuals to 83.3% in symptomatic individuals. The longitudinal aspect of the study also allowed to determine the impact of RADT on school outbreaks.</p></sec><sec><title>Implication of all available evidence</title><p>RADT does not perform well as a screening tool for asymptomatic individuals. Reinforcing policies for symptom screening when entering schools and testing symptomatic individuals with RADT on the spot may avoid subsequent significant exposures in class.</p></sec></sec>",2021-10-14
9,10.1101/2021.10.10.21264827,36,medRxiv,Infectious Diseases (except HIV/AIDS),True,Heterologous SARS-CoV-2 Booster Vaccinations – Preliminary Report,"[{'name': 'Robert L. Atmar'}, {'name': 'Kirsten E. Lyke'}, {'name': 'Meagan E. Deming'}, {'name': 'Lisa A. Jackson'}, {'name': 'Angela R. Branche'}, {'name': 'Hana M. El Sahly'}, {'name': 'Christina A. Rostad'}, {'name': 'Judith M. Martin'}, {'name': 'Christine Johnston'}, {'name': 'Richard E. Rupp'}, {'name': 'Mark J. Mulligan'}, {'name': 'Rebecca C. Brady'}, {'name': 'Robert W. Frenck'}, {'name': 'Martín Bäcker'}, {'name': 'Angelica C. Kottkamp'}, {'name': 'Tara M. Babu'}, {'name': 'Kumaravel Rajakumar'}, {'name': 'Srilatha Edupuganti'}, {'name': 'Ann R. Falsey'}, {'name': 'Christine M. Posavad'}, {'name': 'Janet I. Archer'}, {'name': 'Sonja Crandon'}, {'name': 'Seema U. Nayak'}, {'name': 'Daniel Szydlo'}, {'name': 'Jillian Zemanek'}, {'name': 'Clara P. Dominguez Islas'}, {'name': 'Elizabeth R. Brown'}, {'name': 'Mehul S. Suthar'}, {'name': 'M. Juliana McElrath'}, {'name': 'Adrian B. McDermott'}, {'name': 'Sarah E. O’Connell'}, {'name': 'David C. Montefiori'}, {'name': 'Amanda Eaton'}, {'name': 'Kathleen M. Neuzil'}, {'name': 'David S. Stephens'}, {'name': 'Paul C. Roberts'}, {'name': 'John H. Beigel'}, {'name': ' '}]","<sec><title>Background</title><p>While Coronavirus disease 2019 (Covid-19) vaccines are highly effective, breakthrough infections are occurring. Booster vaccinations have recently received emergency use authorization (EUA) for certain populations but are restricted to homologous mRNA vaccines. We evaluated homologous and heterologous booster vaccination in persons who had received an EUA Covid-19 vaccine regimen.</p></sec><sec><title>Methods</title><p>In this phase 1/2 open-label clinical trial conducted at ten U.S. sites, adults who received one of three EUA Covid-19 vaccines at least 12 weeks prior to enrollment and had no reported history of SARS-CoV-2 infection received a booster injection with one of three vaccines (Moderna mRNA-1273 100-μg, Janssen Ad26.COV2.S 5×10<sup>10</sup> virus particles, or Pfizer-BioNTech BNT162b2 30-μg; nine combinations). The primary outcomes were safety, reactogenicity, and humoral immunogenicity on study days 15 and 29.</p></sec><sec><title>Results</title><p>458 individuals were enrolled: 154 received mRNA-1273, 150 received Ad26.CoV2.S, and 154 received BNT162b2 booster vaccines. Reactogenicity was similar to that reported for the primary series. Injection site pain, malaise, headache, and myalgia occurred in more than half the participants. Booster vaccines increased the neutralizing activity against a D614G pseudovirus (4.2-76-fold) and binding antibody titers (4.6-56-fold) for all combinations; homologous boost increased neutralizing antibody titers 4.2-20-fold whereas heterologous boost increased titers 6.2-76-fold. Day 15 neutralizing and binding antibody titers varied by 28.7-fold and 20.9-fold, respectively, across the nine prime-boost combinations.</p></sec><sec><title>Conclusion</title><p>Homologous and heterologous booster vaccinations were well-tolerated and immunogenic in adults who completed a primary Covid-19 vaccine regimen at least 12 weeks earlier.</p><p>(Funded by National Institute of Allergy and Infectious Diseases; <ext-link xmlns:xlink=""http://www.w3.org/1999/xlink"" ext-link-type=""uri"" xlink:href=""http://ClinicalTrials.gov"">ClinicalTrials.gov</ext-link> number, <ext-link xmlns:xlink=""http://www.w3.org/1999/xlink"" ext-link-type=""clintrialgov"" xlink:href=""NCT04889209"">NCT04889209</ext-link>)</p></sec>",2021-10-13
