,doi,tweets,archive,subject-area,covid,title,authors,abstract,posted
0,10.1101/2021.10.19.21265208,1667,medRxiv,Infectious Diseases (except HIV/AIDS),True,Airborne transmission of SARS-CoV-2 over distances greater than two metres: a rapid systematic review,"[{'name': 'Jennifer C Palmer'}, {'name': 'Daphne Duval'}, {'name': 'Isobel Tudge'}, {'name': 'Jason Kwasi Sarfo-Annin'}, {'name': 'Nicola Pearce-Smith'}, {'name': 'Emer O’Connell'}, {'name': 'Allan Bennett'}, {'name': 'Rachel Clark'}]","<sec><title>Objective</title><p>To evaluate the potential for long-distance (over two metres) airborne transmission of SARS-CoV-2 in indoor community settings and investigate factors which may impact this transmission.</p></sec><sec><title>Design</title><p>Systematic review and narrative synthesis.</p></sec><sec><title>Data source</title><p>MEDLINE, Embase, medRxiv, Arxiv and WHO COVID-19 Research Database for studies published from 27 July 2020 to 21 April 2021; existing relevant rapid systematic reviews for studies published between 1 January to 27 July 2020.</p></sec><sec><title>Eligibility criteria for study selection</title><p>Observational studies that included a thorough epidemiological assessment of routes of transmission and which reported on the likelihood of airborne transmission of SARS-CoV-2 at a distance greater than two metres in indoor community settings.</p></sec><sec><title>Data extraction and synthesis</title><p>Data extraction was completed by one reviewer and independently checked by a second reviewer. Primary outcomes were COVID-19 infections via airborne transmission over distances greater than two metres and any factors that may have modified transmission risk. Included studies were rated using a quality criteria checklist (QCC) for primary research and certainty of key outcomes was determined using GRADE. Narrative synthesis was themed by setting.</p></sec><sec><title>Results</title><p>Of the 3,780 articles screened for inclusion, 15 publications reporting on 13 epidemiological investigations were included (three high, six medium and four low quality). Airborne transmission at distances greater than two metres was likely to have occurred for some or all transmission events in 12 studies and was unclear in one study (GRADE: very low certainty). In all studies, one or more factors plausibly increased the likelihood of long-distance airborne transmission occurring, particularly insufficient air replacement (GRADE: very low certainty), recirculating air flow (GRADE: very low certainty) and singing (GRADE: very low certainty). In nine studies, the primary cases were reported as being asymptomatic, presymptomatic or around symptom onset at the time of transmission.</p></sec><sec><title>Conclusion</title><p>This rapid systematic review found evidence of long-distance airborne transmission of SARS-CoV-2 in indoor community settings and identified factors that likely contributed to this transmission in all included studies. These results strengthen the need for adequate mitigation measures in indoor community settings, particularly adequate ventilation with fresh air, and caution required with the use of recirculating air flow systems.</p></sec><sec><title>Systematic review registration</title><p>PROSPERO CRD42021236762</p></sec>",2021-10-20
1,10.1101/2021.10.18.21264623,238,medRxiv,Infectious Diseases (except HIV/AIDS),True,SARS-CoV-2 variants associated with vaccine breakthrough in the Delaware Valley through summer 2021,"[{'name': 'Andrew D. Marques'}, {'name': 'Scott Sherrill-Mix'}, {'name': 'John Everett'}, {'name': 'Shantan Reddy'}, {'name': 'Pascha Hokama'}, {'name': 'Aoife M. Roche'}, {'name': 'Young Hwang'}, {'name': 'Abigail Glascock'}, {'name': 'Samantha A. Whiteside'}, {'name': 'Jevon Graham-Wooten'}, {'name': 'Layla A. Khatib'}, {'name': 'Ayannah S. Fitzgerald'}, {'name': 'Ahmed M. Moustafa'}, {'name': 'Colleen Bianco'}, {'name': 'Swetha Rajagopal'}, {'name': 'Jenna Helton'}, {'name': 'Regan Deming'}, {'name': 'Lidiya Denu'}, {'name': 'Azad Ahmed'}, {'name': 'Eimear Kitt'}, {'name': 'Susan E. Coffin'}, {'name': 'Claire Newbern'}, {'name': 'Josh Chang Mell'}, {'name': 'Paul J. Planet'}, {'name': 'Nitika Badjatia'}, {'name': 'Bonnie Richards'}, {'name': 'Zi-Xuan Wang'}, {'name': 'Carolyn C. Cannuscio'}, {'name': 'Katherine M. Strelau'}, {'name': 'Anne Jaskowiak-Barr'}, {'name': 'Leigh Cressman'}, {'name': 'Sean Loughrey'}, {'name': 'Arupa Ganguly'}, {'name': 'Michael D. Feldman'}, {'name': 'Ronald G. Collman'}, {'name': 'Kyle G. Rodino'}, {'name': 'Brendan J. Kelly'}, {'name': 'Frederic D. Bushman'}]","<p>The severe acute respiratory coronavirus-2 (SARS-CoV-2) is the cause of the global outbreak of COVID-19. Evidence suggests that the virus is evolving to allow efficient spread through the human population, including vaccinated individuals. Here we report a study of viral variants from surveillance of the Delaware Valley, including the city of Philadelphia, and variants infecting vaccinated subjects. We sequenced and analyzed complete viral genomes from 2621 surveillance samples from March 2020 to September 2021 and compared them to genome sequences from 159 vaccine breakthroughs. In the early spring of 2020, all detected variants were of the B.1 and closely related lineages. A mixture of lineages followed, notably including B.1.243 followed by B.1.1.7 (alpha), with other lineages present at lower levels. Later isolations were dominated by B.1.617.2 (delta) and other delta lineages; delta was the exclusive variant present by the last time sampled. To investigate whether any variants appeared preferentially in vaccine breakthroughs, we devised a model based on Bayesian autoregressive moving average logistic multinomial regression to allow rigorous comparison. This revealed that B.1.617.2 (delta) showed three-fold enrichment in vaccine breakthrough cases (odds ratio of 3; 95% credible interval 0.89-11). Viral point substitutions could also be associated with vaccine breakthroughs, notably the N501Y substitution found in the alpha, beta and gamma variants (odds ratio 2.04; 95% credible interval of 1.25-3.18). This study thus provides a detailed picture of viral evolution in the Delaware Valley and a geographically matched analysis of vaccine breakthroughs; it also introduces a rigorous statistical approach to interrogating enrichment of viral variants.</p><sec><title>Importance</title><p>SARS-CoV-2 vaccination is highly effective at reducing viral infection, hospitalization and death. However, vaccine breakthrough infections have been widely observed, raising the question of whether particular viral variants or viral mutations are associated with breakthrough. Here we report analysis of 2621 surveillance isolates from xsxpeople diagnosed with COVID-19 in the Delaware Valley in South Eastern Pennsylvania, allowing rigorous comparison to 159 vaccine breakthrough case specimens. Our best estimate is a three-fold enrichment for some lineages of delta among breakthroughs, and enrichment of a notable spike substitution, N501Y. We introduce statistical methods that should be widely useful for evaluating vaccine breakthroughs and other viral phenotypes.</p></sec>",2021-10-20
2,10.1101/2021.10.16.464636,91,bioRxiv,Plant Biology,False,Automatic identification and annotation of MYB gene family members in plants,[{'name': 'Boas Pucker'}],"<sec><title>Background</title><p>MYBs are among the largest transcription factor families in plants. Consequently, members of this family are involved in a plethora of processes including development and specialized metabolism. The MYB families of many plant species were investigated in the last two decades since the first investigation looked at <italic>Arabidopsis thaliana</italic>. This body of knowledge and characterized sequences provide the basis for the identification, classification, and functional annotation of candidate sequences in new genome and transcriptome assemblies.</p></sec><sec><title>Results</title><p>A pipeline for the automatic identification and functional annotation of MYBs in a given sequence data set was implemented in Python. MYB candidates are identified, screened for the presence of a MYB domain and other motifs, and finally placed in a phylogenetic context with well characterized sequences. In addition to technical benchmarking based on existing annotation, the transcriptome assembly of <italic>Croton tiglium</italic> and the annotated genome sequence of <italic>Castanea crenata</italic> were screened for MYBs. Results of both analyses are presented in this study to illustrate the potential of this application. The analysis of one species takes only a few minutes depending on the number of predicted sequences and the size of the MYB gene family. This pipeline, the required bait sequences, and reference sequences for a classification are freely available on github: <ext-link xmlns:xlink=""http://www.w3.org/1999/xlink"" ext-link-type=""uri"" xlink:href=""https://github.com/bpucker/MYB_annotator"">https://github.com/bpucker/MYB_annotator</ext-link>.</p></sec><sec><title>Conclusions</title><p>This automatic annotation of the MYB gene family in novel assemblies makes genome-wide investigations consistent and paves the way for comparative studies in the future. Candidate genes for in-depth analyses are presented based on their orthology to previously characterized sequences which allows the functional annotation of the newly identified MYBs with high confidence. The identification of orthologs can also be harnessed to detect duplication and deletion events.</p></sec>",2021-10-16
3,10.1101/2021.10.14.464465,88,bioRxiv,Bioinformatics,False,Polypolish: short-read polishing of long-read bacterial genome assemblies,"[{'name': 'Ryan R. Wick'}, {'name': 'Kathryn E. Holt'}]","<p>Long-read-only bacterial genome assemblies usually contain residual errors, most commonly homopolymer-length errors. Short-read polishing tools can use short reads to fix these errors, but most rely on short-read alignment which is unreliable in repeat regions. Errors in such regions are therefore challenging to fix and often remain after short-read polishing. Here we introduce Polypolish, a new short-read polisher which uses all-per-read alignments to repair errors in repeat sequences that other polishers cannot. In benchmarking tests using both simulated and real reads, we find that Polypolish performs well, and the best results are achieved by using Polypolish in combination with other short-read polishers.</p>",2021-10-16
4,10.1101/2021.10.18.21265113,52,medRxiv,Infectious Diseases (except HIV/AIDS),True,"Immune Responses in Fully Vaccinated Individuals Following Breakthrough Infection with the SARS-CoV-2 Delta Variant in Provincetown, Massachusetts","[{'name': 'Ai-ris Y. Collier'}, {'name': 'Catherine M. Brown'}, {'name': 'Katherine Mcmahan'}, {'name': 'Jingyou Yu'}, {'name': 'Jinyan Liu'}, {'name': 'Catherine Jacob-Dolan'}, {'name': 'Abishek Chandrashekar'}, {'name': 'Dylan Tierney'}, {'name': 'Jessica L. Ansel'}, {'name': 'Marjorie Rowe'}, {'name': 'Daniel Sellers'}, {'name': 'Kunza Ahmad'}, {'name': 'Ricardo Aguayo'}, {'name': 'Tochi Anioke'}, {'name': 'Sarah Gardner'}, {'name': 'Mazuba Siamatu'}, {'name': 'Lorraine Bermudez Rivera'}, {'name': 'Michele R. Hacker'}, {'name': 'Lawrence C. Madoff'}, {'name': 'Dan H. Barouch'}]","<sec><title>Background</title><p>A cluster of over a thousand infections with the SARS-CoV-2 delta variant was identified in a predominantly fully vaccinated population in Provincetown, Massachusetts in July 2021. Immune responses in breakthrough infections with the SARS-CoV-2 delta variant remain to be defined.</p></sec><sec><title>Methods</title><p>Humoral and cellular immune responses were assessed in 35 vaccinated individuals who were tested for SARS-CoV-2 in the Massachusetts Department of Public Health outbreak investigation.</p></sec><sec><title>Results</title><p>Vaccinated individuals who tested positive for SARS-CoV-2 demonstrated substantially higher antibody responses than vaccinated individuals who tested negative for SARS-CoV-2, including 28-fold higher binding antibody titers and 34-fold higher neutralizing antibody titers against the SARS-CoV-2 delta variant. Vaccinated individuals who tested positive also showed 4.4-fold higher Spike-specific CD8+ T cell responses against the SARS-CoV-2 delta variant than vaccinated individuals who tested negative.</p></sec><sec><title>Conclusions</title><p>Fully vaccinated individuals developed robust anamnestic antibody and T cell responses following infection with the SARS-CoV-2 delta variant. These data suggest important immunologic benefits of vaccination in the context of breakthrough infections.</p></sec>",2021-10-20
5,10.1101/2021.10.15.464515,40,bioRxiv,Neuroscience,False,Spatial signatures of anesthesia-induced burst-suppression differ between primates and rodents,"[{'name': 'Nikoloz Sirmpilatze'}, {'name': 'Judith Mylius'}, {'name': 'Michael Ortiz-Rios'}, {'name': 'Jürgen Baudewig'}, {'name': 'Jaakko Paasonen'}, {'name': 'Daniel Golkowski'}, {'name': 'Andreas Ranft'}, {'name': 'Rüdiger Ilg'}, {'name': 'Olli Gröhn'}, {'name': 'Susann Boretius'}]","<p>During deep anesthesia, the electroencephalographic (EEG) signal of the brain alternates between bursts of activity and periods of relative silence (suppressions). The origin of burst-suppression and its distribution across the brain remain matters of debate. In this work, we used functional magnetic resonance imaging (fMRI) to map the brain areas involved in anesthesia-induced burst-suppression across four mammalian species: humans, long-tailed macaques, common marmosets, and rats. At first, we determined the fMRI signatures of burst-suppression in human EEG-fMRI data. Applying this method to animal fMRI datasets, we found distinct burst-suppression signatures in all species. The burst-suppression maps revealed a marked inter-species difference: in rats the entire neocortex engaged in burst-suppression, while in primates most sensory areas were excluded—predominantly the primary visual cortex. We anticipate that the identified species-specific fMRI signatures and whole-brain maps will guide future targeted studies investigating the cellular and molecular mechanisms of burst-suppression in unconscious states.</p>",2021-10-16
6,10.1101/2021.10.15.464546,39,bioRxiv,Bioinformatics,False,Airpart: Interpretable statistical models for analyzing allelic imbalance in single-cell datasets,"[{'name': 'Wancen Mu'}, {'name': 'Hirak Sarkar'}, {'name': 'Avi Srivastava'}, {'name': 'Kwangbom Choi'}, {'name': 'Rob Patro'}, {'name': 'Michael I. Love'}]","<sec><title>Motivation</title><p>Allelic expression analysis aids in detection of <italic>cis</italic>-regulatory mechanisms of genetic variation which produce allelic imbalance (AI) in heterozygotes. Measuring AI in bulk data lacking time or spatial resolution has the limitation that cell-type-specific (CTS), spatial-, or time-dependent AI signals may be dampened or not detected.</p></sec><sec><title>Results</title><p>We introduce a statistical method <italic>airpart</italic> for identifying differential CTS AI from single-cell RNA-sequencing (scRNA-seq) data, or other spatially- or time-resolved datasets. <italic>airpart</italic> outputs discrete partitions of data, pointing to groups of genes and cells under common mechanisms of cis-genetic regulation. In order to account for low counts in single-cell data, our method uses a Generalized Fused Lasso with Binomial likelihood for partitioning groups of cells by AI signal, and a hierarchical Bayesian model for AI statistical inference. In simulation, <italic>airpart</italic> accurately detected partitions of cell types by their AI and had lower RMSE of allelic ratio estimates than existing methods. In real data, <italic>airpart</italic> identified differential AI patterns across cell states and could be used to define trends of AI signal over spatial or time axes.</p></sec><sec><title>Availability</title><p>The <italic>airpart</italic> package is available as an R/Bioconductor package at <ext-link xmlns:xlink=""http://www.w3.org/1999/xlink"" ext-link-type=""uri"" xlink:href=""https://bioconductor.org/packages/airpart"">https://bioconductor.org/packages/airpart</ext-link>.</p></sec>",2021-10-16
7,10.1101/2021.10.17.464678,32,bioRxiv,Synthetic Biology,False,Transcriptional Regulation of Synthetic Polymer Networks,"[{'name': 'Austin J. Graham'}, {'name': 'Christopher M. Dundas'}, {'name': 'Gina Partipilo'}, {'name': 'Ismar E. Miniel Mahfoud'}, {'name': 'Thomas FitzSimons'}, {'name': 'Rebecca Rinehart'}, {'name': 'Darian Chiu'}, {'name': 'Avery E. Tyndall'}, {'name': 'Adrianne M. Rosales'}, {'name': 'Benjamin K. Keitz'}]","<p>Individual cells direct non-equilibrium processes through coordinated signal transduction and gene expression, allowing for dynamic control over multicellular, system-wide behavior. This behavior extends to remodeling the extracellular polymer matrix that encases biofilms and tissues, where constituent cells dictate spatiotemporal network properties including stiffness, pattern formation, and transport properties. The majority of synthetic polymer networks cannot recreate these phenomena due to their lack of autonomous centralized actuators (<italic>i</italic>.<italic>e</italic>., cells). In addition, non-living polymer networks that perform computation are generally restricted to a few inputs (<italic>e</italic>.<italic>g</italic>., light, pH, enzymes), limiting the logical complexity available to a single network chemistry. Toward synergizing the advantages of living and synthetic systems, engineered living materials leverage genetic and metabolic programming to establish control over material-wide properties. Here we demonstrate that a bacterial metal respiration mechanism, extracellular electron transfer (EET), can control metal-catalyzed radical cross-linking of polymer networks. Linking metabolic electron flux to a synthetic redox catalyst allows dynamic, tunable, and predictable control over material formation and bulk polymer network mechanics using genetic circuits. By programming key EET genes with transcriptional Boolean logic, we rationally design computational networks that sense-and-respond to multiple inputs in biological contexts. Finally, we capitalize on the wide reactivity of EET and redox catalyses to predictably control another class of living synthetic materials using copper(I) alkyne-azide cycloaddition click chemistry. Our results demonstrate the utility of EET as a bridge for controlling abiotic materials and how the design rules of synthetic biology can be applied to emulate physiological behavior in polymer networks.</p>",2021-10-17
8,10.1101/2021.10.20.465093,25,bioRxiv,Genomics,False,Inherited MUTYH mutations cause elevated somatic mutation rates and distinctive mutational signatures in normal human cells,"[{'name': 'Philip S Robinson'}, {'name': 'Laura E. Thomas'}, {'name': 'Federico Abascal'}, {'name': 'Hyunchul Jung'}, {'name': 'Luke Harvey'}, {'name': 'Hannah D. West'}, {'name': 'Sigurgeir Olafsson'}, {'name': 'Bernard C.H. Lee'}, {'name': 'Tim Coorens'}, {'name': 'Henry Lee-Six'}, {'name': 'Laura Butlin'}, {'name': 'Nicola Lander'}, {'name': 'Mathijs A. Sanders'}, {'name': 'Stefanie Lensing'}, {'name': 'Simon J.A. Buczacki'}, {'name': 'Rogier ten Hoppen'}, {'name': 'Nicholas Coleman'}, {'name': 'Roxanne Brunton-Sim'}, {'name': 'Simon Rushbrook'}, {'name': 'Kourosh Saeb-Parsy'}, {'name': 'Fiona Lalloo'}, {'name': 'Peter J. Campbell'}, {'name': 'Inigo Martincorena'}, {'name': 'Julian R. Sampson'}, {'name': 'Michael R. Stratton'}]","<p>Cellular DNA damage caused by reactive oxygen species is repaired by the base excision repair (BER) pathway which includes the DNA glycosylase MUTYH. Inherited biallelic MUTYH mutations cause predisposition to colorectal adenomas and carcinoma. However, the mechanistic progression from germline MUTYH mutations to MUTYH-Associated Polyposis (MAP) is incompletely understood. Here, we sequenced normal tissue DNAs from 10 individuals with MAP. Somatic base substitution mutation rates in intestinal epithelial cells were elevated 2 to 5-fold in all individuals, except for one showing a 33-fold increase, and were also increased in other tissues. The increased mutation burdens were of multiple mutational signatures characterised by C&gt;A changes. Different mutation rates and signatures between individuals were likely due to different MUTYH mutations or additional inherited mutations in other BER pathway genes. The elevated base substitution rate in normal cells likely accounts for the predisposition to neoplasia in MAP. Despite ubiquitously elevated mutation rates, individuals with MAP do not display overt evidence of premature ageing. Thus, accumulation of somatic mutations may not be sufficient to cause the global organismal functional decline of ageing.</p>",2021-10-21
9,10.1101/2021.10.21.465323,24,bioRxiv,Genomics,False,Defining cellular complexity in human autosomal dominant polycystic kidney disease by multimodal single cell analysis,"[{'name': 'Yoshiharu Muto'}, {'name': 'Eryn E. Dixon'}, {'name': 'Yasuhiro Yoshimura'}, {'name': 'Haojia Wu'}, {'name': 'Kohei Omachi'}, {'name': 'Andrew J King'}, {'name': 'Eric N. Olson'}, {'name': 'Marvin G. Gunawan'}, {'name': 'Jay J. Kuo'}, {'name': 'Jennifer Cox'}, {'name': 'Jeffrey H. Miner'}, {'name': 'Stephen L. Seliger'}, {'name': 'Owen M. Woodward'}, {'name': 'Paul A. Welling'}, {'name': 'Terry J. Watnick'}, {'name': 'Benjamin D. Humphreys'}]","<p>Autosomal dominant polycystic kidney disease (ADPKD) is the leading genetic cause of end stage renal disease and is characterized by the formation and progressive expansion of kidney cysts. Most ADPKD cases arise from mutations in either the PKD1 or PKD2 gene but the precise downstream signaling pathways driving cyst growth are not well understood, and relatively few studies investigate human cystic kidney due to sample scarcity. In order to better understand the cell types and states driving human ADPKD progression, we analyzed eight ADPKD and five healthy human kidney samples, generating a single cell multiomic atlas consisting of  ~100,000 single nucleus transcriptomes and ~50,000 single nucleus epigenomes. The integrated datasets identified 11 primary cell clusters including most epithelial cell types as well as large endothelial and fibroblast cell clusters. Proximal tubular cells from ADPKD kidneys expressed a failed repair transcriptomic signature characterized by profibrotic and proinflammatory transcripts. We identified the G protein-coupled receptor GPRC5A as specifically upregulated in cyst lining cells derived from collecting duct. The principal cell subpopulation enriched for GPRC5A expression also exhibited increased transcription factor binding motif availability for NF-kB, TEAD, CREB and retinoic acid receptor families and we identified a distal enhancer regulating GPRC5A expression containing these transcription factor binding motifs. This study reveals previously unrecognized cellular heterogeneity in ADPKD.</p>",2021-10-22
