,doi,tweets,archive,subject-area,covid,title,authors,abstract,posted
0,10.1101/2021.05.21.21257595,1122,medRxiv,Infectious Diseases (except HIV/AIDS),True,Ivermectin for the treatment of COVID-19: A systematic review and meta-analysis of randomized controlled trials,"[{'name': 'Yuani M. Roman'}, {'name': 'Paula Alejandra Burela'}, {'name': 'Vinay Pasupuleti'}, {'name': 'Alejandro Piscoya'}, {'name': 'Jose E. Vidal'}, {'name': 'Adrian V. Hernandez'}]","<sec><title>Background</title><p>We systematically assessed benefits and harms of the use of ivermectin (IVM) in COVID-19 patients.</p></sec><sec><title>Methods</title><p>Published and preprint randomized controlled trials (RCTs) assessing IVM effects on COVID-19 adult patients were searched until March 15, 2021 in five engines. Primary outcomes were all-cause mortality, length of stay (LOS), and adverse events (AE). Secondary outcomes included viral clearance and severe AEs. We evaluated risk of bias (RoB) using the Cochrane RoB 2·0 tool. Inverse variance random effect meta-analyses were performed with quality of evidence (QoE) evaluated using GRADE methodology. Subgroup analyses by severity of disease and RoB, and sensitivity analyses by time of follow-up were conducted.</p></sec><sec><title>Results</title><p>Ten RCTs (n=1173) were included. Controls were standard of care [SOC] in five RCTs and placebo in five RCTs. RCTs sample size ranged from 24 to 398 patients, mean age from 26 to 56 years-old, and severity of COVID-19 disease was mild in 8 RCTs, moderate in one RCT, and mild and moderate in one RCT. IVM did not reduce all-cause mortality vs. controls (RR 0.37, 95%CI 0.12 to 1.13, very low QoE). IVM did not reduce LOS vs. controls (MD 0.72 days, 95%CI -0.86 to 2.29, very low QoE). AEs, severe AE and viral clearance were similar between IVM and controls (low QoE for these three outcomes). Subgroups by severity of COVID-19 or RoB were mostly consistent with main analyses; all-cause mortality in three RCTs at high RoB was reduced with IVM. Sensitivity analyses excluding RCTs with follow up &lt;21 days showed no difference in all-cause mortality.</p></sec><sec><title>Conclusions</title><p>In comparison to SOC or placebo, IVM did not reduce all-cause mortality, length of stay or viral clearance in RCTs in COVID-19 patients with mostly mild disease. IVM did not have effect on AEs or SAEs. IVM is not a viable option to treat COVID-19 patients.</p></sec>",2021-05-25
1,10.1101/2021.05.24.445508,1064,bioRxiv,Pharmacology and Toxicology,False,Effects of vapor exposure to Δ9-tetrahydrocannabinol (THC) in the Maine Lobster (Homarus americanus),"[{'name': 'Arnold Gutierrez'}, {'name': 'Kevin M. Creehan'}, {'name': 'Mitchell Turner'}, {'name': 'Rachel Tran'}, {'name': 'Tony M. Kerr'}, {'name': 'Jacques D. Nguyen'}, {'name': 'Michael A. Taffe'}]","<sec><title>Rationale</title><p>Despite a long history of use in synaptic physiology, the lobster has been a neglected model for behavioral pharmacology. A restauranteur proposed that exposing lobster to cannabis smoke reduces anxiety and pain during the cooking process. It is unknown if lobster gill respiration in air would result in significant Δ<sup>9</sup>-tetrahydrocannabinol (THC) uptake and whether this would have any detectable behavioral effects.</p></sec><sec><title>Objective</title><p>The primary goal was to determine tissue THC levels in the lobster after exposure to THC vapor. Secondary goals were to determine if THC vapor altered locomotor behavior or nociception.</p></sec><sec><title>Methods</title><p>Tissue samples were collected from muscle, brain and hemolymph of Homarus americanus (N=3 per group) following 30 or 60 minutes of exposure to vapor generated by an e-cigarette device using THC (100 mg/mL in a propylene glycol vehicle). Separate experiments assessed locomotor behavior and hot water nociceptive responses following THC vapor exposure.</p></sec><sec><title>Results</title><p>THC vapor produced duration-related THC levels in all tissues examined. Locomotor activity was decreased (distance, speed, time-mobile) by 30 min inhalation of THC. Lobsters exhibit a temperature-dependent withdrawal response to immersion of tail, antennae or claws in warm water; this is novel evidence of thermal nociception for this species. THC exposure for 60 minutes had only marginal effect on nociception under the conditions assessed.</p></sec><sec><title>Conclusions</title><p>Vapor exposure of lobsters, using an e-cigarette based model, produces dose-dependent THC levels in all tissues and reduces locomotor activity. Hot water nociception is temperature dependent in the lobster, but no clear effects of THC inhalation were confirmed.</p></sec>",2021-05-25
2,10.1101/2021.05.22.21257633,392,medRxiv,Epidemiology,True,Genomic reconstruction of the SARS-CoV-2 epidemic across England from September 2020 to May 2021,"[{'name': 'Harald S. Vöhringer'}, {'name': 'Theo Sanderson'}, {'name': 'Matthew Sinnott'}, {'name': 'Nicola De Maio'}, {'name': 'Thuy Nguyen'}, {'name': 'Richard Goater'}, {'name': 'Frank Schwach'}, {'name': 'Ian Harrison'}, {'name': 'Joel Hellewell'}, {'name': 'Cristina Ariani'}, {'name': 'Sonia Gonçalves'}, {'name': 'David Jackson'}, {'name': 'Ian Johnston'}, {'name': 'Alexander W. Jung'}, {'name': 'Callum Saint'}, {'name': 'John Sillitoe'}, {'name': 'Maria Suciu'}, {'name': 'Nick Goldman'}, {'name': 'Ewan Birney'}, {'name': 'Sebastian Funk'}, {'name': 'Erik Volz'}, {'name': 'Dominic Kwiatkowski'}, {'name': 'Meera Chand'}, {'name': 'Inigo Martincorena'}, {'name': 'Jeffrey C. Barrett'}, {'name': 'Moritz Gerstung'}, {'name': ' '}, {'name': ' '}]","<p>Despite regional successes in controlling the SARS-CoV-2 pandemic, global cases have reached an all time high in April 2021 in part due to the evolution of more transmissible variants. Here we use the dense genomic surveillance generated by the COVID-19 Genomics UK Consortium to reconstruct the dynamics of 62 different lineages in each of 315 English local authorities between September 2020 and April 2021. This analysis reveals a series of sub-epidemics that peaked in the early autumn of 2020, followed by a singular jump in transmissibility of the B.1.1.7 lineage. B.1.1.7 grew when other lineages declined during the second national lockdown and regionally tiered restrictions between November and December 2020. A third more stringent national lockdown eventually suppressed B.1.1.7 and eliminated nearly all other lineages in early 2021. However, a series of variants (mostly containing the spike E484K mutation) defied these trends and persisted at moderately increasing proportions. Accounting for sustained introductions, however, indicates that their transmissibility is unlikely to exceed that of B.1.1.7. Finally, B.1.617.2 was repeatedly introduced to England and grew rapidly in April 2021, constituting approximately 40% of sampled COVID-19 genomes on May 15.</p>",2021-05-26
3,10.1101/2021.05.28.446163,371,bioRxiv,Microbiology,True,"The SARS-CoV-2 variants associated with infections in India, B.1.617, show enhanced spike cleavage by furin","[{'name': 'Thomas P. Peacock'}, {'name': 'Carol M. Sheppard'}, {'name': 'Jonathan C. Brown'}, {'name': 'Niluka Goonawardane'}, {'name': 'Jie Zhou'}, {'name': 'Max Whiteley'}, {'name': 'Thushan I. de Silva'}, {'name': 'Wendy S. Barclay'}, {'name': ' '}]","<p>The SARS-CoV-2 spike (S) glycoprotein contains a suboptimal furin cleavage site at the S1/S2 junction with the sequence <sub>681</sub>PRRAR/S<sub>686</sub>. This cleavage site is required for efficient airway replication, transmission, and pathogenicity of the virus. The B.1.617 lineage has recently emerged in India, coinciding with substantial disease burden across the country. Early evidence suggests that B.1.617.2 (a sublineage of B.1.617) is more highly transmissible than contemporary lineages. B.1.617 and its sublineages contain a constellation of S mutations including the substitution P681R predicted to further optimise this furin cleavage site. In this short report we provide experimental evidence that virus of the B.1.617 lineage has enhanced S cleavage, that enhanced processing of an expressed B.1.617 S protein in cells is due to P681R, and that this mutation enables more efficient cleavage of a peptide mimetic of the B.1.617 S1/S2 cleavage site by recombinant furin. Together, these data demonstrate viruses in this emerging lineage have enhanced S cleavage by furin which we hypothesise could be enhancing transmissibility and pathogenicity.</p>",2021-05-28
4,10.1101/2021.05.22.21257658,308,medRxiv,Epidemiology,True,Effectiveness of COVID-19 vaccines against the B.1.617.2 variant,"[{'name': 'Jamie Lopez Bernal'}, {'name': 'Nick Andrews'}, {'name': 'Charlotte Gower'}, {'name': 'Eileen Gallagher'}, {'name': 'Ruth Simmons'}, {'name': 'Simon Thelwall'}, {'name': 'Julia Stowe'}, {'name': 'Elise Tessier'}, {'name': 'Natalie Groves'}, {'name': 'Gavin Dabrera'}, {'name': 'Richard Myers'}, {'name': 'Colin Campbell'}, {'name': 'Gayatri Amirthalingam'}, {'name': 'Matt Edmunds'}, {'name': 'Maria Zambon'}, {'name': 'Kevin Brown'}, {'name': 'Susan Hopkins'}, {'name': 'Meera Chand'}, {'name': 'Mary Ramsay'}]","<sec><title>Background</title><p>The B.1.617.2 COVID-19 variant has contributed to the surge in cases in India and has now been detected across the globe, including a notable increase in cases in the UK. We estimate the effectiveness of the BNT162b2 and ChAdOx1 COVID-19 vaccines against this variant.</p></sec><sec><title>Methods</title><p>A test negative case control design was used to estimate the effectiveness of vaccination against symptomatic disease with both variants over the period that B.1.617.2 began circulating with cases identified based on sequencing and S-gene target status. Data on all symptomatic sequenced cases of COVID-19 in England was used to estimate the proportion of cases with B.1.617.2 compared to the predominant strain (B.1.1.7) by vaccination status.</p></sec><sec><title>Results</title><p>Effectiveness was notably lower after 1 dose of vaccine with B.1.617.2 cases 33.5% (95%CI: 20.6 to 44.3) compared to B.1.1.7 cases 51.1% (95%CI: 47.3 to 54.7) with similar results for both vaccines. With BNT162b2 2 dose effectiveness reduced from 93.4% (95%CI: 90.4 to 95.5) with B.1.1.7 to 87.9% (95%CI: 78.2 to 93.2) with B.1.617.2. With ChAdOx1 2 dose effectiveness reduced from 66.1% (95% CI: 54.0 to 75.0) with B.1.1.7 to 59.8% (95%CI: 28.9 to 77.3) with B.1.617.2. Sequenced cases detected after 1 or 2 doses of vaccination had a higher odds of infection with B.1.617.2 compared to unvaccinated cases (OR 1.40; 95%CI: 1.13-1.75).</p></sec><sec><title>Conclusions</title><p>After 2 doses of either vaccine there were only modest differences in vaccine effectiveness with the B.1.617.2 variant. Absolute differences in vaccine effectiveness were more marked with dose 1. This would support maximising vaccine uptake with two doses among vulnerable groups.</p></sec>",2021-05-24
5,10.1101/2021.05.24.444987,188,bioRxiv,Animal Behavior and Cognition,False,Distinct movement patterns generate stages of spider web-building,"[{'name': 'Abel Corver'}, {'name': 'Nicholas Wilkerson'}, {'name': 'Jeremiah Miller'}, {'name': 'Andrew Gordus'}]","<p>The geometric complexity and stereotypy of spider webs have long generated interest in their algorithmic origin. Like other examples of animal architecture, web construction is the result of several assembly phases that are driven by distinct behavioral stages coordinated to build a successful structure. Manual observations have revealed a range of sensory cues and movement patterns used during web construction, but methods to systematically quantify the dynamics of these sensorimotor patterns are lacking. Here, we apply an analytical pipeline to quantify web-making behavior of the orb-weaver <italic>Uloborus diversus</italic>. Position tracking revealed stereotyped stages of construction that could occur in typical or atypical progressions across individuals. Using an unsupervised clustering approach, we identified general and stage-specific leg movements. A Hierarchical Hidden Markov Model revealed that stages of web-building are characterized by stereotyped sequences of actions largely shared across individuals, regardless of whether these stages progress in a typical or atypical fashion. Web stages could be predicted based on action-sequences alone, revealing that web-stages are a physical manifestation of underlying behavioral phases.</p><sec><title>Highlights</title><list list-type=""order""><list-item><p>Spider centroid trajectories indicate stereotyped progression of web-building stages.</p></list-item><list-item><p>Unsupervised movement clustering reveals a shared set of movements which correspond to previously defined behaviors that define web-making across individuals.</p></list-item><list-item><p>Stages of web-building use both stage-specific and non-specific behaviors.</p></list-item><list-item><p>Stereotyped and distinct action sequences are predictive of stages of web-building.</p></list-item></list></sec>",2021-05-25
6,10.1101/2021.05.25.21257823,131,medRxiv,Epidemiology,True,Estimating the wave 1 and wave 2 infection fatality rates from SARS-CoV-2 in India,"[{'name': 'Soumik Purkayastha'}, {'name': 'Ritoban Kundu'}, {'name': 'Ritwik Bhaduri'}, {'name': 'Daniel Barker'}, {'name': 'Michael Kleinsasser'}, {'name': 'Debashree Ray'}, {'name': 'Bhramar Mukherjee'}]","<sec><title>Objective</title><p>There has been much discussion and debate around the underreporting of COVID-19 infections and deaths in India. In this short report we first estimate the underreporting factor for infections from publicly available data released by the Indian Council of Medical Research on reported number of cases and national seroprevalence surveys. We then use a compartmental epidemiologic model to estimate the undetected number of infections and deaths, yielding estimates of the corresponding underreporting factors. We compare the serosurvey based ad hoc estimate of the infection fatality rate (IFR) with the model-based estimate. Since the first and second waves in India are intrinsically different in nature, we carry out this exercise in two periods: the first wave (April 1, 2020 - January 31, 2021) and part of the second wave (February 1, 2021 – May 15, 2021). The latest national seroprevalence estimate is from January 2021, and thus only relevant to our wave 1 calculations.</p></sec><sec><title>Results</title><p>Both wave 1 and wave 2 estimates qualitatively show that there is a large degree of “covert infections” in India, with model-based estimated underreporting factor for infections as <bold><italic>11</italic>.<italic>11 (95% credible interval (CrI) 10</italic>.<italic>71-11</italic>.<italic>47)</italic></bold> and for deaths as <bold><italic>3</italic>.<italic>56 (95% CrI 3</italic>.<italic>48 - 3</italic>.<italic>64)</italic></bold> for wave 1. For wave 2, underreporting factor for infections escalate to <bold><italic>26</italic>.<italic>77 (95% CrI 24</italic>.<italic>26 – 28</italic>.<italic>81)</italic></bold> and to <bold><italic>5</italic>.<italic>77 (95% CrI 5</italic>.<italic>34 – 6</italic>.<italic>15)</italic></bold> for deaths. If we rely on only reported deaths, the IFR estimate is <italic>0</italic>.<italic>13%</italic> for wave 1 and <bold><italic>0</italic>.<italic>03%</italic></bold> for part of wave 2. Taking underreporting of deaths into account, the IFR estimate is <bold><italic>0</italic>.<italic>46%</italic></bold> for wave 1 and <bold><italic>0</italic>.<italic>18%</italic></bold> for wave 2 (till May 15). Combining waves 1 and 2, as of May 15, while India reported a total of nearly 25 million cases and 270 thousand deaths, the estimated number of infections and deaths stand at 491 million (36% of the population) and 1.21 million respectively, yielding an estimated (combined) infection fatality rate of <bold><italic>0</italic>.<italic>25%</italic></bold>. There is considerable variation in these estimates across Indian states. Up to date seroprevalence studies and mortality data are needed to validate these model-based estimates.</p></sec>",2021-05-27
7,10.1101/2021.05.21.445189,90,bioRxiv,Immunology,True,Evaluation of mRNA-1273 against SARS-CoV-2 B.1.351 Infection in Nonhuman Primates,"[{'name': 'Kizzmekia S. Corbett'}, {'name': 'Anne P. Werner'}, {'name': 'Sarah O’ Connell'}, {'name': 'Matthew Gagne'}, {'name': 'Lilin Lai'}, {'name': 'Juan I. Moliva'}, {'name': 'Barbara Flynn'}, {'name': 'Angela Choi'}, {'name': 'Matthew Koch'}, {'name': 'Kathryn E. Foulds'}, {'name': 'Shayne F. Andrew'}, {'name': 'Dillon R. Flebbe'}, {'name': 'Evan Lamb'}, {'name': 'Saule T. Nurmukhambetova'}, {'name': 'Samantha J. Provost'}, {'name': 'Kevin W. Bock'}, {'name': 'Mahnaz Minai'}, {'name': 'Bianca M. Nagata'}, {'name': 'Alex Van Ry'}, {'name': 'Zackery Flinchbaugh'}, {'name': 'Timothy S. Johnston'}, {'name': 'Elham Bayat Mokhtari'}, {'name': 'Prakriti Mudvari'}, {'name': 'Amy R. Henry'}, {'name': 'Farida Laboune'}, {'name': 'Becky Chang'}, {'name': 'Maciel Porto'}, {'name': 'Jaclyn Wear'}, {'name': 'Gabriela S. Alvarado'}, {'name': 'Seyhan Boyoglu-Barnum'}, {'name': 'John-Paul M. Todd'}, {'name': 'Bridget Bart'}, {'name': 'Anthony Cook'}, {'name': 'Alan Dodson'}, {'name': 'Laurent Pessaint'}, {'name': 'Katelyn Steingrebe'}, {'name': 'Sayda Elbashir'}, {'name': 'Hanne Andersen'}, {'name': 'Kai Wu'}, {'name': 'Darin K. Edwards'}, {'name': 'Swagata Kar'}, {'name': 'Mark G. Lewis'}, {'name': 'Eli Bortiz'}, {'name': 'Ian N. Moore'}, {'name': 'Andrea Carfi'}, {'name': 'Mehul S. Suthar'}, {'name': 'Adrian McDermott'}, {'name': 'Mario Roederer'}, {'name': 'Martha C. Nason'}, {'name': 'Nancy J. Sullivan'}, {'name': 'Daniel C. Douek'}, {'name': 'Barney S. Graham'}, {'name': 'Robert A. Seder'}]","<sec><title>Background</title><p>Vaccine efficacy against the B.1.351 variant following mRNA-1273 vaccination in humans has not been determined. Nonhuman primates (NHP) are a useful model for demonstrating whether mRNA-1273 mediates protection against B.1.351.</p></sec><sec><title>Methods</title><p>Nonhuman primates received 30 or 100 µg of mRNA-1273 as a prime-boost vaccine at 0 and 4 weeks, a single immunization of 30 µg at week 0, or no vaccine. Antibody and T cell responses were assessed in blood, bronchioalveolar lavages (BAL), and nasal washes. Viral replication in BAL and nasal swabs were determined by qRT-PCR for sgRNA, and histopathology and viral antigen quantification were performed on lung tissue post-challenge.</p></sec><sec><title>Results</title><p>Eight weeks post-boost, 100 µg x2 of mRNA-1273 induced reciprocal ID<sub>50</sub> neutralizing geometric mean titers against live SARS-CoV-2 D614G and B.1.351 of 3300 and 240, respectively, and 430 and 84 for the 30 µg x2 group. There were no detectable neutralizing antibodies against B.1351 after the single immunization of 30 µg. On day 2 following B.1.351 challenge, sgRNA in BAL was undetectable in 6 of 8 NHP that received 100 µg x2 of mRNA-1273, and there was a ∼2-log reduction in sgRNA in NHP that received two doses of 30 µg compared to controls. In nasal swabs, there was a 1-log<sub>10</sub> reduction observed in the 100 µg x2 group. There was limited inflammation or viral antigen in lungs of vaccinated NHP post-challenge.</p></sec><sec><title>Conclusions</title><p>Immunization with two doses of mRNA-1273 achieves effective immunity that rapidly controls lower and upper airway viral replication against the B.1.351 variant in NHP.</p></sec>",2021-05-24
8,10.1101/2021.05.24.445471,90,bioRxiv,Genetics,False,Multiple Causal Variants Underlie Genetic Associations in Humans,"[{'name': 'Nathan S. Abell'}, {'name': 'Marianne K. DeGorter'}, {'name': 'Michael Gloudemans'}, {'name': 'Emily Greenwald'}, {'name': 'Kevin S. Smith'}, {'name': 'Zihuai He'}, {'name': 'Stephen B. Montgomery'}]","<p>The majority of associations between genetic variation and human traits and diseases are non-coding and in strong linkage disequilibrium (LD) with surrounding genetic variation. In these cases, a single causal variant is often assumed to underlie the association, however no systematic assessment of the number of causal variants has been performed. In this study, we applied a massively parallel reporter assay (MPRA) in lymphoblastoid cells to functionally evaluate 49,256 allelic pairs, representing 30,893 genetic variants in high, local linkage disequilibrium for 744 independent cis-expression quantitative trait loci (eQTL) and assessed each for colocalization across 114 traits. We identified 3,536 allele-independent regulatory regions containing 907 allele-specific regulatory variants, and found that 17.3% of eQTL contained more than one significant allelic effect. We show that detected regulatory variants are highly and specifically enriched for activating chromatin structures and allelic transcription factor binding, for which ETS-domain family members are a large driver. Integration of MPRA profiles with eQTL/complex trait colocalizations identified causal variant sets for associations with blood cell measurements, Multiple Sclerosis, Irritable Bowel Disease, and Crohn’s Disease. These results demonstrate that a sizable number of association signals are manifest through multiple, tightly-linked causal variants requiring high-throughput functional assays for fine-mapping.</p>",2021-05-25
9,10.1101/2021.05.24.445457,62,bioRxiv,Genetics,False,Island-specific evolution of a sex-primed autosome in the planarian Schmidtea mediterranea,"[{'name': 'Longhua Guo'}, {'name': 'Joshua Bloom'}, {'name': 'Daniel Dols Serrate'}, {'name': 'Eyal Ben David'}, {'name': 'Olga T. Schubert'}, {'name': 'Kaiya Kazuma'}, {'name': 'Katarina Ho'}, {'name': 'Yubao Wei'}, {'name': 'Daniel Leighton'}, {'name': 'James Boocock'}, {'name': 'Tzitziki Lemus Vergara'}, {'name': 'Marta Riutort'}, {'name': 'Alejandro Sánchez Alvarado'}, {'name': 'Leonid Kruglyak'}]","<p>The sexual biotype of the planarian <italic>Schmidtea mediterranea</italic> is a hermaphrodite indigenous to Tunisia and several Mediterranean islands. Here, we isolated individual chromosomes and used sequencing, Hi-C and linkage mapping to assemble a chromosome-scale genome reference. The linkage map revealed an extremely low rate of recombination on chromosome 1. We confirmed suppression of recombination on chromosome 1 by quantifying recombination events in individual sperm and oocytes. We showed that the extensive heterozygous regions, previously designated as J and V haplotypes, comprise essentially all of chromosome 1. Genome sequencing of individuals isolated in the wild indicated that this heterozygosity has evolved specifically in populations from Sardinia and Corsica. We found that chromosome 1 acquired many genes that determine the development of female and male reproductive systems, along with haplotype-specific expression of such sex specific genes. These molecular signatures and restricted recombination in a hermaphrodite led us to propose that chromosome 1 is a sex-primed autosome, providing direct molecular evidence for the traditional model of how sex chromosomes may have evolved from autosomes.</p>",2021-05-24
